file_id.x,article_id,sn,newspaper_name.x,year,month,day,page,edition.x,mod_id,newspaper_state,url_fixed,url2.x,date,file_id2.x,file_id.y,num_annotations,file_id2.y,newspaper_name.y,newspaper_city.y,state,url.y,lynching,attempted_y_n,lynching_state,lynching_city,similar_coverage_y_n,reviewed_by_te
17015,0,sn84024692,Richmond daily times (Richmond [Va.]),1853,5,23,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17015/vi_icelandic_ver01/sn84024692,https://articleextractor.org/pages/17015/vi_icelandic_ver01/sn84024692/1853/5/23/ed-1/seq-2/0?user_id=6,1853-05-23T00:00:00Z,17015_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17016,0,sn85038518,"Nashville union and American (Nashville, Tenn...)",1853,5,25,seq-3,ed-1,1,Tennessee,https://articleextractor.org/pages/17016/tu_chet_ver01/sn85038518,https://articleextractor.org/pages/17016/tu_chet_ver01/sn85038518/1853/5/25/ed-1/seq-3/0?user_id=6,1853-05-25T00:00:00Z,17016_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17018,0,sn84024738,The daily dispatch (Richmond [Va.]),1853,6,1,seq-3,ed-1,1,Virginia,https://articleextractor.org/pages/17018/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/17018/vi_manowar_ver01/sn84024738/1853/6/1/ed-1/seq-3/0?user_id=6,1853-06-01T00:00:00Z,17018_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17019,0,sn86063325,NA,1853,6,2,seq-1,ed-1,1,Missouri,https://articleextractor.org/pages/17019/mohi_henri_ver01/sn86063325,https://articleextractor.org/pages/17019/mohi_henri_ver01/sn86063325/1853/6/2/ed-1/seq-1/0?user_id=6,1853-06-02T00:00:00Z,17019_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17021,0,sn86092535,"Wheeling daily intelligencer (Wheeling, Va. [...)",1853,6,2,seq-2,ed-1,1,West Virginia,https://articleextractor.org/pages/17021/wvu_canada_ver01/sn86092535,https://articleextractor.org/pages/17021/wvu_canada_ver01/sn86092535/1853/6/2/ed-1/seq-2/0?user_id=6,1853-06-02T00:00:00Z,17021_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17022,0,sn84024443,"The Athens post (Athens, Tenn.)",1853,6,3,seq-1,ed-1,1,Tennessee,https://articleextractor.org/pages/17022/tu_nancy_ver01/sn84024443,https://articleextractor.org/pages/17022/tu_nancy_ver01/sn84024443/1853/6/3/ed-1/seq-1/0?user_id=6,1853-06-03T00:00:00Z,17022_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17026,0,sn82014166,"The daily republic (Washington, D.C...)",1853,7,15,seq-2,ed-1,1,District of Columbia,https://articleextractor.org/pages/17026/dlc_elf_ver03/sn82014166,https://articleextractor.org/pages/17026/dlc_elf_ver03/sn82014166/1853/7/15/ed-1/seq-2/0?user_id=6,1853-07-15T00:00:00Z,17026_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17028,0,sn86083363,NA,1853,7,20,seq-1,ed-1,1,Iowa,https://articleextractor.org/pages/17028/iahi_abra_ver01/sn86083363,https://articleextractor.org/pages/17028/iahi_abra_ver01/sn86083363/1853/7/20/ed-1/seq-1/0?user_id=6,1853-07-20T00:00:00Z,17028_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17029,0,sn84024738,The daily dispatch (Richmond [Va.]),1853,7,20,seq-3,ed-1,1,Virginia,https://articleextractor.org/pages/17029/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/17029/vi_manowar_ver01/sn84024738/1853/7/20/ed-1/seq-3/0?user_id=6,1853-07-20T00:00:00Z,17029_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17030,0,sn82015672,"The Evansville daily journal (Evansville, Ia....)",1853,7,29,seq-2,ed-1,1,Indiana,https://articleextractor.org/pages/17030/in_harrison_ver01/sn82015672,https://articleextractor.org/pages/17030/in_harrison_ver01/sn82015672/1853/7/29/ed-1/seq-2/0?user_id=6,1853-07-29T00:00:00Z,17030_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17031,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1853,8,1,seq-3,ed-1,1,Virginia,https://articleextractor.org/pages/17031/vi_exmoor_ver01/sn85034360,https://articleextractor.org/pages/17031/vi_exmoor_ver01/sn85034360/1853/8/1/ed-1/seq-3/0?user_id=6,1853-08-01T00:00:00Z,17031_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17033,0,sn82014356,"Eastern times (Bath, Me.)",1853,9,1,seq-2,ed-1,1,Maine,https://articleextractor.org/pages/17033/me_calais_ver02/sn82014356,https://articleextractor.org/pages/17033/me_calais_ver02/sn82014356/1853/9/1/ed-1/seq-2/0?user_id=6,1853-09-01T00:00:00Z,17033_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17037,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1854,8,5,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17037/vi_exmoor_ver01/sn85034360,https://articleextractor.org/pages/17037/vi_exmoor_ver01/sn85034360/1854/8/5/ed-1/seq-2/0?user_id=6,1854-08-05T00:00:00Z,17037_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17037,1,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1854,8,5,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17037/vi_exmoor_ver01/sn85034360,https://articleextractor.org/pages/17037/vi_exmoor_ver01/sn85034360/1854/8/5/ed-1/seq-2/0?user_id=6,1854-08-05T00:00:00Z,17037_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17040,0,sn84024652,"Republican vindicator (Staunton, Va.)",1850,9,2,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17040/vi_klepper_ver02/sn84024652,https://articleextractor.org/pages/17040/vi_klepper_ver02/sn84024652/1850/9/2/ed-1/seq-2/0?user_id=6,1850-09-02T00:00:00Z,17040_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17041,0,sn84024517,"North Carolina standard (Raleigh, N.C.)",1851,5,7,seq-3,ed-1,1,North Carolina,https://articleextractor.org/pages/17041/ncu_broad_ver01/sn84024517,https://articleextractor.org/pages/17041/ncu_broad_ver01/sn84024517/1851/5/7/ed-1/seq-3/0?user_id=6,1851-05-07T00:00:00Z,17041_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17042,0,sn84026561,"Spirit of the age (Raleigh, N.C.)",1851,5,9,seq-3,ed-1,1,North Carolina,https://articleextractor.org/pages/17042/ncu_black_ver02/sn84026561,https://articleextractor.org/pages/17042/ncu_black_ver02/sn84026561/1851/5/9/ed-1/seq-3/0?user_id=6,1851-05-09T00:00:00Z,17042_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17044,0,sn85026203,"The Portsmouth inquirer (Portsmouth, O. ...)",1851,5,12,seq-4,ed-1,1,Ohio,https://articleextractor.org/pages/17044/ohi_drake_ver01/sn85026203,https://articleextractor.org/pages/17044/ohi_drake_ver01/sn85026203/1851/5/12/ed-1/seq-4/0?user_id=6,1851-05-12T00:00:00Z,17044_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17045,0,sn84023252,"The Caledonian (St. Johnsbury, ...)",1851,5,10,seq-2,ed-1,1,Vermont,https://articleextractor.org/pages/17045/vtu_londonderry_ver01/sn84023252,https://articleextractor.org/pages/17045/vtu_londonderry_ver01/sn84023252/1851/5/10/ed-1/seq-2/0?user_id=6,1851-05-10T00:00:00Z,17045_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17046,0,sn85025007,"Alexandria gazette (Alexandria, D.C...)",1851,5,12,seq-2,ed-1,1,District of Columbia,https://articleextractor.org/pages/17046/vi_crawdads_ver01/sn85025007,https://articleextractor.org/pages/17046/vi_crawdads_ver01/sn85025007/1851/5/12/ed-1/seq-2/0?user_id=6,1851-05-12T00:00:00Z,17046_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17047,0,sn82015677,Indiana State sentinel (Indianapolis),1851,5,15,seq-3,ed-1,1,Indiana,https://articleextractor.org/pages/17047/in_hoosier_ver01/sn82015677,https://articleextractor.org/pages/17047/in_hoosier_ver01/sn82015677/1851/5/15/ed-1/seq-3/0?user_id=6,1851-05-15T00:00:00Z,17047_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17049,0,sn86081965,NA,1851,5,23,seq-1,ed-1,2,Iowa,https://articleextractor.org/pages/17049/iahi_bellsprout_ver01/sn86081965,https://articleextractor.org/pages/17049/iahi_bellsprout_ver01/sn86081965/1851/5/23/ed-1/seq-1/0?user_id=6,1851-05-23T00:00:00Z,17049_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17049,1,sn86081965,NA,1851,5,23,seq-1,ed-1,2,Iowa,https://articleextractor.org/pages/17049/iahi_bellsprout_ver01/sn86081965,https://articleextractor.org/pages/17049/iahi_bellsprout_ver01/sn86081965/1851/5/23/ed-1/seq-1/0?user_id=6,1851-05-23T00:00:00Z,17049_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17052,0,sn89080032,NA,1851,6,3,seq-2,ed-1,1,Michigan,https://articleextractor.org/pages/17052/mimtptc_beulah_ver01/sn89080032,https://articleextractor.org/pages/17052/mimtptc_beulah_ver01/sn89080032/1851/6/3/ed-1/seq-2/0?user_id=6,1851-06-03T00:00:00Z,17052_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17054,0,sn84024692,Richmond daily times (Richmond [Va.]),1851,6,6,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17054/vi_icelandic_ver01/sn84024692,https://articleextractor.org/pages/17054/vi_icelandic_ver01/sn84024692/1851/6/6/ed-1/seq-2/0?user_id=6,1851-06-06T00:00:00Z,17054_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17056,0,sn82015378,"The daily crescent ([New Orleans, L...)",1851,6,10,seq-1,ed-1,1,Louisiana,https://articleextractor.org/pages/17056/lu_diglett_ver01/sn82015378,https://articleextractor.org/pages/17056/lu_diglett_ver01/sn82015378/1851/6/10/ed-1/seq-1/0?user_id=6,1851-06-10T00:00:00Z,17056_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17057,0,sn84024692,Richmond daily times (Richmond [Va.]),1851,7,12,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17057/vi_icelandic_ver01/sn84024692,https://articleextractor.org/pages/17057/vi_icelandic_ver01/sn84024692/1851/7/12/ed-1/seq-2/0?user_id=6,1851-07-12T00:00:00Z,17057_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17059,0,sn86081965,NA,1851,7,18,seq-2,ed-1,1,Iowa,https://articleextractor.org/pages/17059/iahi_bellsprout_ver01/sn86081965,https://articleextractor.org/pages/17059/iahi_bellsprout_ver01/sn86081965/1851/7/18/ed-1/seq-2/0?user_id=6,1851-07-18T00:00:00Z,17059_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17063,0,sn84024692,Richmond daily times (Richmond [Va.]),1851,8,9,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692/1851/8/9/ed-1/seq-2/0?user_id=6,1851-08-09T00:00:00Z,17063_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17063,1,sn84024692,Richmond daily times (Richmond [Va.]),1851,8,9,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692/1851/8/9/ed-1/seq-2/0?user_id=6,1851-08-09T00:00:00Z,17063_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17065,0,sn83025667,"The Middlebury register (Middlebury, Vt.)",1851,8,13,seq-2,ed-1,1,Vermont,https://articleextractor.org/pages/17065/vtu_irasburg_ver01/sn83025667,https://articleextractor.org/pages/17065/vtu_irasburg_ver01/sn83025667/1851/8/13/ed-1/seq-2/0?user_id=6,1851-08-13T00:00:00Z,17065_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17066,0,sn84026536,"Wilmington journal (Wilmington, N.C...)",1851,8,15,seq-2,ed-1,1,North Carolina,https://articleextractor.org/pages/17066/ncu_lumber_ver01/sn84026536,https://articleextractor.org/pages/17066/ncu_lumber_ver01/sn84026536/1851/8/15/ed-1/seq-2/0?user_id=6,1851-08-15T00:00:00Z,17066_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17068,0,sn85026203,"The Portsmouth inquirer (Portsmouth, O. ...)",1851,8,18,seq-2,ed-1,1,Ohio,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203/1851/8/18/ed-1/seq-2/0?user_id=6,1851-08-18T00:00:00Z,17068_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17068,1,sn85026203,"The Portsmouth inquirer (Portsmouth, O. ...)",1851,8,18,seq-2,ed-1,1,Ohio,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203/1851/8/18/ed-1/seq-2/0?user_id=6,1851-08-18T00:00:00Z,17068_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17069,0,sn84024692,Richmond daily times (Richmond [Va.]),1851,8,18,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17069/vi_icelandic_ver01/sn84024692,https://articleextractor.org/pages/17069/vi_icelandic_ver01/sn84024692/1851/8/18/ed-1/seq-2/0?user_id=6,1851-08-18T00:00:00Z,17069_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17070,0,sn84024649,Lynchburg Virginian (Lynchburg [Va.]),1851,8,18,seq-3,ed-1,1,Virginia,https://articleextractor.org/pages/17070/vi_exmoor_ver01/sn84024649,https://articleextractor.org/pages/17070/vi_exmoor_ver01/sn84024649/1851/8/18/ed-1/seq-3/0?user_id=6,1851-08-18T00:00:00Z,17070_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17071,0,sn82014764,The southern press (Washington [D.C...),1851,8,19,seq-2,ed-1,1,District of Columbia,https://articleextractor.org/pages/17071/dlc_elf_ver03/sn82014764,https://articleextractor.org/pages/17071/dlc_elf_ver03/sn82014764/1851/8/19/ed-1/seq-2/0?user_id=6,1851-08-19T00:00:00Z,17071_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17074,0,sn86063325,NA,1851,8,21,seq-2,ed-1,1,Missouri,https://articleextractor.org/pages/17074/mohi_henri_ver01/sn86063325,https://articleextractor.org/pages/17074/mohi_henri_ver01/sn86063325/1851/8/21/ed-1/seq-2/0?user_id=6,1851-08-21T00:00:00Z,17074_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17075,0,sn82015677,Indiana State sentinel (Indianapolis),1851,8,28,seq-4,ed-1,1,Indiana,https://articleextractor.org/pages/17075/in_hoosier_ver01/sn82015677,https://articleextractor.org/pages/17075/in_hoosier_ver01/sn82015677/1851/8/28/ed-1/seq-4/0?user_id=6,1851-08-28T00:00:00Z,17075_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17078,0,sn84020750,The North-Carolinian (Fayetteville [N...),1851,9,6,seq-3,ed-1,1,North Carolina,https://articleextractor.org/pages/17078/ncu_jefferson_ver02/sn84020750,https://articleextractor.org/pages/17078/ncu_jefferson_ver02/sn84020750/1851/9/6/ed-1/seq-3/0?user_id=6,1851-09-06T00:00:00Z,17078_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17079,0,sn82015677,Indiana State sentinel (Indianapolis),1851,9,18,seq-1,ed-1,1,Indiana,https://articleextractor.org/pages/17079/in_hoosier_ver01/sn82015677,https://articleextractor.org/pages/17079/in_hoosier_ver01/sn82015677/1851/9/18/ed-1/seq-1/0?user_id=6,1851-09-18T00:00:00Z,17079_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17082,0,sn82014593,Daily American telegraph (Washington [D.C...),1852,9,8,seq-2,ed-1,1,District of Columbia,https://articleextractor.org/pages/17082/dlc_alicanto_ver02/sn82014593,https://articleextractor.org/pages/17082/dlc_alicanto_ver02/sn82014593/1852/9/8/ed-1/seq-2/0?user_id=6,1852-09-08T00:00:00Z,17082_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17083,0,sn85059716,"Cooper's Clarksburg register (Clarksburg, Va....)",1852,9,15,seq-3,ed-1,1,West Virginia,https://articleextractor.org/pages/17083/wvu_jordan_ver03/sn85059716,https://articleextractor.org/pages/17083/wvu_jordan_ver03/sn85059716/1852/9/15/ed-1/seq-3/0?user_id=6,1852-09-15T00:00:00Z,17083_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17085,0,sn84024738,The daily dispatch (Richmond [Va.]),1852,9,9,seq-3,ed-1,1,Virginia,https://articleextractor.org/pages/17085/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/17085/vi_manowar_ver01/sn84024738/1852/9/9/ed-1/seq-3/0?user_id=6,1852-09-09T00:00:00Z,17085_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17087,0,sn86092163,"Monongalia mirror (Morgantown, Va....)",1852,8,21,seq-1,ed-1,1,West Virginia,https://articleextractor.org/pages/17087/wvu_kuwait_ver02/sn86092163,https://articleextractor.org/pages/17087/wvu_kuwait_ver02/sn86092163/1852/8/21/ed-1/seq-1/0?user_id=6,1852-08-21T00:00:00Z,17087_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17087,1,sn86092163,"Monongalia mirror (Morgantown, Va....)",1852,8,21,seq-1,ed-1,1,West Virginia,https://articleextractor.org/pages/17087/wvu_kuwait_ver02/sn86092163,https://articleextractor.org/pages/17087/wvu_kuwait_ver02/sn86092163/1852/8/21/ed-1/seq-1/0?user_id=6,1852-08-21T00:00:00Z,17087_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17088,0,sn85025007,"Alexandria gazette (Alexandria, D.C...)",1852,9,30,seq-2,ed-1,1,District of Columbia,https://articleextractor.org/pages/17088/vi_emeralds_ver02/sn85025007,https://articleextractor.org/pages/17088/vi_emeralds_ver02/sn85025007/1852/9/30/ed-1/seq-2/0?user_id=6,1852-09-30T00:00:00Z,17088_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17089,0,sn85025007,"Alexandria gazette (Alexandria, D.C...)",1852,10,14,seq-2,ed-1,1,District of Columbia,https://articleextractor.org/pages/17089/vi_emeralds_ver02/sn85025007,https://articleextractor.org/pages/17089/vi_emeralds_ver02/sn85025007/1852/10/14/ed-1/seq-2/0?user_id=6,1852-10-14T00:00:00Z,17089_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17090,0,sn84024738,The daily dispatch (Richmond [Va.]),1852,12,4,seq-2,ed-1,1,Virginia,https://articleextractor.org/pages/17090/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/17090/vi_manowar_ver01/sn84024738/1852/12/4/ed-1/seq-2/0?user_id=6,1852-12-04T00:00:00Z,17090_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17091,0,sn86071264,"Nashville union ([Nashville, Ten...)",1853,1,12,seq-2,ed-1,1,Tennessee,https://articleextractor.org/pages/17091/tu_chet_ver01/sn86071264,https://articleextractor.org/pages/17091/tu_chet_ver01/sn86071264/1853/1/12/ed-1/seq-2/0?user_id=6,1853-01-12T00:00:00Z,17091_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17094,0,sn84022366,"The Rutland County herald (Rutland, Vt.)",1853,1,15,seq-2,ed-1,1,Vermont,https://articleextractor.org/pages/17094/vtu_adamant_ver01/sn84022366,https://articleextractor.org/pages/17094/vtu_adamant_ver01/sn84022366/1853/1/15/ed-1/seq-2/0?user_id=6,1853-01-15T00:00:00Z,17094_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17096,0,sn84028479,"The Belmont chronicle, and farmers, mechanics and manufacturers advocate (St. Clairsville...)",1853,7,15,seq-1,ed-1,1,Ohio,https://articleextractor.org/pages/17096/ohi_feste_ver01/sn84028479,https://articleextractor.org/pages/17096/ohi_feste_ver01/sn84028479/1853/7/15/ed-1/seq-1/0?user_id=6,1853-07-15T00:00:00Z,17096_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17097,0,sn88078726,"The weekly Lancaster gazette. (Lancaster, Ohio)",1853,9,22,seq-1,ed-1,2,Ohio,https://articleextractor.org/pages/17097/ohi_drake_ver01/sn88078726,https://articleextractor.org/pages/17097/ohi_drake_ver01/sn88078726/1853/9/22/ed-1/seq-1/0?user_id=6,1853-09-22T00:00:00Z,17097_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17098,0,sn86063325,NA,1853,10,20,seq-2,ed-1,1,Missouri,https://articleextractor.org/pages/17098/mohi_henri_ver01/sn86063325,https://articleextractor.org/pages/17098/mohi_henri_ver01/sn86063325/1853/10/20/ed-1/seq-2/0?user_id=6,1853-10-20T00:00:00Z,17098_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17100,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1854,3,18,seq-3,ed-1,1,Virginia,https://articleextractor.org/pages/17100/vi_exmoor_ver01/sn85034360,https://articleextractor.org/pages/17100/vi_exmoor_ver01/sn85034360/1854/3/18/ed-1/seq-3/0?user_id=6,1854-03-18T00:00:00Z,17100_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17104,0,sn83030362,Sunday dispatch (New York [N.Y.]) 1845-1854,1854,4,23,seq-4,ed-1,1,New York,https://articleextractor.org/pages/17104/dlc_dunbar_ver01/sn83030362,https://articleextractor.org/pages/17104/dlc_dunbar_ver01/sn83030362/1854/4/23/ed-1/seq-4/0?user_id=6,1854-04-23T00:00:00Z,17104_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17104,1,sn83030362,Sunday dispatch (New York [N.Y.]) 1845-1854,1854,4,23,seq-4,ed-1,1,New York,https://articleextractor.org/pages/17104/dlc_dunbar_ver01/sn83030362,https://articleextractor.org/pages/17104/dlc_dunbar_ver01/sn83030362/1854/4/23/ed-1/seq-4/0?user_id=6,1854-04-23T00:00:00Z,17104_1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17106,0,sn83030362,Sunday dispatch (New York [N.Y.]) 1845-1854,1854,5,14,seq-3,ed-1,1,New York,https://articleextractor.org/pages/17106/dlc_dunbar_ver01/sn83030362,https://articleextractor.org/pages/17106/dlc_dunbar_ver01/sn83030362/1854/5/14/ed-1/seq-3/0?user_id=6,1854-05-14T00:00:00Z,17106_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17107,0,sn86079046,"Plymouth advertiser (Plymouth, Ohio)",1854,5,20,seq-1,ed-1,1,Ohio,https://articleextractor.org/pages/17107/ohi_ingstad_ver01/sn86079046,https://articleextractor.org/pages/17107/ohi_ingstad_ver01/sn86079046/1854/5/20/ed-1/seq-1/0?user_id=6,1854-05-20T00:00:00Z,17107_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17108,0,sn85038518,"Nashville union and American (Nashville, Tenn.) 1853-1862",1854,5,27,seq-2,ed-1,1,Tennessee,https://articleextractor.org/pages/17108/tu_chet_ver01/sn85038518,https://articleextractor.org/pages/17108/tu_chet_ver01/sn85038518/1854/5/27/ed-1/seq-2/0?user_id=6,1854-05-27T00:00:00Z,17108_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17109,0,sn84024738,The daily dispatch (Richmond [Va.]),1854,6,8,seq-1,ed-1,1,Virginia,https://articleextractor.org/pages/17109/vi_manowar_ver01/sn84024738,https://articleextractor.org/pages/17109/vi_manowar_ver01/sn84024738/1854/6/8/ed-1/seq-1/0?user_id=6,1854-06-08T00:00:00Z,17109_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17110,0,sn83030313,The New York herald (New York [N.Y.]),1854,6,9,seq-2,ed-1,1,New York,https://articleextractor.org/pages/17110/dlc_laceflower_ver01/sn83030313,https://articleextractor.org/pages/17110/dlc_laceflower_ver01/sn83030313/1854/6/9/ed-1/seq-2/0?user_id=6,1854-06-09T00:00:00Z,17110_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17113,0,sn86083363,NA,1854,6,21,seq-2,ed-1,1,Iowa,https://articleextractor.org/pages/17113/iahi_abra_ver01/sn86083363,https://articleextractor.org/pages/17113/iahi_abra_ver01/sn86083363/1854/6/21/ed-1/seq-2/0?user_id=6,1854-06-21T00:00:00Z,17113_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17114,0,sn84024443,"The Athens post (Athens, Tenn.)",1854,6,23,seq-2,ed-1,1,Tennessee,https://articleextractor.org/pages/17114/tu_nancy_ver01/sn84024443,https://articleextractor.org/pages/17114/tu_nancy_ver01/sn84024443/1854/6/23/ed-1/seq-2/0?user_id=6,1854-06-23T00:00:00Z,17114_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17115,0,sn84026824,"Shepherdstown register (Shepherdstown, ...)",1854,6,24,seq-2,ed-1,1,West Virginia,https://articleextractor.org/pages/17115/wvu_antares_ver02/sn84026824,https://articleextractor.org/pages/17115/wvu_antares_ver02/sn84026824/1854/6/24/ed-1/seq-2/0?user_id=6,1854-06-24T00:00:00Z,17115_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17116,0,sn83030364,New-York dispatch (New York [N.Y.]),1854,7,2,seq-1,ed-1,1,New York,https://articleextractor.org/pages/17116/dlc_dunbar_ver01/sn83030364,https://articleextractor.org/pages/17116/dlc_dunbar_ver01/sn83030364/1854/7/2/ed-1/seq-1/0?user_id=6,1854-07-02T00:00:00Z,17116_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17117,0,sn85034360,Lynchburg daily Virginian (Lynchburg [Va.]),1854,7,13,seq-3,ed-1,1,Virginia,https://articleextractor.org/pages/17117/vi_exmoor_ver01/sn85034360,https://articleextractor.org/pages/17117/vi_exmoor_ver01/sn85034360/1854/7/13/ed-1/seq-3/0?user_id=6,1854-07-13T00:00:00Z,17117_0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
