"","docname","newspaper","date.x","url","hostile","neutral","orderly","justice","identified","unsure","other","newspaper_name","lynch_address","date.y","news_address","news_location_lon","news_location_lat","newspaper_city","newspaper_state_code","year","page","city_lynch","state_lynch","sn","lynching.lon","lynching.lat","miles","in_state","decade","Newspaper_State","Newspaper_Region","Border","total_words","file_id_old"
"545","17433_0","The Dolores star (Dolores, Montez...)",1906-08-31,"https://articleextractor.org/pages/17433/cohi_alta_ver01/sn86002159/1906/08/31/ed-1/seq-2/1",0,1,0,0,1,0,0,"The Dolores star","Springfield, MO","8/31/1906","Dolores, Colorado",-108.50454,37.473882,"Dolores","CO",1906,"seq-2","Springfield","MO","sn86002159",-93.2922989,37.2089572,836,"N","1900","Colorado","West","Not_Border",816,17433
"546","17434_0","Bent County register. (Lamar, Colo.)",1886-11-13,"https://articleextractor.org/pages/17434/cohi_bailey_ver02/sn90051188/1886/11/13/ed-1/seq-2/1",1,0,0,0,0,0,0,"Bent County register.","NA, NA","11/13/1886","Lamar, Colorado",-102.62075,38.087231,"Lamar","CO",1886,"seq-2",NA,NA,"sn90051188",NA,NA,NA,"N","1880","Colorado","West","Not_Border",109,17434
"547","17435_0","The Idaho Springs siftings-news. (Idaho Springs, ...)",1912-02-03,"https://articleextractor.org/pages/17435/cohi_baldwin_ver01/sn90051006/1912/02/03/ed-1/seq-6/1",1,0,0,0,0,0,0,"The Idaho Springs siftings-news.","Cordelle, GA","2/3/1912","Idaho Springs, Colorado",-105.51361,39.742488,"Idaho Springs","CO",1912,"seq-6","Cordelle","GA","sn90051006",-83.7823938,31.9635074,1327,"N","1910","Colorado","West","Not_Border",53,17435
"548","16957_0","The Minnesota pioneer (St. Paul, Minn....)",1850-08-01,"https://articleextractor.org/pages/16957/mnhi_foxtrot_ver01/sn83025241/1850/08/01/ed-1/seq-3/1",0,1,0,1,1,0,0,"The Minnesota pioneer","Culpepper County, VA","8/1/1850","St. Paul, Minnesota",-93.08996,44.953703,"St. Paul","MN",1850,"seq-3","Culpepper County","VA","sn83025241",-77.973865,38.491821,897,"N","1850","Minnesota","Midwest","Not_Border",101,16957
"549","17436_0","The Idaho Springs siftings-news. (Idaho Springs, ...)",1919-09-19,"https://articleextractor.org/pages/17436/cohi_baldwin_ver01/sn90051006/1919/09/19/ed-1/seq-2/1",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1919,NA,NA,NA,NA,NA,NA,NA,NA,"1910",NA,NA,NA,NA,NA
"550","16962_0","The southern press (Washington [D.C...)",1850-11-20,"https://articleextractor.org/pages/16962/dlc_elf_ver03/sn82014764/1850/11/20/ed-1/seq-2/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1850,NA,NA,NA,NA,NA,NA,NA,NA,"1850",NA,NA,NA,NA,NA
"551","17436_0","The Idaho Springs siftings-news. (Idaho Springs, ...)",1919-09-19,"https://articleextractor.org/pages/17436/cohi_baldwin_ver01/sn90051006/1919/09/19/ed-1/seq-2/1",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1919,NA,NA,NA,NA,NA,NA,NA,NA,"1910",NA,NA,NA,NA,NA
"552","16964_0","The daily crescent ([New Orleans, L...)",1851-02-06,"https://articleextractor.org/pages/16964/lu_diglett_ver01/sn82015378/1851/02/06/ed-1/seq-1/1",1,0,0,0,0,0,0,"The daily crescent","Peoria, IL","2/6/1851",", Louisiana",-91.52086,30.519078,NA,"LA",1851,"seq-1","Peoria","IL","sn82015378",-89.5889864,40.6936488,712,"N","1850","Louisiana","South","Not_Border",990,16964
"553","16965_0","The Texas Republican (Marshall, Tex.)",1851-02-08,"https://articleextractor.org/pages/16965/txdn_eastland_ver01/sn83025730/1851/02/08/ed-1/seq-2/1",1,0,0,0,0,0,0,"The Texas Republican","Peoria, IL","2/8/1851","Marshall, Texas",-94.36742,32.544871,"Marshall","TX",1851,"seq-2","Peoria","IL","sn83025730",-89.5889864,40.6936488,623,"N","1850","Texas","South","Not_Border",985,16965
"554","17436_0","The Idaho Springs siftings-news. (Idaho Springs, ...)",1919-09-19,"https://articleextractor.org/pages/17436/cohi_baldwin_ver01/sn90051006/1919/09/19/ed-1/seq-2/1",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1919,NA,NA,NA,NA,NA,NA,NA,NA,"1910",NA,NA,NA,NA,NA
"555","17437_0","The Delta independent (Delta, Colo.)",1888-04-24,"https://articleextractor.org/pages/17437/cohi_caddoa_ver02/sn86063206/1888/04/24/ed-1/seq-1/1",1,1,0,0,0,0,0,"The Delta independent","Burlington, CO","4/24/1888","Delta, Colorado",-108.06896,38.742206,"Delta","CO",1888,"seq-1","Burlington","CO","sn86063206",-102.2693563,39.3061082,314,"Y","1880","Colorado","West","Not_Border",26,17437
"556","16966_0","Flag of the Union (Jackson, Miss.)",1851-02-28,"https://articleextractor.org/pages/16966/msar_lightningbolt_ver03/sn83016794/1851/02/28/ed-1/seq-2/1",1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1851,NA,NA,NA,NA,NA,NA,NA,NA,"1850",NA,NA,NA,NA,NA
"557","17438_0","The new era. (Walden, Colo.)",1907-06-06,"https://articleextractor.org/pages/17438/cohi_halfway_ver01/sn91052444/1907/06/06/ed-1/seq-7/1",0,1,0,0,0,0,0,"The new era.","Claxton, GA","6/6/1907","Walden, Colorado",-106.28364,40.731643,"Walden","CO",1907,"seq-7","Claxton","GA","sn91052444",-81.9040199,32.1612812,1474,"N","1900","Colorado","West","Not_Border",35,17438
"558","17439_0","The new era. (Walden, Colo.)",1907-08-08,"https://articleextractor.org/pages/17439/cohi_halfway_ver01/sn91052444/1907/08/08/ed-1/seq-2/1",0,1,0,0,0,0,0,"The new era.","NA, NA","8/8/1907","Walden, Colorado",-106.28364,40.731643,"Walden","CO",1907,"seq-2",NA,NA,"sn91052444",NA,NA,NA,"N","1900","Colorado","West","Not_Border",56,17439
"559","16971_0","The spirit of democracy (Woodsfield, Ohi...)",1851-03-12,"https://articleextractor.org/pages/16971/ohi_byrd_ver01/sn85038115/1851/03/12/ed-1/seq-1/1",0,1,0,1,0,0,0,"The spirit of democracy","Sacramento, CA","3/12/1851","Woodsfield, Ohio",-81.11538,39.762573,"Woodsfield","OH",1851,"seq-1","Sacramento","CA","sn85038115",-121.4943996,38.5815719,2148,"N","1850","Ohio","Midwest","Not_Border",702,16971
"560","16974_1","The Evansville daily journal (Evansville, Ia....)",1851-04-10,"https://articleextractor.org/pages/16974/in_harrison_ver01/sn82015672/1851/04/10/ed-1/seq-2/1",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1851,NA,NA,NA,NA,NA,NA,NA,NA,"1850",NA,NA,NA,NA,NA
"561","17445_0","The daily morning journal and courier (New Haven, Conn...)",1904-09-16,"https://articleextractor.org/pages/17445/ct_cedar_ver01/sn84020358/1904/09/16/ed-1/seq-4/1",1,0,0,0,0,0,0,"The daily morning journal and courier","Statesboro, GA","9/16/1904","New Haven, Connecticut",-72.92788,41.308274,"New Haven","CT",1904,"seq-4","Statesboro","GA","sn84020358",-81.7831674,32.4487876,784,"N","1900","Connecticut","Northeast","Not_Border",365,17445
"562","16978_0",NA,1851-04-23,"https://articleextractor.org/pages/16978/in_fairmount_ver02/sn87056240/1851/04/23/ed-1/seq-2/1",0,0,0,1,0,0,0,NA,"Sacramento, CA","4/23/1851","NA, Indiana",-85.82413,38.285625,NA,"IN",1851,"seq-2","Sacramento","CA","sn87056240",-121.4943996,38.5815719,1921,"N","1850","Indiana","Midwest","Not_Border",311,16978
"563","16987_0","Richmond daily times (Richmond [Va.])",1852-03-13,"https://articleextractor.org/pages/16987/vi_icelandic_ver01/sn84024692/1852/03/13/ed-1/seq-2/1",0,1,0,0,0,0,0,"Richmond daily times","Hickman Landing, MS","3/13/1852","Richmond , Virginia",-77.43605,37.540725,"Richmond","VA",1852,"seq-2","Hickman Landing","MS","sn84024692",-90.7791494,32.9343384,817,"N","1850","Virginia","South","Not_Border",110,16987
"564","17445_0","The daily morning journal and courier (New Haven, Conn...)",1904-09-16,"https://articleextractor.org/pages/17445/ct_cedar_ver01/sn84020358/1904/09/16/ed-1/seq-4/1",1,0,0,0,0,0,0,"The daily morning journal and courier","Statesboro, GA","9/16/1904","New Haven, Connecticut",-72.92788,41.308274,"New Haven","CT",1904,"seq-4","Statesboro","GA","sn84020358",-81.7831674,32.4487876,784,"N","1900","Connecticut","Northeast","Not_Border",365,17445
"565","17445_0","The daily morning journal and courier (New Haven, Conn...)",1904-09-16,"https://articleextractor.org/pages/17445/ct_cedar_ver01/sn84020358/1904/09/16/ed-1/seq-4/1",1,0,0,0,0,0,0,"The daily morning journal and courier","Statesboro, GA","9/16/1904","New Haven, Connecticut",-72.92788,41.308274,"New Haven","CT",1904,"seq-4","Statesboro","GA","sn84020358",-81.7831674,32.4487876,784,"N","1900","Connecticut","Northeast","Not_Border",365,17445
"566","17445_0","The daily morning journal and courier (New Haven, Conn...)",1904-09-16,"https://articleextractor.org/pages/17445/ct_cedar_ver01/sn84020358/1904/09/16/ed-1/seq-4/1",1,0,0,0,0,0,0,"The daily morning journal and courier","Statesboro, GA","9/16/1904","New Haven, Connecticut",-72.92788,41.308274,"New Haven","CT",1904,"seq-4","Statesboro","GA","sn84020358",-81.7831674,32.4487876,784,"N","1900","Connecticut","Northeast","Not_Border",365,17445
"567","17445_1","The daily morning journal and courier (New Haven, Conn...)",1904-09-16,"https://articleextractor.org/pages/17445/ct_cedar_ver01/sn84020358/1904/09/16/ed-1/seq-4/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"568","17445_1","The daily morning journal and courier (New Haven, Conn...)",1904-09-16,"https://articleextractor.org/pages/17445/ct_cedar_ver01/sn84020358/1904/09/16/ed-1/seq-4/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"569","17445_1","The daily morning journal and courier (New Haven, Conn...)",1904-09-16,"https://articleextractor.org/pages/17445/ct_cedar_ver01/sn84020358/1904/09/16/ed-1/seq-4/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,NA,NA,NA,NA,"1900",NA,NA,NA,NA,NA
"570","17449_0","Waterbury Democrat (Waterbury, Conn...)",1897-11-02,"https://articleextractor.org/pages/17449/ct_hickory_ver01/2016270502/1897/11/02/ed-1/seq-1/1",1,0,0,1,0,0,0,"Waterbury Democrat","Versailles, IN","11/2/1897","Waterbury, Connecticut",-73.0515,41.558152,"Waterbury","CT",1897,"seq-1","Versailles","IN","2016270502",-85.2519035,39.0719988,665,"N","1890","Connecticut","Northeast","Not_Border",126,17449
"571","17449_0","Waterbury Democrat (Waterbury, Conn...)",1897-11-02,"https://articleextractor.org/pages/17449/ct_hickory_ver01/2016270502/1897/11/02/ed-1/seq-1/1",1,0,0,1,0,0,0,"Waterbury Democrat","Versailles, IN","11/2/1897","Waterbury, Connecticut",-73.0515,41.558152,"Waterbury","CT",1897,"seq-1","Versailles","IN","2016270502",-85.2519035,39.0719988,665,"N","1890","Connecticut","Northeast","Not_Border",126,17449
"572","17451_0","Waterbury evening Democrat (Waterbury, Conn.) 1897-1900",1898-03-02,"https://articleextractor.org/pages/17451/ct_hickory_ver01/2016270503/1898/03/02/ed-1/seq-1/1",0,1,0,0,1,0,0,"Waterbury evening Democrat","Versailles, IN","3/2/1898","Waterbury, Connecticut",-73.0515,41.558152,"Waterbury","CT",1898,"seq-1","Versailles","IN","2016270503",-85.2519035,39.0719988,665,"N","1890","Connecticut","Northeast","Not_Border",419,17451
"573","17451_1","Waterbury evening Democrat (Waterbury, Conn.) 1897-1900",1898-03-02,"https://articleextractor.org/pages/17451/ct_hickory_ver01/2016270503/1898/03/02/ed-1/seq-1/1",0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,NA,NA,NA,NA,"1890",NA,NA,NA,NA,NA
"574","17451_1","Waterbury evening Democrat (Waterbury, Conn.) 1897-1900",1898-03-02,"https://articleextractor.org/pages/17451/ct_hickory_ver01/2016270503/1898/03/02/ed-1/seq-1/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,NA,NA,NA,NA,"1890",NA,NA,NA,NA,NA
"575","17451_1","Waterbury evening Democrat (Waterbury, Conn.) 1897-1900",1898-03-02,"https://articleextractor.org/pages/17451/ct_hickory_ver01/2016270503/1898/03/02/ed-1/seq-1/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,NA,NA,NA,NA,"1890",NA,NA,NA,NA,NA
"576","17451_1","Waterbury evening Democrat (Waterbury, Conn.) 1897-1900",1898-03-02,"https://articleextractor.org/pages/17451/ct_hickory_ver01/2016270503/1898/03/02/ed-1/seq-1/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,NA,NA,NA,NA,"1890",NA,NA,NA,NA,NA
"577","17453_0","Waterbury evening Democrat (Waterbury [Conn...)",1905-07-05,"https://articleextractor.org/pages/17453/ct_locust_ver01/sn93053726/1905/07/05/ed-1/seq-1/1",0,1,0,0,0,0,0,"Waterbury evening Democrat","Russellville, KY","7/5/1905","Waterbury , Connecticut",-73.0515,41.558152,"Waterbury","CT",1905,"seq-1","Russellville","KY","sn93053726",-86.887219,36.8453199,809,"N","1900","Connecticut","Northeast","Not_Border",208,17453
"578","17453_0","Waterbury evening Democrat (Waterbury [Conn...)",1905-07-05,"https://articleextractor.org/pages/17453/ct_locust_ver01/sn93053726/1905/07/05/ed-1/seq-1/1",0,1,0,0,0,0,0,"Waterbury evening Democrat","Russellville, KY","7/5/1905","Waterbury , Connecticut",-73.0515,41.558152,"Waterbury","CT",1905,"seq-1","Russellville","KY","sn93053726",-86.887219,36.8453199,809,"N","1900","Connecticut","Northeast","Not_Border",208,17453
"579","17453_0","Waterbury evening Democrat (Waterbury [Conn...)",1905-07-05,"https://articleextractor.org/pages/17453/ct_locust_ver01/sn93053726/1905/07/05/ed-1/seq-1/1",0,1,0,0,0,0,0,"Waterbury evening Democrat","Russellville, KY","7/5/1905","Waterbury , Connecticut",-73.0515,41.558152,"Waterbury","CT",1905,"seq-1","Russellville","KY","sn93053726",-86.887219,36.8453199,809,"N","1900","Connecticut","Northeast","Not_Border",208,17453
"580","17453_0","Waterbury evening Democrat (Waterbury [Conn...)",1905-07-05,"https://articleextractor.org/pages/17453/ct_locust_ver01/sn93053726/1905/07/05/ed-1/seq-1/1",0,0,0,0,0,1,0,"Waterbury evening Democrat","Russellville, KY","7/5/1905","Waterbury , Connecticut",-73.0515,41.558152,"Waterbury","CT",1905,"seq-1","Russellville","KY","sn93053726",-86.887219,36.8453199,809,"N","1900","Connecticut","Northeast","Not_Border",208,17453
"581","17453_0","Waterbury evening Democrat (Waterbury [Conn...)",1905-07-05,"https://articleextractor.org/pages/17453/ct_locust_ver01/sn93053726/1905/07/05/ed-1/seq-1/1",0,1,0,0,0,0,0,"Waterbury evening Democrat","Russellville, KY","7/5/1905","Waterbury , Connecticut",-73.0515,41.558152,"Waterbury","CT",1905,"seq-1","Russellville","KY","sn93053726",-86.887219,36.8453199,809,"N","1900","Connecticut","Northeast","Not_Border",208,17453
"582","17454_0","Waterbury evening Democrat (Waterbury [Conn...)",1906-06-08,"https://articleextractor.org/pages/17454/ct_locust_ver01/sn93053726/1906/06/08/ed-1/seq-1/1",0,0,0,0,1,0,0,"Waterbury evening Democrat","Tallulah, LA","6/8/1906","Waterbury , Connecticut",-73.0515,41.558152,"Waterbury","CT",1906,"seq-1","Tallulah","LA","sn93053726",-91.1867771,32.4084765,1181,"N","1900","Connecticut","Northeast","Not_Border",70,17454
"583","17455_0","The Bridgeport evening farmer (Bridgeport, Con...)",1915-08-19,"https://articleextractor.org/pages/17455/ct_goshen_ver01/sn84022472/1915/08/19/ed-1/seq-1/1",0,1,0,0,0,0,0,"The Bridgeport evening farmer","Atlanta, GA","8/19/1915","Bridgeport, Connecticut",-73.18944,41.179226,"Bridgeport","CT",1915,"seq-1","Atlanta","GA","sn84022472",-84.3876845,33.748752,800,"N","1910","Connecticut","Northeast","Not_Border",323,17455
"584","17455_0","The Bridgeport evening farmer (Bridgeport, Con...)",1915-08-19,"https://articleextractor.org/pages/17455/ct_goshen_ver01/sn84022472/1915/08/19/ed-1/seq-1/1",0,0,1,0,0,0,0,"The Bridgeport evening farmer","Atlanta, GA","8/19/1915","Bridgeport, Connecticut",-73.18944,41.179226,"Bridgeport","CT",1915,"seq-1","Atlanta","GA","sn84022472",-84.3876845,33.748752,800,"N","1910","Connecticut","Northeast","Not_Border",323,17455
"585","17455_0","The Bridgeport evening farmer (Bridgeport, Con...)",1915-08-19,"https://articleextractor.org/pages/17455/ct_goshen_ver01/sn84022472/1915/08/19/ed-1/seq-1/1",0,0,0,0,0,1,0,"The Bridgeport evening farmer","Atlanta, GA","8/19/1915","Bridgeport, Connecticut",-73.18944,41.179226,"Bridgeport","CT",1915,"seq-1","Atlanta","GA","sn84022472",-84.3876845,33.748752,800,"N","1910","Connecticut","Northeast","Not_Border",323,17455
"586","17455_0","The Bridgeport evening farmer (Bridgeport, Con...)",1915-08-19,"https://articleextractor.org/pages/17455/ct_goshen_ver01/sn84022472/1915/08/19/ed-1/seq-1/1",0,0,0,0,0,1,0,"The Bridgeport evening farmer","Atlanta, GA","8/19/1915","Bridgeport, Connecticut",-73.18944,41.179226,"Bridgeport","CT",1915,"seq-1","Atlanta","GA","sn84022472",-84.3876845,33.748752,800,"N","1910","Connecticut","Northeast","Not_Border",323,17455
"587","17456_0","Morning journal and courier (New Haven [Conn...)",1890-01-18,"https://articleextractor.org/pages/17456/ct_forest_ver01/sn82015483/1890/01/18/ed-1/seq-3/1",0,0,0,0,0,1,0,"Morning journal and courier","NA, NA","1/18/1890","New Haven , Connecticut",-72.92788,41.308274,"New Haven","CT",1890,"seq-3",NA,NA,"sn82015483",NA,NA,NA,"N","1890","Connecticut","Northeast","Not_Border",193,17456
"588","17458_0","Waterbury evening Democrat (Waterbury [Conn...)",1907-11-21,"https://articleextractor.org/pages/17458/ct_locust_ver01/sn93053726/1907/11/21/ed-1/seq-7/2",1,0,0,0,0,0,0,"Waterbury evening Democrat","NA, NA","11/21/1907","Waterbury , Connecticut",-73.0515,41.558152,"Waterbury","CT",1907,"seq-7",NA,NA,"sn93053726",NA,NA,NA,"N","1900","Connecticut","Northeast","Not_Border",138,17458
"589","17465_0","Bellevue gazette (Bellevue City, ...)",1857-08-06,"https://articleextractor.org/pages/17465/nbu_lee_ver01/sn85033100/1857/08/06/ed-1/seq-4/1",0,1,0,0,0,0,0,"Bellevue gazette","Poweshiek County, IA","8/6/1857","Bellevue City, Nebraska",-95.91772,41.151465,"Bellevue City","NE",1857,"seq-4","Poweshiek County","IA","sn85033100",-92.539603,41.6530119,179,"N","1850","Nebraska","Midwest","Not_Border",121,17465
"590","17466_0","Kenosha tribune",1857-08-06,"https://articleextractor.org/pages/17466/whi_dynamite_ver01/sn85040308/1857/08/06/ed-1/seq-1/1",1,0,0,0,0,0,0,"Kenosha tribune & telegraph","No city mentioned, IA","8/6/1857","Kenosha, Wisconsin",-87.82118,42.584742,"Kenosha","WI",1857,"seq-1","No city mentioned","IA","sn85040308",NA,NA,NA,"N","1850","Wisconsin","Midwest","Not_Border",55,17466
"591","14663_0","Vernon County censor (Viroqua, Wis.)",1903-11-04,"https://articleextractor.org/pages/14663/whi_clabbert_ver01/sn85040451/1903/11/04/ed-1/seq-7/1",1,0,0,1,0,0,0,"Vernon County censor","NA, NA","11/4/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-7",NA,NA,"sn85040451",NA,NA,NA,"N","1900","Wisconsin","Midwest","Not_Border",260,14663
"592","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"593","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"594","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"595","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"596","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"597","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"598","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"599","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"600","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"601","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"602","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"603","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"604","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"605","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"606","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"607","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
"608","14664_0","Vernon County censor (Viroqua, Wis.)",1903-08-05,"https://articleextractor.org/pages/14664/whi_clabbert_ver01/sn85040451/1903/08/05/ed-1/seq-3/1",1,0,0,0,0,0,0,"Vernon County censor","Danville, IL","8/5/1903","Viroqua, Wisconsin",-90.88874,43.556917,"Viroqua","WI",1903,"seq-3","Danville","IL","sn85040451",-87.6300207,40.124481,291,"N","1900","Wisconsin","Midwest","Not_Border",1136,14664
