"","file_id2","newspaper_name","date","year","month","day","page","edition","mod_id","url","newspaper_state","filename","filepath","file_id","article_id","sn","Collection"
"79","17283_0","The Detroit tribune. (Detroit, Mich.)",1943-07-10,1943,7,10,"seq-9","ed-1",1,"https://articleextractor.org/pages/17283/mimtptc_albion_ver01/sn92063852/7/10/ed-1/seq-9/1","Michigan","17283_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17283_0.txt",17283,0,"sn92063852","LOC"
"80","17285_0","Minneapolis spokesman (Minneapolis, Mi...)",1944-02-18,1944,2,18,"seq-1","ed-1",1,"https://articleextractor.org/pages/17285/mnhi_croquet_ver01/sn83025247/2/18/ed-1/seq-1/1","Minnesota","17285_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17285_0.txt",17285,0,"sn83025247","LOC"
"81","17286_0","St. Paul recorder (St. Paul, Minn.)",1946-05-24,1946,5,24,"seq-4","ed-1",1,"https://articleextractor.org/pages/17286/mnhi_ekiden_ver02/sn83016804/5/24/ed-1/seq-4/1","Minnesota","17286_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17286_0.txt",17286,0,"sn83016804","LOC"
"82","17289_0","St. Paul recorder (St. Paul, Minn.)",1946-08-30,1946,8,30,"seq-4","ed-1",1,"https://articleextractor.org/pages/17289/mnhi_ekiden_ver02/sn83016804/8/30/ed-1/seq-4/1","Minnesota","17289_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17289_0.txt",17289,0,"sn83016804","LOC"
"83","17289_1","St. Paul recorder (St. Paul, Minn.)",1946-08-30,1946,8,30,"seq-4","ed-1",1,"https://articleextractor.org/pages/17289/mnhi_ekiden_ver02/sn83016804/8/30/ed-1/seq-4/1","Minnesota","17289_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17289_1.txt",17289,1,"sn83016804","LOC"
"84","17293_0","Arizona tribune (Phoenix, Ariz.)",1961-02-17,1961,2,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/17293/az_campfiregoneout_ver03/sn84021918/2/17/ed-1/seq-2/1","Arizona","17293_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17293_0.txt",17293,0,"sn84021918","LOC"
"85","17425_0","Phoenix tribune (Phoenix, Ariz.)",1918-08-03,1918,8,3,"seq-2","ed-1",1,"https://articleextractor.org/pages/17425/az_campfiregoneout_ver03/sn96060881/8/3/ed-1/seq-2/1","Arizona","17425_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17425_0.txt",17425,0,"sn96060881","LOC"
"86","17441_0","The Colorado statesman (Denver, Colo.)",1922-07-01,1922,7,1,"seq-1","ed-1",1,"https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514/7/1/ed-1/seq-1/1","Colorado","17441_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17441_0.txt",17441,0,"sn83025514","LOC"
"87","17441_1","The Colorado statesman (Denver, Colo.)",1922-07-01,1922,7,1,"seq-1","ed-1",1,"https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514/7/1/ed-1/seq-1/1","Colorado","17441_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17441_1.txt",17441,1,"sn83025514","LOC"
"88","17441_2","The Colorado statesman (Denver, Colo.)",1922-07-01,1922,7,1,"seq-1","ed-1",1,"https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514/7/1/ed-1/seq-1/1","Colorado","17441_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17441_2.txt",17441,2,"sn83025514","LOC"
"89","17606_0","The broad ax (Salt Lake City,...)",1899-05-02,1899,5,2,"seq-1","ed-1",1,"https://articleextractor.org/pages/17606/iune_charlie_ver01/sn84024055/5/2/ed-1/seq-1/1","Illinois","17606_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17606_0.txt",17606,0,"sn84024055","LOC"
"90","17606_0","The broad ax (Salt Lake City,...)",1899-05-02,1899,5,2,"seq-1","ed-1",1,"https://articleextractor.org/pages/17606/iune_charlie_ver01/sn84024055/5/2/ed-1/seq-1/1","Illinois","17606_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17606_0.txt",17606,0,"sn84024055","LOC"
"91","17666_0","The Appeal (Saint Paul, Min...)",1912-05-11,1912,5,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17666/mnhi_funkley_ver02/sn83016810/5/11/ed-1/seq-2/1","Illinois","17666_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17666_0.txt",17666,0,"sn83016810","LOC"
"92","17666_0","The Appeal (Saint Paul, Min...)",1912-05-11,1912,5,11,"seq-2","ed-1",1,"https://articleextractor.org/pages/17666/mnhi_funkley_ver02/sn83016810/5/11/ed-1/seq-2/1","Illinois","17666_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17666_0.txt",17666,0,"sn83016810","LOC"
"93","18082_0","The monitor. (Omaha, Neb.)",1924-07-18,1924,7,18,"seq-2","ed-1",1,"https://articleextractor.org/pages/18082/nbu_indescribablebeast_ver01/00225879/7/18/ed-1/seq-2/1","Nebraska","18082_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18082_0.txt",18082,0,"00225879","LOC"
"94","18122_0","The Chicago whip. (Chicago, Ill.)",1922-02-18,1922,2,18,"seq-1","ed-1",1,"https://articleextractor.org/pages/18122/iune_amethyst_ver01/sn86056950/2/18/ed-1/seq-1/1","Illinois","18122_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18122_0.txt",18122,0,"sn86056950","LOC"
"95","18138_0","The broad ax (Salt Lake City,...)",1912-12-28,1912,12,28,"seq-1","ed-1",1,"https://articleextractor.org/pages/18138/iune_charlie_ver01/sn84024055/12/28/ed-1/seq-1/1","Illinois","18138_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18138_0.txt",18138,0,"sn84024055","LOC"
"96","18138_0","The broad ax (Salt Lake City,...)",1912-12-28,1912,12,28,"seq-1","ed-1",1,"https://articleextractor.org/pages/18138/iune_charlie_ver01/sn84024055/12/28/ed-1/seq-1/1","Illinois","18138_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18138_0.txt",18138,0,"sn84024055","LOC"
"97","18208_0","The broad ax (Salt Lake City,...)",1926-02-13,1926,2,13,"seq-3","ed-1",1,"https://articleextractor.org/pages/18208/iune_bismuth_ver01/sn84024055/2/13/ed-1/seq-3/1","Illinois","18208_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18208_0.txt",18208,0,"sn84024055","LOC"
"98","18208_0","The broad ax (Salt Lake City,...)",1926-02-13,1926,2,13,"seq-3","ed-1",1,"https://articleextractor.org/pages/18208/iune_bismuth_ver01/sn84024055/2/13/ed-1/seq-3/1","Illinois","18208_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18208_0.txt",18208,0,"sn84024055","LOC"
"99","18210_0","Richmond planet (Richmond, Va.)",1926-07-10,1926,7,10,"seq-1","ed-1",1,"https://articleextractor.org/pages/18210/vi_jumboshrimp_ver01/sn84025841/7/10/ed-1/seq-1/1","Virginia","18210_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18210_0.txt",18210,0,"sn84025841","LOC"
"100","18215_0","Richmond planet (Richmond, Va.)",1926-09-04,1926,9,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841/9/4/ed-1/seq-1/1","Virginia","18215_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18215_0.txt",18215,0,"sn84025841","LOC"
"101","18215_1","Richmond planet (Richmond, Va.)",1926-09-04,1926,9,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841/9/4/ed-1/seq-1/1","Virginia","18215_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18215_1.txt",18215,1,"sn84025841","LOC"
"102","18215_2","Richmond planet (Richmond, Va.)",1926-09-04,1926,9,4,"seq-1","ed-1",1,"https://articleextractor.org/pages/18215/vi_jumboshrimp_ver01/sn84025841/9/4/ed-1/seq-1/1","Virginia","18215_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18215_2.txt",18215,2,"sn84025841","LOC"
"103","18227_0","The monitor. (Omaha, Neb.)",1924-08-15,1924,8,15,"seq-1","ed-1",1,"https://articleextractor.org/pages/18227/nbu_indescribablebeast_ver01/00225879/8/15/ed-1/seq-1/1","Nebraska","18227_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18227_0.txt",18227,0,"00225879","LOC"
"104","18233_0","The Northwest enterprise (Seattle, Wash.)",1931-01-29,1931,1,29,"seq-1","ed-1",1,"https://articleextractor.org/pages/18233/wa_canvasback_ver02/sn87093377/1/29/ed-1/seq-1/1","Washington","18233_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18233_0.txt",18233,0,"sn87093377","LOC"
"105","18233_1","The Northwest enterprise (Seattle, Wash.)",1931-01-29,1931,1,29,"seq-1","ed-1",1,"https://articleextractor.org/pages/18233/wa_canvasback_ver02/sn87093377/1/29/ed-1/seq-1/1","Washington","18233_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18233_1.txt",18233,1,"sn87093377","LOC"
"106","18236_0","The Northwest enterprise (Seattle, Wash.)",1931-05-28,1931,5,28,"seq-2","ed-1",1,"https://articleextractor.org/pages/18236/wa_canvasback_ver02/sn87093377/5/28/ed-1/seq-2/1","Washington","18236_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18236_0.txt",18236,0,"sn87093377","LOC"
"107","18236_1","The Northwest enterprise (Seattle, Wash.)",1931-05-28,1931,5,28,"seq-2","ed-1",1,"https://articleextractor.org/pages/18236/wa_canvasback_ver02/sn87093377/5/28/ed-1/seq-2/1","Washington","18236_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18236_1.txt",18236,1,"sn87093377","LOC"
"108","18247_0","Richmond planet (Richmond, Va.)",1930-09-13,1930,9,13,"seq-2","ed-1",1,"https://articleextractor.org/pages/18247/vi_jumboshrimp_ver01/sn84025841/9/13/ed-1/seq-2/1","Virginia","18247_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18247_0.txt",18247,0,"sn84025841","LOC"
"109","18293_0","Iowa state bystander (Des Moines, Iow...)",1895-11-22,1895,11,22,"seq-1","ed-1",2,"https://articleextractor.org/pages/18293/iahi_ames_ver01/sn83025186/11/22/ed-1/seq-1/2","Iowa","18293_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18293_0.txt",18293,0,"sn83025186","LOC"
"110","18314_0","Richmond planet (Richmond, Va.)",1895-07-13,1895,7,13,"seq-3","ed-1",2,"https://articleextractor.org/pages/18314/vi_yes_ver01/sn84025841/7/13/ed-1/seq-3/2","Virginia","18314_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18314_0.txt",18314,0,"sn84025841","LOC"
"111","18388_0","The broad ax (Salt Lake City,...)",1904-09-24,1904,9,24,"seq-1","ed-1",1,"https://articleextractor.org/pages/18388/iune_charlie_ver01/sn84024055/9/24/ed-1/seq-1/1","Illinois","18388_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18388_0.txt",18388,0,"sn84024055","LOC"
"112","18388_0","The broad ax (Salt Lake City,...)",1904-09-24,1904,9,24,"seq-1","ed-1",1,"https://articleextractor.org/pages/18388/iune_charlie_ver01/sn84024055/9/24/ed-1/seq-1/1","Illinois","18388_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18388_0.txt",18388,0,"sn84024055","LOC"
"113","18395_0","The broad ax (Salt Lake City,...)",1900-11-03,1900,11,3,"seq-1","ed-1",1,"https://articleextractor.org/pages/18395/iune_charlie_ver01/sn84024055/11/3/ed-1/seq-1/1","Illinois","18395_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18395_0.txt",18395,0,"sn84024055","LOC"
"114","18395_0","The broad ax (Salt Lake City,...)",1900-11-03,1900,11,3,"seq-1","ed-1",1,"https://articleextractor.org/pages/18395/iune_charlie_ver01/sn84024055/11/3/ed-1/seq-1/1","Illinois","18395_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18395_0.txt",18395,0,"sn84024055","LOC"
"115","18459_0","Iowa state bystander (Des Moines, Iow...)",1895-06-14,1895,6,14,"seq-2","ed-1",1,"https://articleextractor.org/pages/18459/iahi_ames_ver01/sn83025186/6/14/ed-1/seq-2/1","Iowa","18459_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18459_0.txt",18459,0,"sn83025186","LOC"
"116","18540_0","Richmond planet (Richmond, Va.)",1894-05-12,1894,5,12,"seq-2","ed-1",1,"https://articleextractor.org/pages/18540/vi_yes_ver01/sn84025841/5/12/ed-1/seq-2/1","Virginia","18540_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18540_0.txt",18540,0,"sn84025841","LOC"
"117","18541_1","Richmond planet (Richmond, Va.)",1894-06-02,1894,6,2,"seq-4","ed-1",1,"https://articleextractor.org/pages/18541/vi_yes_ver01/sn84025841/6/2/ed-1/seq-4/1","Virginia","18541_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18541_1.txt",18541,1,"sn84025841","LOC"
"118","18565_0","Richmond planet (Richmond, Va.)",1894-04-28,1894,4,28,"seq-2","ed-1",1,"https://articleextractor.org/pages/18565/vi_yes_ver01/sn84025841/4/28/ed-1/seq-2/1","Virginia","18565_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18565_0.txt",18565,0,"sn84025841","LOC"
"119","18593_0","Iowa state bystander (Des Moines, Iow...)",1896-01-17,1896,1,17,"seq-1","ed-1",1,"https://articleextractor.org/pages/18593/iahi_ames_ver01/sn83025186/1/17/ed-1/seq-1/1","Iowa","18593_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18593_0.txt",18593,0,"sn83025186","LOC"
"120","18625_0","The Langston City herald (Langston City, ...)",1895-03-30,1895,3,30,"seq-2","ed-1",1,"https://articleextractor.org/pages/18625/okhi_beaver_ver01/sn83025050/3/30/ed-1/seq-2/1","Oklahoma","18625_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18625_0.txt",18625,0,"sn83025050","LOC"
"121","18634_0","Iowa state bystander (Des Moines, Iow...)",1894-09-14,1894,9,14,"seq-1","ed-1",1,"https://articleextractor.org/pages/18634/iahi_ames_ver01/sn83025186/9/14/ed-1/seq-1/1","Iowa","18634_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18634_0.txt",18634,0,"sn83025186","LOC"
"122","18647_0","The Northwest enterprise (Seattle, Wash.)",1932-10-27,1932,10,27,"seq-4","ed-1",1,"https://articleextractor.org/pages/18647/wa_canvasback_ver02/sn87093377/10/27/ed-1/seq-4/1","Washington","18647_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18647_0.txt",18647,0,"sn87093377","LOC"
"123","18655_0","The monitor. (Omaha, Neb.)",1919-12-11,1919,12,11,"seq-1","ed-1",1,"https://articleextractor.org/pages/18655/nbu_indescribablebeast_ver01/00225879/12/11/ed-1/seq-1/1","Nebraska","18655_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18655_0.txt",18655,0,"00225879","LOC"
"124","18655_1","The monitor. (Omaha, Neb.)",1919-12-11,1919,12,11,"seq-1","ed-1",1,"https://articleextractor.org/pages/18655/nbu_indescribablebeast_ver01/00225879/12/11/ed-1/seq-1/1","Nebraska","18655_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18655_1.txt",18655,1,"00225879","LOC"
"125","18657_0","The broad ax (Salt Lake City,...)",1919-08-02,1919,8,2,"seq-2","ed-1",1,"https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055/8/2/ed-1/seq-2/1","Illinois","18657_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18657_0.txt",18657,0,"sn84024055","LOC"
"126","18657_0","The broad ax (Salt Lake City,...)",1919-08-02,1919,8,2,"seq-2","ed-1",1,"https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055/8/2/ed-1/seq-2/1","Illinois","18657_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18657_0.txt",18657,0,"sn84024055","LOC"
"127","18657_1","The broad ax (Salt Lake City,...)",1919-08-02,1919,8,2,"seq-2","ed-1",1,"https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055/8/2/ed-1/seq-2/1","Illinois","18657_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18657_1.txt",18657,1,"sn84024055","LOC"
"128","18657_1","The broad ax (Salt Lake City,...)",1919-08-02,1919,8,2,"seq-2","ed-1",1,"https://articleextractor.org/pages/18657/iune_charlie_ver01/sn84024055/8/2/ed-1/seq-2/1","Illinois","18657_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18657_1.txt",18657,1,"sn84024055","LOC"
"129","18663_0","The monitor. (Omaha, Neb.)",1918-05-25,1918,5,25,"seq-4","ed-1",1,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","Nebraska","18663_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18663_0.txt",18663,0,"00225879","LOC"
"130","18663_1","The monitor. (Omaha, Neb.)",1918-05-25,1918,5,25,"seq-4","ed-1",1,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","Nebraska","18663_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18663_1.txt",18663,1,"00225879","LOC"
"131","18663_2","The monitor. (Omaha, Neb.)",1918-05-25,1918,5,25,"seq-4","ed-1",1,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","Nebraska","18663_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18663_2.txt",18663,2,"00225879","LOC"
"132","18663_3","The monitor. (Omaha, Neb.)",1918-05-25,1918,5,25,"seq-4","ed-1",1,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","Nebraska","18663_3.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18663_3.txt",18663,3,"00225879","LOC"
"133","18663_4","The monitor. (Omaha, Neb.)",1918-05-25,1918,5,25,"seq-4","ed-1",1,"https://articleextractor.org/pages/18663/nbu_indescribablebeast_ver01/00225879/5/25/ed-1/seq-4/1","Nebraska","18663_4.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18663_4.txt",18663,4,"00225879","LOC"
"134","18665_0","The monitor. (Omaha, Neb.)",1918-10-05,1918,10,5,"seq-1","ed-1",1,"https://articleextractor.org/pages/18665/nbu_indescribablebeast_ver01/00225879/10/5/ed-1/seq-1/1","Nebraska","18665_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18665_0.txt",18665,0,"00225879","LOC"
"135","18667_0","The Dayton forum (Dayton, Ohio)",1918-06-28,1918,6,28,"seq-1","ed-1",1,"https://articleextractor.org/pages/18667/ohi_dahlia_ver01/sn84024234/6/28/ed-1/seq-1/1","Ohio","18667_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18667_0.txt",18667,0,"sn84024234","LOC"
"136","18667_1","The Dayton forum (Dayton, Ohio)",1918-06-28,1918,6,28,"seq-1","ed-1",1,"https://articleextractor.org/pages/18667/ohi_dahlia_ver01/sn84024234/6/28/ed-1/seq-1/1","Ohio","18667_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18667_1.txt",18667,1,"sn84024234","LOC"
"137","18667_2","The Dayton forum (Dayton, Ohio)",1918-06-28,1918,6,28,"seq-1","ed-1",1,"https://articleextractor.org/pages/18667/ohi_dahlia_ver01/sn84024234/6/28/ed-1/seq-1/1","Ohio","18667_2.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18667_2.txt",18667,2,"sn84024234","LOC"
"138","18668_0","Metropolis weekly gazette. (Metropolis, Ill...)",1919-10-17,1919,10,17,"seq-1","ed-1",1,"https://articleextractor.org/pages/18668/iune_amethyst_ver01/sn89080007/10/17/ed-1/seq-1/1","Illinois","18668_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18668_0.txt",18668,0,"sn89080007","LOC"
"139","18668_1","Metropolis weekly gazette. (Metropolis, Ill...)",1919-10-17,1919,10,17,"seq-1","ed-1",1,"https://articleextractor.org/pages/18668/iune_amethyst_ver01/sn89080007/10/17/ed-1/seq-1/1","Illinois","18668_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18668_1.txt",18668,1,"sn89080007","LOC"
"140","18673_0","The broad ax (Salt Lake City,...)",1918-06-08,1918,6,8,"seq-3","ed-1",1,"https://articleextractor.org/pages/18673/iune_charlie_ver01/sn84024055/6/8/ed-1/seq-3/1","Illinois","18673_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18673_0.txt",18673,0,"sn84024055","LOC"
"141","18673_0","The broad ax (Salt Lake City,...)",1918-06-08,1918,6,8,"seq-3","ed-1",1,"https://articleextractor.org/pages/18673/iune_charlie_ver01/sn84024055/6/8/ed-1/seq-3/1","Illinois","18673_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18673_0.txt",18673,0,"sn84024055","LOC"
"142","18675_0","The Dallas express (Dallas, Tex.)",1920-04-24,1920,4,24,"seq-1","ed-1",1,"https://articleextractor.org/pages/18675/txdn_audi_ver01/sn83025779/4/24/ed-1/seq-1/1","Texas","18675_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18675_0.txt",18675,0,"sn83025779","LOC"
"143","18682_0","Cayton's weekly (Seattle, Wash.)",1920-10-09,1920,10,9,"seq-2","ed-1",1,"https://articleextractor.org/pages/18682/wa_elm_ver01/sn87093353/10/9/ed-1/seq-2/1","Washington","18682_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18682_0.txt",18682,0,"sn87093353","LOC"
"144","18767_0","The tribune independent of Michigan (Detroit, Mich.)",1935-08-17,1935,8,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/18767/mimtptc_albion_ver01/sn96076588/8/17/ed-1/seq-2/1","Michigan","18767_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18767_0.txt",18767,0,"sn96076588","LOC"
"145","18768_0","Minneapolis spokesman (Minneapolis, Mi...)",1935-05-17,1935,5,17,"seq-2","ed-1",1,"https://articleextractor.org/pages/18768/mnhi_croquet_ver01/sn83025247/5/17/ed-1/seq-2/1","Minnesota","18768_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18768_0.txt",18768,0,"sn83025247","LOC"
"146","18769_0","The Omaha guide (Omaha, Neb.)",1934-11-03,1934,11,3,"seq-1","ed-1",1,"https://articleextractor.org/pages/18769/nbu_fourtusker_ver01/sn93062828/11/3/ed-1/seq-1/1","Nebraska","18769_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18769_0.txt",18769,0,"sn93062828","LOC"
"147","18769_1","The Omaha guide (Omaha, Neb.)",1934-11-03,1934,11,3,"seq-1","ed-1",1,"https://articleextractor.org/pages/18769/nbu_fourtusker_ver01/sn93062828/11/3/ed-1/seq-1/1","Nebraska","18769_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18769_1.txt",18769,1,"sn93062828","LOC"
"148","18771_0","Chicago world. (Chicago, Ill.)",1934-06-23,1934,6,23,"seq-6","ed-1",1,"https://articleextractor.org/pages/18771/iune_amethyst_ver01/sn91055455/6/23/ed-1/seq-6/1","Illinois","18771_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18771_0.txt",18771,0,"sn91055455","LOC"
"149","18771_1","Chicago world. (Chicago, Ill.)",1934-06-23,1934,6,23,"seq-6","ed-1",1,"https://articleextractor.org/pages/18771/iune_amethyst_ver01/sn91055455/6/23/ed-1/seq-6/1","Illinois","18771_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18771_1.txt",18771,1,"sn91055455","LOC"
"150","18773_0","The Chicago whip. (Chicago, Ill.)",1921-09-24,1921,9,24,"seq-1","ed-1",1,"https://articleextractor.org/pages/18773/iune_amethyst_ver01/sn86056950/9/24/ed-1/seq-1/1","Illinois","18773_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18773_0.txt",18773,0,"sn86056950","LOC"
"151","18773_1","The Chicago whip. (Chicago, Ill.)",1921-09-24,1921,9,24,"seq-1","ed-1",1,"https://articleextractor.org/pages/18773/iune_amethyst_ver01/sn86056950/9/24/ed-1/seq-1/1","Illinois","18773_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18773_1.txt",18773,1,"sn86056950","LOC"
"152","18775_0","The Northwest enterprise (Seattle, Wash.)",1935-11-14,1935,11,14,"seq-3","ed-1",1,"https://articleextractor.org/pages/18775/wa_canvasback_ver02/sn87093377/11/14/ed-1/seq-3/1","Washington","18775_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18775_0.txt",18775,0,"sn87093377","LOC"
"153","18780_0","The Omaha guide (Omaha, Neb.)",1934-09-22,1934,9,22,"seq-7","ed-1",1,"https://articleextractor.org/pages/18780/nbu_fourtusker_ver01/sn93062828/9/22/ed-1/seq-7/1","Nebraska","18780_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18780_0.txt",18780,0,"sn93062828","LOC"
"154","18780_1","The Omaha guide (Omaha, Neb.)",1934-09-22,1934,9,22,"seq-7","ed-1",1,"https://articleextractor.org/pages/18780/nbu_fourtusker_ver01/sn93062828/9/22/ed-1/seq-7/1","Nebraska","18780_1.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18780_1.txt",18780,1,"sn93062828","LOC"
"155","18913_0","New national era (Washington, D.C...)",1874-08-27,1874,8,27,"seq-2","ed-1",1,"https://articleextractor.org/pages/18913/dlc_elf_ver03/sn84026753/8/27/ed-1/seq-2/1","District of Columbia","18913_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18913_0.txt",18913,0,"sn84026753","LOC"
"156","18963_0","Cayton's weekly (Seattle, Wash.)",1919-04-12,1919,4,12,"seq-1","ed-1",1,"https://articleextractor.org/pages/18963/wa_elm_ver01/sn87093353/4/12/ed-1/seq-1/1","Washington","18963_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18963_0.txt",18963,0,"sn87093353","LOC"
"157","18990_0","The Omaha guide (Omaha, Neb.)",1936-01-04,1936,1,4,"seq-8","ed-1",1,"https://articleextractor.org/pages/18990/nbu_fourtusker_ver01/sn93062828/1/4/ed-1/seq-8/1","Nebraska","18990_0.txt","~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18990_0.txt",18990,0,"sn93062828","LOC"
