,file_id,article_id,filepath,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,text_file_name,extraction_succeeded
603,8883,0,nbu_julius_ver01/sn99021999/1901/03/21/ed-1/seq-1,sn99021999,,1901,3,21,seq-1,ed-1,1,https://articleextractor.org/pages/8883/nbu_julius_ver01/sn99021999/1901/3/21/ed-1/seq-1/1,Nebraska,8883_0.txt,True
604,8883,1,nbu_julius_ver01/sn99021999/1901/03/21/ed-1/seq-1,sn99021999,,1901,3,21,seq-1,ed-1,1,https://articleextractor.org/pages/8883/nbu_julius_ver01/sn99021999/1901/3/21/ed-1/seq-1/1,Nebraska,8883_1.txt,True
605,8884,0,ncu_haw_ver01/sn91068402/1901/10/17/ed-1/seq-4,sn91068402,"The gold leaf (Henderson, N.C.)",1901,10,17,seq-4,ed-1,1,https://articleextractor.org/pages/8884/ncu_haw_ver01/sn91068402/1901/10/17/ed-1/seq-4/1,North Carolina,8884_0.txt,True
606,8885,0,in_ittenbach_ver01/sn82015679/1901/09/26/ed-1/seq-4,sn82015679,The Indianapolis journal (Indianapolis [I...),1901,9,26,seq-4,ed-1,1,https://articleextractor.org/pages/8885/in_ittenbach_ver01/sn82015679/1901/9/26/ed-1/seq-4/1,Indiana,8885_0.txt,False
607,8886,0,mnhi_edsel_ver01/sn89081022/1901/06/19/ed-1/seq-2,sn89081022,"Willmar tribune (Willmar, Minn.)",1901,6,19,seq-2,ed-1,1,https://articleextractor.org/pages/8886/mnhi_edsel_ver01/sn89081022/1901/6/19/ed-1/seq-2/1,Minnesota,8886_0.txt,False
608,8890,0,dlc_dutch_ver02/sn85054468/1897/07/17/ed-1/seq-4,sn85054468,The times (Washington [D.C...),1897,7,17,seq-4,ed-1,1,https://articleextractor.org/pages/8890/dlc_dutch_ver02/sn85054468/1897/7/17/ed-1/seq-4/1,District of Columbia,8890_0.txt,True
609,8890,1,dlc_dutch_ver02/sn85054468/1897/07/17/ed-1/seq-4,sn85054468,The times (Washington [D.C...),1897,7,17,seq-4,ed-1,1,https://articleextractor.org/pages/8890/dlc_dutch_ver02/sn85054468/1897/7/17/ed-1/seq-4/1,District of Columbia,8890_1.txt,True
610,8891,0,ct_cedar_ver01/sn84020358/1903/06/01/ed-1/seq-1,sn84020358,"The daily morning journal and courier (New Haven, Conn...)",1903,6,1,seq-1,ed-1,1,https://articleextractor.org/pages/8891/ct_cedar_ver01/sn84020358/1903/6/1/ed-1/seq-1/1,Connecticut,8891_0.txt,True
611,8892,0,whi_lucretia_ver01/sn86086852/1903/02/26/ed-1/seq-7,sn86086852,"Iowa County democrat (Mineral Point, ...)",1903,2,26,seq-7,ed-1,1,https://articleextractor.org/pages/8892/whi_lucretia_ver01/sn86086852/1903/2/26/ed-1/seq-7/1,Wisconsin,8892_0.txt,True
612,8893,0,gu_graco_ver01/sn89053706/1903/06/29/ed-1/seq-11,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1903,6,29,seq-11,ed-1,1,https://articleextractor.org/pages/8893/gu_graco_ver01/sn89053706/1903/6/29/ed-1/seq-11/1,Georgia,8893_0.txt,True
613,8894,0,ct_hepburn_ver01/sn82014085/1940/03/27/ed-1/seq-6,sn82014085,"The Waterbury Democrat (Waterbury, Conn...)",1940,3,27,seq-6,ed-1,1,https://articleextractor.org/pages/8894/ct_hepburn_ver01/sn82014085/1940/3/27/ed-1/seq-6/1,Connecticut,8894_0.txt,True
614,8896,0,ohi_foxtrot_ver01/sn87076843/1903/10/30/ed-1/seq-2,sn87076843,,1903,10,30,seq-2,ed-1,1,https://articleextractor.org/pages/8896/ohi_foxtrot_ver01/sn87076843/1903/10/30/ed-1/seq-2/1,Ohio,8896_0.txt,True
615,8897,0,ndhi_hydrogen_ver01/sn85000631/1901/06/01/ed-1/seq-4,sn85000631,"The Washburn leader (Washburn, McLea...)",1901,6,1,seq-4,ed-1,1,https://articleextractor.org/pages/8897/ndhi_hydrogen_ver01/sn85000631/1901/6/1/ed-1/seq-4/1,North Dakota,8897_0.txt,True
616,8904,0,vi_boston_ver01/sn85026941/1902/01/31/ed-1/seq-2,sn85026941,"Shenandoah herald (Woodstock, Va.)",1902,1,31,seq-2,ed-1,1,https://articleextractor.org/pages/8904/vi_boston_ver01/sn85026941/1902/1/31/ed-1/seq-2/1,Virginia,8904_0.txt,True
617,8906,0,khi_dalton_ver01/sn82016014/1913/06/14/ed-1/seq-14,sn82016014,"The Topeka state journal (Topeka, Kansas)",1913,6,14,seq-14,ed-1,1,https://articleextractor.org/pages/8906/khi_dalton_ver01/sn82016014/1913/6/14/ed-1/seq-14/1,Kansas,8906_0.txt,True
618,8908,0,ncu_hamm_ver01/sn85042104/1903/11/05/ed-1/seq-2,sn85042104,"The news & observer (Raleigh, N.C.)",1903,11,5,seq-2,ed-1,1,https://articleextractor.org/pages/8908/ncu_hamm_ver01/sn85042104/1903/11/5/ed-1/seq-2/1,North Carolina,8908_0.txt,True
619,8909,0,msar_obsidian_ver01/sn87065600/1903/01/24/ed-1/seq-1,sn87065600,,1903,1,24,seq-1,ed-1,1,https://articleextractor.org/pages/8909/msar_obsidian_ver01/sn87065600/1903/1/24/ed-1/seq-1/1,Mississippi,8909_0.txt,True
620,8910,0,khi_higuchi_ver01/sn82016014/1903/04/07/ed-1/seq-4,sn82016014,"The Topeka state journal (Topeka, Kansas)",1903,4,7,seq-4,ed-1,1,https://articleextractor.org/pages/8910/khi_higuchi_ver01/sn82016014/1903/4/7/ed-1/seq-4/1,Kansas,8910_0.txt,True
621,8912,0,uuml_twelve_ver01/sn83045555/1903/07/01/ed-1/seq-5,sn83045555,Deseret evening news (Great Salt Lake...),1903,7,1,seq-5,ed-1,1,https://articleextractor.org/pages/8912/uuml_twelve_ver01/sn83045555/1903/7/1/ed-1/seq-5/1,Utah,8912_0.txt,True
622,8914,0,wvu_bones_ver01/sn84026824/1904/10/06/ed-1/seq-4,sn84026824,"Shepherdstown register (Shepherdstown, ...)",1904,10,6,seq-4,ed-1,1,https://articleextractor.org/pages/8914/wvu_bones_ver01/sn84026824/1904/10/6/ed-1/seq-4/1,West Virginia,8914_0.txt,True
623,8915,0,sdhi_dominica_ver01/sn00065154/1903/08/28/ed-1/seq-2,sn00065154,,1903,8,28,seq-2,ed-1,1,https://articleextractor.org/pages/8915/sdhi_dominica_ver01/sn00065154/1903/8/28/ed-1/seq-2/1,South Dakota,8915_0.txt,True
624,8916,0,kyu_kinks_ver01/sn85052141/1901/01/04/ed-1/seq-7,sn85052141,"The Hickman courier (Hickman, Ky.)",1901,1,4,seq-7,ed-1,1,https://articleextractor.org/pages/8916/kyu_kinks_ver01/sn85052141/1901/1/4/ed-1/seq-7/1,Kentucky,8916_0.txt,True
625,8918,0,uuml_kirilenko_ver01/sn85058217/1903/05/01/ed-1/seq-10,sn85058217,"The Coalville times (Coalville, Utah)",1903,5,1,seq-10,ed-1,1,https://articleextractor.org/pages/8918/uuml_kirilenko_ver01/sn85058217/1903/5/1/ed-1/seq-10/1,Utah,8918_0.txt,True
626,8920,0,iune_charlie_ver01/sn84024055/1904/04/16/ed-1/seq-1,sn84024055,"The broad ax (Salt Lake City,...)",1904,4,16,seq-1,ed-1,1,https://articleextractor.org/pages/8920/iune_charlie_ver01/sn84024055/1904/4/16/ed-1/seq-1/1,Illinois,8920_0.txt,True
627,8921,0,au_capote_ver01/sn85038485/1903/12/28/ed-1/seq-4,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1903,12,28,seq-4,ed-1,1,https://articleextractor.org/pages/8921/au_capote_ver01/sn85038485/1903/12/28/ed-1/seq-4/1,Alabama,8921_0.txt,True
628,8923,0,khi_gygax_ver01/sn82016014/1904/01/15/ed-1/seq-9,sn82016014,"The Topeka state journal (Topeka, Kansas)",1904,1,15,seq-9,ed-1,1,https://articleextractor.org/pages/8923/khi_gygax_ver01/sn82016014/1904/1/15/ed-1/seq-9/1,Kansas,8923_0.txt,True
629,8924,0,au_davis_ver01/sn85038485/1904/09/28/ed-1/seq-1,sn85038485,"The Birmingham age-herald (Birmingham, Ala...)",1904,9,28,seq-1,ed-1,1,https://articleextractor.org/pages/8924/au_davis_ver01/sn85038485/1904/9/28/ed-1/seq-1/1,Alabama,8924_0.txt,True
630,8925,0,wvu_jones_ver02/sn84037844/1904/03/11/ed-1/seq-9,sn84037844,"The Clarksburg telegram (Clarksburg, W. ...)",1904,3,11,seq-9,ed-1,1,https://articleextractor.org/pages/8925/wvu_jones_ver02/sn84037844/1904/3/11/ed-1/seq-9/1,West Virginia,8925_0.txt,False
631,8929,0,mnhi_disco_ver01/sn90060762/1905/11/23/ed-1/seq-2,sn90060762,,1905,11,23,seq-2,ed-1,1,https://articleextractor.org/pages/8929/mnhi_disco_ver01/sn90060762/1905/11/23/ed-1/seq-2/1,Minnesota,8929_0.txt,True
632,8931,0,vi_boston_ver01/sn85026941/1905/09/29/ed-1/seq-2,sn85026941,"Shenandoah herald (Woodstock, Va.)",1905,9,29,seq-2,ed-1,1,https://articleextractor.org/pages/8931/vi_boston_ver01/sn85026941/1905/9/29/ed-1/seq-2/1,Virginia,8931_0.txt,True
633,8932,0,wa_forks_ver01/sn83045604/1894/08/21/ed-1/seq-4,sn83045604,"The Seattle post-intelligencer (Seattle, Wash. ...)",1894,8,21,seq-4,ed-1,1,https://articleextractor.org/pages/8932/wa_forks_ver01/sn83045604/1894/8/21/ed-1/seq-4/1,Washington,8932_0.txt,True
634,8933,0,gu_fornax_ver01/sn89053706/1893/02/28/ed-1/seq-12,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1893,2,28,seq-12,ed-1,1,https://articleextractor.org/pages/8933/gu_fornax_ver01/sn89053706/1893/2/28/ed-1/seq-12/1,Georgia,8933_0.txt,True
635,8935,0,mnhi_hula_ver01/sn91059392/1894/08/16/ed-1/seq-1,sn91059392,"The sun (Morris, Stevens...)",1894,8,16,seq-1,ed-1,1,https://articleextractor.org/pages/8935/mnhi_hula_ver01/sn91059392/1894/8/16/ed-1/seq-1/1,Minnesota,8935_0.txt,False
636,8936,0,arhi_huskerdu_ver01/sn89051168/1907/07/17/ed-1/seq-3,sn89051168,,1907,7,17,seq-3,ed-1,1,https://articleextractor.org/pages/8936/arhi_huskerdu_ver01/sn89051168/1907/7/17/ed-1/seq-3/1,Arkansas,8936_0.txt,True
637,8942,0,txdn_delta_ver01/sn86071197/1901/07/13/ed-1/seq-1,sn86071197,"The Houston daily post (Houston, Tex.)",1901,7,13,seq-1,ed-1,1,https://articleextractor.org/pages/8942/txdn_delta_ver01/sn86071197/1901/7/13/ed-1/seq-1/1,Texas,8942_0.txt,True
638,8943,0,whi_florence_ver01/sn85040344/1893/05/13/ed-1/seq-1,sn85040344,"The Superior times (Superior, Wis.)",1893,5,13,seq-1,ed-1,1,https://articleextractor.org/pages/8943/whi_florence_ver01/sn85040344/1893/5/13/ed-1/seq-1/1,Wisconsin,8943_0.txt,True
639,8944,0,dlc_november_ver01/sn84024441/1901/05/02/ed-1/seq-1,sn84024441,"The evening times (Washington, D.C...)",1901,5,2,seq-1,ed-1,1,https://articleextractor.org/pages/8944/dlc_november_ver01/sn84024441/1901/5/2/ed-1/seq-1/1,District of Columbia,8944_0.txt,True
640,8946,0,dlc_haiti_ver01/sn83030214/1902/09/12/ed-1/seq-9,sn83030214,New-York tribune (New York [N.Y.]),1902,9,12,seq-9,ed-1,1,https://articleextractor.org/pages/8946/dlc_haiti_ver01/sn83030214/1902/9/12/ed-1/seq-9/1,New York,8946_0.txt,True
641,8948,0,ndhi_hydrogen_ver01/sn85000631/1901/03/23/ed-1/seq-5,sn85000631,"The Washburn leader (Washburn, McLea...)",1901,3,23,seq-5,ed-1,1,https://articleextractor.org/pages/8948/ndhi_hydrogen_ver01/sn85000631/1901/3/23/ed-1/seq-5/1,North Dakota,8948_0.txt,True
642,8949,0,whi_augurey_ver01/sn85040749/1904/09/13/ed-1/seq-7,sn85040749,"Wausau pilot (Wausau, Wis.)",1904,9,13,seq-7,ed-1,1,https://articleextractor.org/pages/8949/whi_augurey_ver01/sn85040749/1904/9/13/ed-1/seq-7/1,Wisconsin,8949_0.txt,True
643,8953,0,az_campfiregoneout_ver03/sn96060881/1918/08/17/ed-1/seq-1,sn96060881,"Phoenix tribune (Phoenix, Ariz.)",1918,8,17,seq-1,ed-1,1,https://articleextractor.org/pages/8953/az_campfiregoneout_ver03/sn96060881/1918/8/17/ed-1/seq-1/1,Arizona,8953_0.txt,True
644,8954,0,nmu_dumas_ver01/sn84031081/1921/07/04/ed-1/seq-3,sn84031081,"Albuquerque morning journal (Albuquerque, N....)",1921,7,4,seq-3,ed-1,1,https://articleextractor.org/pages/8954/nmu_dumas_ver01/sn84031081/1921/7/4/ed-1/seq-3/1,New Mexico,8954_0.txt,True
645,8956,0,idhi_greene_ver01/sn86091096/1918/12/27/ed-1/seq-6,sn86091096,"The Kendrick gazette (Kendrick, Idaho)",1918,12,27,seq-6,ed-1,1,https://articleextractor.org/pages/8956/idhi_greene_ver01/sn86091096/1918/12/27/ed-1/seq-6/1,Idaho,8956_0.txt,True
646,8957,0,arhi_kangaskhan_ver02/sn89051128/1902/11/21/ed-1/seq-4,sn89051128,,1902,11,21,seq-4,ed-1,1,https://articleextractor.org/pages/8957/arhi_kangaskhan_ver02/sn89051128/1902/11/21/ed-1/seq-4/1,Arkansas,8957_0.txt,True
647,8958,0,uuml_eight_ver01/sn83045555/1902/02/06/ed-1/seq-2,sn83045555,Deseret evening news (Great Salt Lake...),1902,2,6,seq-2,ed-1,1,https://articleextractor.org/pages/8958/uuml_eight_ver01/sn83045555/1902/2/6/ed-1/seq-2/1,Utah,8958_0.txt,True
648,8959,0,tu_carla_ver01/sn99065781/1918/05/09/ed-1/seq-3,sn99065781,,1918,5,9,seq-3,ed-1,1,https://articleextractor.org/pages/8959/tu_carla_ver01/sn99065781/1918/5/9/ed-1/seq-3/1,Tennessee,8959_0.txt,True
649,8960,0,kyu_hendrix_ver01/sn85052020/1901/03/22/ed-1/seq-2,sn85052020,"Semi-weekly interior journal (Stanford, Ky.)",1901,3,22,seq-2,ed-1,1,https://articleextractor.org/pages/8960/kyu_hendrix_ver01/sn85052020/1901/3/22/ed-1/seq-2/1,Kentucky,8960_0.txt,True
650,8961,0,ohi_golf_ver04/sn84028490/1904/03/15/ed-1/seq-1,sn84028490,"The Stark County Democrat (Canton, Ohio)",1904,3,15,seq-1,ed-1,1,https://articleextractor.org/pages/8961/ohi_golf_ver04/sn84028490/1904/3/15/ed-1/seq-1/1,Ohio,8961_0.txt,True
651,8963,0,vi_carmel_ver02/sn85038614/1902/09/28/ed-1/seq-21,sn85038614,"Richmond dispatch (Richmond, Va.)",1902,9,28,seq-21,ed-1,1,https://articleextractor.org/pages/8963/vi_carmel_ver02/sn85038614/1902/9/28/ed-1/seq-21/1,Virginia,8963_0.txt,True
652,8963,1,vi_carmel_ver02/sn85038614/1902/09/28/ed-1/seq-21,sn85038614,"Richmond dispatch (Richmond, Va.)",1902,9,28,seq-21,ed-1,1,https://articleextractor.org/pages/8963/vi_carmel_ver02/sn85038614/1902/9/28/ed-1/seq-21/1,Virginia,8963_1.txt,True
653,8963,2,vi_carmel_ver02/sn85038614/1902/09/28/ed-1/seq-21,sn85038614,"Richmond dispatch (Richmond, Va.)",1902,9,28,seq-21,ed-1,1,https://articleextractor.org/pages/8963/vi_carmel_ver02/sn85038614/1902/9/28/ed-1/seq-21/1,Virginia,8963_2.txt,True
654,8963,3,vi_carmel_ver02/sn85038614/1902/09/28/ed-1/seq-21,sn85038614,"Richmond dispatch (Richmond, Va.)",1902,9,28,seq-21,ed-1,1,https://articleextractor.org/pages/8963/vi_carmel_ver02/sn85038614/1902/9/28/ed-1/seq-21/1,Virginia,8963_3.txt,True
655,8964,0,msar_obsidian_ver01/sn87065600/1902/02/15/ed-1/seq-1,sn87065600,,1902,2,15,seq-1,ed-1,1,https://articleextractor.org/pages/8964/msar_obsidian_ver01/sn87065600/1902/2/15/ed-1/seq-1/1,Mississippi,8964_0.txt,True
656,8964,1,msar_obsidian_ver01/sn87065600/1902/02/15/ed-1/seq-1,sn87065600,,1902,2,15,seq-1,ed-1,1,https://articleextractor.org/pages/8964/msar_obsidian_ver01/sn87065600/1902/2/15/ed-1/seq-1/1,Mississippi,8964_1.txt,True
657,8965,0,nn_plato_ver01/sn83030193/1904/06/04/ed-1/seq-12,sn83030193,"The evening world (New York, N.Y.)",1904,6,4,seq-12,ed-1,1,https://articleextractor.org/pages/8965/nn_plato_ver01/sn83030193/1904/6/4/ed-1/seq-12/1,New York,8965_0.txt,True
658,8967,0,mnhi_opel_ver01/sn89064515/1903/09/25/ed-1/seq-7,sn89064515,"Little Falls herald (Little Falls, M...)",1903,9,25,seq-7,ed-1,1,https://articleextractor.org/pages/8967/mnhi_opel_ver01/sn89064515/1903/9/25/ed-1/seq-7/1,Minnesota,8967_0.txt,True
659,8968,0,curiv_carmel_ver01/sn85066387/1902/01/09/ed-1/seq-1,sn85066387,The San Francisco call (San Francisco [...),1902,1,9,seq-1,ed-1,1,https://articleextractor.org/pages/8968/curiv_carmel_ver01/sn85066387/1902/1/9/ed-1/seq-1/1,California,8968_0.txt,True
660,8969,0,lu_eevee_ver01/sn88064328/1902/06/28/ed-1/seq-1,sn88064328,,1902,6,28,seq-1,ed-1,1,https://articleextractor.org/pages/8969/lu_eevee_ver01/sn88064328/1902/6/28/ed-1/seq-1/1,Louisiana,8969_0.txt,True
661,8970,0,iahi_duesenberg_ver01/sn85049554/1902/11/22/ed-1/seq-5,sn85049554,"Evening times-Republican (Marshalltown, I...)",1902,11,22,seq-5,ed-1,1,https://articleextractor.org/pages/8970/iahi_duesenberg_ver01/sn85049554/1902/11/22/ed-1/seq-5/1,Iowa,8970_0.txt,True
662,8971,0,idhi_galapagos_ver01/sn86063039/1902/05/30/ed-1/seq-2,sn86063039,"Shoshone journal (Shoshone, Idaho)",1902,5,30,seq-2,ed-1,1,https://articleextractor.org/pages/8971/idhi_galapagos_ver01/sn86063039/1902/5/30/ed-1/seq-2/1,Idaho,8971_0.txt,True
663,8973,0,khi_gygax_ver01/sn82016014/1903/08/13/ed-1/seq-10,sn82016014,"The Topeka state journal (Topeka, Kansas)",1903,8,13,seq-10,ed-1,1,https://articleextractor.org/pages/8973/khi_gygax_ver01/sn82016014/1903/8/13/ed-1/seq-10/1,Kansas,8973_0.txt,True
664,8976,0,me_dyerbrook_ver01/sn82014248/1874/09/29/ed-1/seq-3,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1874,9,29,seq-3,ed-1,3,https://articleextractor.org/pages/8976/me_dyerbrook_ver01/sn82014248/1874/9/29/ed-1/seq-3/3,Maine,8976_0.txt,False
665,8977,0,nbu_julius_ver01/sn99021999/1901/12/23/ed-1/seq-2,sn99021999,,1901,12,23,seq-2,ed-1,2,https://articleextractor.org/pages/8977/nbu_julius_ver01/sn99021999/1901/12/23/ed-1/seq-2/2,Nebraska,8977_0.txt,False
666,8979,0,ohi_himilco_ver01/sn87056710/1875/06/26/ed-1/seq-1,sn87056710,,1875,6,26,seq-1,ed-1,2,https://articleextractor.org/pages/8979/ohi_himilco_ver01/sn87056710/1875/6/26/ed-1/seq-1/2,Ohio,8979_0.txt,False
667,8983,0,pst_borland_ver01/sn86053954/1853/04/14/ed-1/seq-2,sn86053954,"Jeffersonian Republican (Stroudsburg, Pa...)",1853,4,14,seq-2,ed-1,2,https://articleextractor.org/pages/8983/pst_borland_ver01/sn86053954/1853/4/14/ed-1/seq-2/2,Pennsylvania,8983_0.txt,False
668,8984,0,dlc_chrysler_ver01/sn83030214/1884/07/29/ed-1/seq-6,sn83030214,New-York tribune (New York [N.Y.]),1884,7,29,seq-6,ed-1,2,https://articleextractor.org/pages/8984/dlc_chrysler_ver01/sn83030214/1884/7/29/ed-1/seq-6/2,New York,8984_0.txt,False
669,8987,0,iune_fluorite_ver01/sn84020097/1933/09/22/ed-1/seq-1,sn84020097,"The daily worker (Chicago, Ill.)",1933,9,22,seq-1,ed-1,2,https://articleextractor.org/pages/8987/iune_fluorite_ver01/sn84020097/1933/9/22/ed-1/seq-1/2,Illinois,8987_0.txt,False
670,8989,0,tu_arthur_ver01/sn85038553/1867/03/22/ed-1/seq-2,sn85038553,"The Union flag (Jonesborough, T...)",1867,3,22,seq-2,ed-1,2,https://articleextractor.org/pages/8989/tu_arthur_ver01/sn85038553/1867/3/22/ed-1/seq-2/2,Tennessee,8989_0.txt,False
671,8990,0,iahi_abra_ver01/sn84027060/1863/09/12/ed-1/seq-3,sn84027060,The Burlington weekly hawk-eye (Burlington [Iow...),1863,9,12,seq-3,ed-1,2,https://articleextractor.org/pages/8990/iahi_abra_ver01/sn84027060/1863/9/12/ed-1/seq-3/2,Iowa,8990_0.txt,False
672,8994,0,mthi_jewelwing_ver01/sn84036033/1884/07/16/ed-1/seq-3,sn84036033,"The semi-weekly miner (Butte, Mont.)",1884,7,16,seq-3,ed-1,2,https://articleextractor.org/pages/8994/mthi_jewelwing_ver01/sn84036033/1884/7/16/ed-1/seq-3/2,Montana,8994_0.txt,False
673,8994,1,mthi_jewelwing_ver01/sn84036033/1884/07/16/ed-1/seq-3,sn84036033,"The semi-weekly miner (Butte, Mont.)",1884,7,16,seq-3,ed-1,2,https://articleextractor.org/pages/8994/mthi_jewelwing_ver01/sn84036033/1884/7/16/ed-1/seq-3/2,Montana,8994_1.txt,False
674,8995,0,txdn_audi_ver01/sn83021327/1874/06/04/ed-1/seq-2,sn83021327,"The weekly democratic statesman (Austin, Tex.)",1874,6,4,seq-2,ed-1,2,https://articleextractor.org/pages/8995/txdn_audi_ver01/sn83021327/1874/6/4/ed-1/seq-2/2,Texas,8995_0.txt,False
675,8996,0,nbu_abbott_ver01/sn95073194/1884/04/16/ed-1/seq-2,sn95073194,,1884,4,16,seq-2,ed-1,2,https://articleextractor.org/pages/8996/nbu_abbott_ver01/sn95073194/1884/4/16/ed-1/seq-2/2,Nebraska,8996_0.txt,False
676,8997,0,vi_metallica_ver01/sn85034438/1897/04/29/ed-1/seq-1,sn85034438,"The times (Richmond, Va.)",1897,4,29,seq-1,ed-1,2,https://articleextractor.org/pages/8997/vi_metallica_ver01/sn85034438/1897/4/29/ed-1/seq-1/2,Virginia,8997_0.txt,False
677,8999,0,mohi_dred_ver01/sn86063615/1897/11/02/ed-1/seq-7,sn86063615,"Kansas City journal (Kansas City, Mo...)",1897,11,2,seq-7,ed-1,2,https://articleextractor.org/pages/8999/mohi_dred_ver01/sn86063615/1897/11/2/ed-1/seq-7/2,Missouri,8999_0.txt,False
678,9000,0,kyu_hairspray_ver01/sn85052020/1897/11/23/ed-1/seq-4,sn85052020,"Semi-weekly interior journal (Stanford, Ky.)",1897,11,23,seq-4,ed-1,2,https://articleextractor.org/pages/9000/kyu_hairspray_ver01/sn85052020/1897/11/23/ed-1/seq-4/2,Kentucky,9000_0.txt,False
679,9001,0,mnhi_effie_ver01/sn83016810/1897/09/25/ed-1/seq-2,sn83016810,"The Appeal (Saint Paul, Min...)",1897,9,25,seq-2,ed-1,2,https://articleextractor.org/pages/9001/mnhi_effie_ver01/sn83016810/1897/9/25/ed-1/seq-2/2,Illinois,9001_0.txt,False
680,9002,0,vi_yes_ver01/sn84025841/1896/04/04/ed-1/seq-2,sn84025841,"Richmond planet (Richmond, Va.)",1896,4,4,seq-2,ed-1,2,https://articleextractor.org/pages/9002/vi_yes_ver01/sn84025841/1896/4/4/ed-1/seq-2/2,Virginia,9002_0.txt,False
681,9003,0,ohi_lysander_ver01/sn84028645/1864/02/20/ed-1/seq-2,sn84028645,"Daily Ohio statesman (Columbus, Ohio)",1864,2,20,seq-2,ed-1,2,https://articleextractor.org/pages/9003/ohi_lysander_ver01/sn84028645/1864/2/20/ed-1/seq-2/2,Ohio,9003_0.txt,False
682,9006,0,mnhi_allemande_ver01/sn85025570/1873/05/22/ed-1/seq-3,sn85025570,"The Redwood gazette (Redwood Falls, ...)",1873,5,22,seq-3,ed-1,2,https://articleextractor.org/pages/9006/mnhi_allemande_ver01/sn85025570/1873/5/22/ed-1/seq-3/2,Minnesota,9006_0.txt,False
683,9008,0,mnhi_orr_ver01/sn90059228/1895/05/02/ed-1/seq-2,sn90059228,"Warren sheaf (Warren, Marshal...)",1895,5,2,seq-2,ed-1,2,https://articleextractor.org/pages/9008/mnhi_orr_ver01/sn90059228/1895/5/2/ed-1/seq-2/2,Minnesota,9008_0.txt,False
684,9008,1,mnhi_orr_ver01/sn90059228/1895/05/02/ed-1/seq-2,sn90059228,"Warren sheaf (Warren, Marshal...)",1895,5,2,seq-2,ed-1,2,https://articleextractor.org/pages/9008/mnhi_orr_ver01/sn90059228/1895/5/2/ed-1/seq-2/2,Minnesota,9008_1.txt,False
685,9008,2,mnhi_orr_ver01/sn90059228/1895/05/02/ed-1/seq-2,sn90059228,"Warren sheaf (Warren, Marshal...)",1895,5,2,seq-2,ed-1,2,https://articleextractor.org/pages/9008/mnhi_orr_ver01/sn90059228/1895/5/2/ed-1/seq-2/2,Minnesota,9008_2.txt,False
686,9009,0,nbu_larkspur_ver01/2018270201/1897/07/15/ed-1/seq-2,2018270201,"The Sioux County journal (Harrison, Nebra...)",1897,7,15,seq-2,ed-1,2,https://articleextractor.org/pages/9009/nbu_larkspur_ver01/2018270201/1897/7/15/ed-1/seq-2/2,Nebraska,9009_0.txt,False
687,9012,0,dlc_juneberry_ver01/sn83030313/1872/11/21/ed-1/seq-9,sn83030313,The New York herald (New York [N.Y.]),1872,11,21,seq-9,ed-1,2,https://articleextractor.org/pages/9012/dlc_juneberry_ver01/sn83030313/1872/11/21/ed-1/seq-9/2,New York,9012_0.txt,False
688,9016,0,ohi_cousteau_ver02/sn84028272/1889/05/15/ed-1/seq-4,sn84028272,"The enterprise (Wellington, Ohi...)",1889,5,15,seq-4,ed-1,2,https://articleextractor.org/pages/9016/ohi_cousteau_ver02/sn84028272/1889/5/15/ed-1/seq-4/2,Ohio,9016_0.txt,False
689,9017,0,vi_yes_ver01/sn84025841/1896/05/23/ed-1/seq-2,sn84025841,"Richmond planet (Richmond, Va.)",1896,5,23,seq-2,ed-1,2,https://articleextractor.org/pages/9017/vi_yes_ver01/sn84025841/1896/5/23/ed-1/seq-2/2,Virginia,9017_0.txt,False
690,9017,1,vi_yes_ver01/sn84025841/1896/05/23/ed-1/seq-2,sn84025841,"Richmond planet (Richmond, Va.)",1896,5,23,seq-2,ed-1,2,https://articleextractor.org/pages/9017/vi_yes_ver01/sn84025841/1896/5/23/ed-1/seq-2/2,Virginia,9017_1.txt,False
691,9019,0,mnhi_quasar_ver01/sn85025431/1889/02/06/ed-1/seq-4,sn85025431,"Mower County transcript (Lansing, Minn.)",1889,2,6,seq-4,ed-1,2,https://articleextractor.org/pages/9019/mnhi_quasar_ver01/sn85025431/1889/2/6/ed-1/seq-4/2,Minnesota,9019_0.txt,False
692,9020,0,iune_charlie_ver01/sn84024055/1913/05/03/ed-1/seq-2,sn84024055,"The broad ax (Salt Lake City,...)",1913,5,3,seq-2,ed-1,2,https://articleextractor.org/pages/9020/iune_charlie_ver01/sn84024055/1913/5/3/ed-1/seq-2/2,Illinois,9020_0.txt,False
693,9021,0,ohi_cousteau_ver02/sn84028272/1892/04/27/ed-1/seq-2,sn84028272,"The enterprise (Wellington, Ohi...)",1892,4,27,seq-2,ed-1,2,https://articleextractor.org/pages/9021/ohi_cousteau_ver02/sn84028272/1892/4/27/ed-1/seq-2/2,Ohio,9021_0.txt,False
