value,filename
allayed and no further trouble is,8220_0.txt
pated. antici-,8220_0.txt
some members of the diplomatic corps,8222_0.txt
and other prominent people. The body,8222_0.txt
"was taken to New York, for interment",8222_0.txt
in Woodlawn cemetery.,8222_0.txt
Conductors' Insurance Association.,8222_0.txt
"CHATTANOOGA, Tenn., Oct. 31.- The",8222_0.txt
Railway Conductors' Insurance association,8222_0.txt
"of the United States and Canada,",8222_0.txt
has concluded its twenty- third annual,8222_0.txt
convenvention here. It enlarged its field,8222_0.txt
of operation by passing this resolution:,8222_0.txt
"Resolved, That this association will receive",8222_0.txt
all persons as members who are,8222_0.txt
"financially, morally and mentally qualified",8222_0.txt
", under the age of 60 years, and in",8222_0.txt
"such positions as depot masters, train",8222_0.txt
"masters, train dispatchers, superintendents",8222_0.txt
and all officers above the rank of,8222_0.txt
superintendent.,8222_0.txt
A Sensational Failure.,8222_0.txt
"CHICAGO, Oct. 31.- A sensation was",8222_0.txt
"caused in the clothing trade today, by",8222_0.txt
"the failure of Leopold Brothers& Co.,",8222_0.txt
manufacturers and wholesale dealers in,8222_0.txt
"clothing, one of the oldest firms in the",8222_0.txt
city. Confessions of judgment were entered,8222_0.txt
against the firm for an aggregate,8222_0.txt
"of$ 149,000. The collapse came like a",8222_0.txt
thunderbolt to the trade. Many of their,8222_0.txt
creditors are comparatively small tradesmen,8222_0.txt
in other cities. All these have,8222_0.txt
been provided for. The liabilities and,8222_0.txt
"assets are equal at$ 325,000.",8222_0.txt
Black Brutes Lynched.,8222_0.txt
"MACON, Ga., Oct. 31.- Near Valdosta,",8222_0.txt
"yesterday afternoon, a negro named",8222_0.txt
Palseo committed a brutal assault on,8222_0.txt
"Miss Hardee, daughter of a prominent",8222_0.txt
planter. Last night the negro was taken,8222_0.txt
from the officers by a mob and jynched.,8222_0.txt
"DALTON, Ga., Oct. 31.- Two negroes",8222_0.txt
who brutally assaulted and murdered,8222_0.txt
"Miss Baker, in Barlow county, were",8222_0.txt
taken from the officers last night by a,8222_0.txt
mob and lynched.,8222_0.txt
The Beekeepers Adjourned.,8222_0.txt
"KEOKUK, Iowa, Oct. 31.- The International",8222_0.txt
Beekeepers today elected P. H.,8222_0.txt
"Elwood of Starkville, N. Y., president,",8222_0.txt
and adjourned to meet next year at Al-,8222_0.txt
"bany, N. Y.",8222_0.txt
Reporters Baffled.,8222_0.txt
"NEW ORLEANS, Oct. 31.- Judge Marr",8222_0.txt
has refused a writ of mandamus to allow,8222_0.txt
reporters to interview the murderers,8222_0.txt
"of Chief Hennessy, in alleged jail.",8222_0.txt
"ARCHIBALD PELON, a dissolute charac-",8223_0.txt
", was lynched recently at Grayling,",8223_0.txt
"ter Mich., for assaulting an aged widow.",8223_0.txt
Condensed for the Convenience,8226_0.txt
of Hurried Readers.,8226_0.txt
The president has appointed Rev. Ber-,8226_0.txt
"nard Kelly, of Emporia to succeed George",8226_0.txt
"W. Glick as pension agent, for the Topeka",8226_0.txt
agency.,8226_0.txt
Sullivan is said to have knocked out Kil-,8226_0.txt
rain in the seventy- second round. The,8226_0.txt
fight took place at a saw mill near Rich-,8226_0.txt
"burg, Miss.",8226_0.txt
The Chicago police have arrested still another,8226_0.txt
man who drove the wagon which carried,8226_0.txt
Cronin to his death. It looks like a,8226_0.txt
bran new trail.,8226_0.txt
"Susanville, Lassen county California, has",8226_0.txt
had a series of seventy- eight shocks of earthquake,8226_0.txt
", preceded by a rumbling noise, and",8226_0.txt
creating a panic.,8226_0.txt
The survivors of the battle of Monocacy,8226_0.txt
"met at Frederick City, July 9, the twenty-",8226_0.txt
fifth anniversary of the battle and formed a,8226_0.txt
national association.,8226_0.txt
"Bliss Campbell, son of General A. B.",8226_0.txt
"Campbell, was instantly killed by an electric",8226_0.txt
"car in Topeka, Kan., Sunday, July 8. He",8226_0.txt
attempted to get off the car before it stopped.,8226_0.txt
"The sheriff of Hancock county, Missis-",8226_0.txt
"sippi, would not allow troops, sent for the",8226_0.txt
the,8226_0.txt
purpose of aiding him in the arrest of,8226_0.txt
"prize fighting criminals and abbettors, to",8226_0.txt
act; so they went home.,8226_0.txt
"Ike Anderson, a Sweed, better known as",8226_0.txt
"the hermit of the strip, struck by lightning",8226_0.txt
"near Caldwell, has died from the effect of",8226_0.txt
the shock. He owned 250 head of fine cattle,8226_0.txt
and some,8226_0.txt
Both Michigan houses have agreed to a,8226_0.txt
bill creating a state board of arbitration to,8226_0.txt
adjust labor troubles. The board is to consist,8226_0.txt
of three members appointed by the governor,8226_0.txt
.,8226_0.txt
A cyclone cleaned up a belt two miles,8226_0.txt
"wide and thirty miles long in Winona,",8226_0.txt
"Houston, Yucatan, Norway and Filmore",8226_0.txt
"counties, Minnesota, before daylight of June",8226_0.txt
28.,8226_0.txt
The police of Leavenworth emptied a,8226_0.txt
"quantity of beer, wine and whisky that had",8226_0.txt
been seized,8226_0.txt
from time to time from,8226_0.txt
""" joints."" It is estimated that at least one",8226_0.txt
carload of liquor was destroyed.,8226_0.txt
Two or three columns a day is the measure,8226_0.txt
of matter that most readers of daily,8226_0.txt
papers have to skip these days. It is all,8226_0.txt
about Sullivan and Kilrain the two exponents,8226_0.txt
of the tough and criminal classes.,8226_0.txt
"Dr. A. N. Fretz and David Kline, of Fleet-",8226_0.txt
"wood, Pa., who are charged with taking an",8226_0.txt
"illegal pension fee, were brought before a",8226_0.txt
United States commissioner and placed,8226_0.txt
"under$ 10,000 bonds for further hearing.",8226_0.txt
Charles Ide and Miss Landon were,8226_0.txt
"drowned at Lake Harriett, Minn., Sunday",8226_0.txt
"p. m., by their boat capsizing a few rods",8226_0.txt
"from the shore, and in sight of thousands of",8226_0.txt
spectators. They were to have been married,8226_0.txt
soon.,8226_0.txt
A party of 125 teachers of the North Caro-,8226_0.txt
"lina Teachers' association, have chartered",8226_0.txt
the steamer State of Nevada for a trip to,8226_0.txt
"Europe. The party will visit Glasgow, Bel-",8226_0.txt
"fast, Edinburgh and Paris and return on",8226_0.txt
August 20.,8226_0.txt
"The first car of wheat, crop of 1889, from",8226_0.txt
"Dickinson county, Kansas, was sent out by",8226_0.txt
the citizens of Abilene billed directly to,8226_0.txt
"Johnstown, where it will be distributed. The",8226_0.txt
At a benefit,8226_0.txt
car was handsomely decorated.,8226_0.txt
concert several hundred dollars additional,8226_0.txt
was raised for the sufferers.,8226_0.txt
A Burlington& Missouri engineer named,8226_0.txt
Phillips made a murderous assault on Wal-,8226_0.txt
"lace Roach, at Nebraska City, stabbing him",8226_0.txt
with a pocket knife in the left side and arm.,8226_0.txt
Roach is a Brotherhood man and Phillips,8226_0.txt
took his place during the great strike. Phil-,8226_0.txt
lips is in jail. Roach's wounds are serious.,8226_0.txt
The president has been much interested in,8226_0.txt
reading the comments of the press upon his,8226_0.txt
"defense of his recent trips for rest, which",8226_0.txt
have taken him away from the city over,8226_0.txt
"Sunday, and all the more interested in them",8226_0.txt
because he has never made any defense. He,8226_0.txt
"says if his conduct, when rightly understood,",8226_0.txt
"does not defend itself, he will never take a",8226_0.txt
retainer for its defense.,8226_0.txt
The Duluth strike culminated in a battle,8226_0.txt
"between strikers and police or July 6, which",8226_0.txt
lasted more than an hour. Hundreds of,8226_0.txt
shots were exchanged and fifteen or more,8226_0.txt
"men wounded, some badly and two men",8226_0.txt
"killed, both of the killed being non- partici-",8226_0.txt
pants. A company of national guards had,8226_0.txt
control of the situation at nigatfall.,8226_0.txt
It is currently reported that the Adams,8226_0.txt
express company will bring a suit to reco ver,8226_0.txt
"from the city marshal, of Leavenworth, his",8226_0.txt
bondsmen and the Metropolitan police commissioners,8226_0.txt
for the seizure of forty- two kegs,8226_0.txt
of beer that the company had expressed,8226_0.txt
"from East Leavenworth, Mo., to a number",8226_0.txt
of private citizens here. The bond of the,8226_0.txt
"city marshal is$ 2,000, with Messrs. John",8226_0.txt
and E. P. Wilson as sureties.,8226_0.txt
Intense excitement was created at Silver-,8226_0.txt
"ton, Col., by the actions of a Mormon named",8226_0.txt
"Joseph Ainsworth, a burly Cornishman, who",8226_0.txt
made a raid upon the Ainerican flags used,8226_0.txt
in decorating. After tearing down quite a,8226_0.txt
"number of them, Ainsworth was locked up.",8226_0.txt
He was sober and said the reason for his action,8226_0.txt
was that the flag was opposed to his,8226_0.txt
principles. Indignation at the affair is high,8226_0.txt
and the citizens are talking of lynching,8226_0.txt
Ainsworth.,8226_0.txt
Better Than Oklahoma.,8226_0.txt
"1,200 acres of the choicest land in the San",8226_0.txt
"Luis Valley, in Southern Colorado, all under",8226_0.txt
"fence, water- rights secured and ditches",8226_0.txt
ready for use. It will be sold as a whole or,8226_0.txt
in quantities to suit the purchaser. It is the,8226_0.txt
"finest land in the valley, and is adapted to",8226_0.txt
"either farming or stock- raising. For price,",8226_0.txt
"terms, etc., address HENRY A. BUTTERS,",8226_0.txt
"Alamosa, Colorado.",8226_0.txt
GENERAL MARKETS.,8226_0.txt
"KANSAS CITY, July 10.",8226_0.txt
CATTLE Shipping steers ......$ 3 20@ 3 80,8226_0.txt
Range steers. none offered,8226_0.txt
HOGS- Good to choice heavy ... 451@ 425,8226_0.txt
SHEEP- Good muttons ... 3.80,8226_0.txt
WHEAT- No. 2 red .. no oids,8226_0.txt
No. 2 soft. no bids,8226_0.txt
CORN- No. 2 ... 27 bid,8226_0.txt
OATS- No. 2 .... 18 bid,8226_0.txt
RYE- No. 2 .. no bids,8226_0.txt
"FLOUR- Patente, per sack. 2 00 2 10",8226_0.txt
HAY- Baled. 2 50 3 03,8226_0.txt
BUTTER- Choice creamery. 14@ 15,8226_0.txt
CHEESE- Full cream. 8%,8226_0.txt
EGGS- Choice ... 9,8226_0.txt
BACON- Ham ..,8226_0.txt
16¼,8226_0.txt
POULTRY- Hens ... 2 50 275,8226_0.txt
Roosters .. 175,8226_0.txt
Spring chickens ... 75@ 200,8226_0.txt
Turkeys,8226_0.txt
... 5%,8226_0.txt
POTATOES- Home grown. 20,8226_0.txt
CHICAGO.,8226_0.txt
CATTLE- Steers .. 3 40 4 20,8226_0.txt
HOGS- Mixed .. 4 20 4 55,8226_0.txt
SHEEP- Natives ... 3 75 .5 00,8226_0.txt
FLOUR- Winter wheat. 4 00 4 75,8226_0.txt
WHEAT- No. 2 red. 8277 83%,8226_0.txt
CORN- No. 2 ... 25%,8226_0.txt
OATS- No. 2 ... 22%,8226_0.txt
RYE- No. 2 .... 42%,8226_0.txt
BUTTER- Choice creamery ... 16@ 16%,8226_0.txt
EGGS -- Fresh. 12,8226_0.txt
PORK 11 50,8226_0.txt
-........ 11 60,8226_0.txt
ST. LOUIS.,8226_0.txt
CATTLE- Native steers .. 3 75@ 4 30,8226_0.txt
Fair to good .. 2 20 3 15,8226_0.txt
.....,8226_0.txt
HOGS- Packing .... 3 254 75,8226_0.txt
SHEEP- Fair to choice. 3 00 475,8226_0.txt
FLOUR- Patents .... 4.50,8226_0.txt
WHEAT- No. 2 red .. 87%,8226_0.txt
CORN- No. 2 ....$ 1,8226_0.txt
OATS- No. 2 ...,8226_0.txt
BYE- No. 2 ..... 40,8226_0.txt
HAY- Baled. 6 00 9 W,8226_0.txt
BUTTER,8226_0.txt
- Creamery 18@ 15,8226_0.txt
EGGB ...........,8226_0.txt
appoint a committee of three to investigate,8237_0.txt
the,8237_0.txt
"the past two years, and to report upon the",8237_0.txt
"alleged illegal loaning of money to banks,",8237_0.txt
and also upon the failure of ex- Treasurer,8237_0.txt
Bartley to cash warrants when presented.,8237_0.txt
Uerling of Adams sent to the clerk's desk a,8237_0.txt
petition signed by 100 names protesting,8237_0.txt
"against any appropriation over$ 100,000 for the",8237_0.txt
Transmississippi Exposition. The following,8237_0.txt
bills were ordered to the general file: For the,8237_0.txt
promotion of mutual insurance companies.,8237_0.txt
"Relating to district boards, powers and duties.",8237_0.txt
Prohibiting the playing of foot ball in the,8237_0.txt
state of Nebraska and providing for the punishment,8237_0.txt
of violation of the law by a fine of,8237_0.txt
from$ 20 to$ 100 and imprisonment in the,8237_0.txt
county jail. Providing for the punishment,8237_0.txt
of body snatchers and the mutilation of,8237_0.txt
corpses. A communication from Robert W.,8237_0.txt
"Furnas of the State Board of Agriculture, in",8237_0.txt
regard to the appropriation asked for by the,8237_0.txt
"Doard, was read and referred to the committee",8237_0.txt
"on finance, ways and means. New",8237_0.txt
bills were read as follows: To amend section,8237_0.txt
"10, subdivision 13, of chapter lxxix. of the",8237_0.txt
"Compiled Statues of Nebraska of 1835, relating",8237_0.txt
to the State Normal school and to repeal,8237_0.txt
said section 10; to protect primary elections,8237_0.txt
and conventions of political parties and punish,8237_0.txt
offenses committed thereat.,8237_0.txt
HOUSE.- In the house on the 5th house roll,8237_0.txt
"No. 23, providing that warehousemen, owning",8237_0.txt
"their own warehouse, may issue receipts for",8237_0.txt
"articles stored therein, which receipts shall",8237_0.txt
have the same force and effect as receipts issued,8237_0.txt
by public warehouses was recommended.,8237_0.txt
Among other bills thus recommended are the,8237_0.txt
following: Relating to the drawing of petit,8237_0.txt
jurors. Relating to school land Relating,8237_0.txt
to final decrees of courts. Raising the age of,8237_0.txt
consent to 18 years. Bills on first reading:,8237_0.txt
To authorize county courts to require administrators,8237_0.txt
and administrators with will,8237_0.txt
annexed to pay and deliver to said courts,8237_0.txt
money and certain personal property remaining,8237_0.txt
in their possession after the final settlement,8237_0.txt
of their accounts. To prohibit the giving,8237_0.txt
to or acceptance of passes or free transportation,8237_0.txt
"by members of the legislature, or",8237_0.txt
"any salaried officer of the state, or any salaried",8237_0.txt
officer of any city or county of the,8237_0.txt
"state, and providing penalties and disqualification",8237_0.txt
for vioiation thereof. For the encouragement,8237_0.txt
"of the agricultural, commercial",8237_0.txt
and irrigation interests in the state of Ne-,8237_0.txt
"braska, and to make an appropriation therefor",8237_0.txt
. To provide for a rehearing and reargu-,8237_0.txt
ment of cases in the supreme court and regulating,8237_0.txt
proceedings therein. The house then,8237_0.txt
adjourned.,8237_0.txt
LYNCHERS UNDER FIRE.,8237_0.txt
The Ray County Grand Jury Making an,8237_0.txt
Investigation- Confession Ramors.,8237_0.txt
"LIBERTY, Mo., Feb. 6.- There is considerable",8237_0.txt
excitement in the western,8237_0.txt
part of Ray county over the report,8237_0.txt
that a business man of Orrick has confessed,8237_0.txt
that he was a member of the,8237_0.txt
mob that lynched Winner and Nelson.,8237_0.txt
A large number of witnesses have,8237_0.txt
been subpoenaed this weck to appear,8237_0.txt
before the grand jury. Judge E. J.,8237_0.txt
"Broaddus, in his charge to the grand",8237_0.txt
jury when court convened at Rich-,8237_0.txt
"mond, was very emphatic and denounced",8237_0.txt
the lynching in strong language,8237_0.txt
. He questioned each grand,8237_0.txt
juror as to his views on lynching.,8237_0.txt
WOMEN SUFFRAGE.,8237_0.txt
The House of Commons Passes a Franchise,8237_0.txt
Bill to Second Reading.,8237_0.txt
"LONDON, Feb. 5.- In the House of",8237_0.txt
Commons yesterday afternoon the wo-,8237_0.txt
men's parliamentary franchise bill,8237_0.txt
passed its second reading by a vote of,8237_0.txt
228 to 157. The debate was conducted,8237_0.txt
in a jocular spirit.,8237_0.txt
Santa Fe Defrauded.,8237_0.txt
"PURCELL, Ind. Ter., Feb. 6.- Before",8237_0.txt
United States Commissioner J. B.,8237_0.txt
"Thompson, A. S. Brown, night bill",8237_0.txt
clerk for the Santa Fe at this place;,8237_0.txt
"J. M. Rearick, ex- station agent for the",8237_0.txt
"same road at Newkirk, Okla., and D.",8237_0.txt
"O. Wilson, grain dealer at Bolton,",8237_0.txt
"Texas, were called to answer to a",8237_0.txt
charge of conspiracy to defraud the,8237_0.txt
Atchison railway and were allowed,8237_0.txt
"bail in the sum of$ 1,500 in the first",8237_0.txt
case. There are thirty- seven similar,8237_0.txt
cases pending against them.,8237_0.txt
"Tammany Kevolters Organize,",8237_0.txt
"NEW YORK, Feb. 6.- Henry D. Pur-",8237_0.txt
"roy and his supporters, who have organized",8237_0.txt
a revolt against Tammany,8237_0.txt
"hall, began their work of organization",8237_0.txt
in the various assembly districts of,8237_0.txt
"the city last night, when delegates",8237_0.txt
were selected to a Democratic county,8237_0.txt
"general committee, which will meet",8237_0.txt
"here next Wednesday, when the movement",8237_0.txt
will be fully organized. The,8237_0.txt
general opinion of the district leaders,8237_0.txt
is that there will be a full representation,8237_0.txt
from all the districts.,8237_0.txt
"Big Failure at Selma, Ala.",8237_0.txt
"SELMA, Ala., Feb. 6.- Maas& Schwarz,",8237_0.txt
"cotton factors, and Maas& Co.,",8237_0.txt
"wholesale grocers, have made assignments",8237_0.txt
as a result of the failure of the,8237_0.txt
"Commercial bank, which has redis-",8237_0.txt
counted large amounts of paper of both,8237_0.txt
"firms with New York banks, who still",8237_0.txt
hold it. Efforts to effect an arrangement,8237_0.txt
with the banks whereby the,8237_0.txt
firms could continue business proved,8237_0.txt
futile. The liabilities will probably,8237_0.txt
"reach$ 300,000.",8237_0.txt
New Trial for Durrant Probable.,8237_0.txt
"SAN FRANCISCO, Feb. 6.- The Supreme",8237_0.txt
court of California has handed,8237_0.txt
down no decision on the appeal of,8237_0.txt
"Theodore Durrant, found guilty of the",8237_0.txt
murder of Blanche Lamont twenty- one,8237_0.txt
months ago. It is understood that the,8237_0.txt
appeal has not yet been considered by,8237_0.txt
"the supreme justices, but many attorneys",8237_0.txt
believe that the justices will,8237_0.txt
grant Durrant a new trial.,8237_0.txt
Treaty Action Unlikely.,8237_0.txt
"WASHINGTON, Feb. 5.- The under-",8237_0.txt
standing among Senators at present is,8237_0.txt
that the general arbitration treaty,8237_0.txt
will not come to a vote at this session,8237_0.txt
No one doubts that it,8237_0.txt
of Congress.,8237_0.txt
"will be debated, but the opposition",8237_0.txt
makes no secret of its intention to,8237_0.txt
consume so much time in discussion,8237_0.txt
that a vote cannot be reached.,8237_0.txt
A Freight Steamer Long Overdue.,8237_0.txt
"HALIFAX, N. S., Feb. 5.- The seal-",8237_0.txt
hoging steamer Nimrod is still in the ice,8237_0.txt
off the Newfoundland coast searching,8237_0.txt
for traces of the missing steamer State,8237_0.txt
"of Georgia, now over a month overdue",8237_0.txt
"from New Fairwater in the Baltic, to",8237_0.txt
"Halifax, freight laden. She carried a",8237_0.txt
"crew of thirty- one men, nearly all of",8237_0.txt
whom belonged in Aberdeen.,8237_0.txt
McKinley's Private Secretary.,8237_0.txt
"NEW YORK, Feb. 5 .-- It can be definitely",8237_0.txt
stated that J. Addison Porter of,8237_0.txt
"the Hartford, Conn., Evening Post will",8237_0.txt
be private secretary to President Mc-,8237_0.txt
Kinley. A private telegram from Mr.,8237_0.txt
Porter to a friend in this city states,8237_0.txt
that Major McKinley has appointed,8237_0.txt
him to that position and that he has,8237_0.txt
accepted.,8237_0.txt
Love Found Guilty of Murder.,8237_0.txt
"EMPORIA, Kan., Feb. 6.- Bob Love,",8237_0.txt
who shot one side of his father's head,8237_0.txt
"off with a shotgun on Sunday, Decem-",8237_0.txt
ber 20 last was declared guilty of,8237_0.txt
",",8237_0.txt
"murder, in the second degree.",8237_0.txt
"Charleston, Mo., mob lynches two negroes",8240_0.txt
confessed they murdered planter.,8240_0.txt
who PAGE 2,8240_0.txt
"-D. P. Wallace, the murderer of the",8241_0.txt
"Logan family of 5 persons- father, mother",8241_0.txt
and 3 children- was taken from the jail at,8241_0.txt
"Steeleville, Mo., by a mob and lynched. It",8241_0.txt
seem to an outsider that the cause,8241_0.txt
would was sufficient for the summary action.,8241_0.txt
LYNCH NEGRO WHO,8242_0.txt
SHOT GEORGIA MAN,8242_0.txt
Kentucky Mob Breaks Down Jail,8242_0.txt
Door to Get Prisoner Who Had,8242_0.txt
"Wounded B. C. Bowers, Circus",8242_0.txt
Man.,8242_0.txt
( By Associated Press.),8242_0.txt
June 3.- John,8242_0.txt
"FRANKFORT, Ky.,",8242_0.txt
"Maxey, a negro, who shot B. C. Bowers,",8242_0.txt
"a circus man, last night, was taken from",8242_0.txt
jail here early today and lynched.,8242_0.txt
The jailer showed resistance to the mob,8242_0.txt
but with little effort the door was broken,8242_0.txt
"down, the negro taken out and",8242_0.txt
hanged to the Saint Clair street bridge.,8242_0.txt
The action of the mob created intense,8242_0.txt
excitement among the lawabiding citizens,8242_0.txt
of the capital city who were apprised,8242_0.txt
of the hanging this morning.,8242_0.txt
"B. C. Bowers, the wounded man, is still",8242_0.txt
in a critical condition at the King's,8242_0.txt
Daughters' hospital. The bowels were evi-,8242_0.txt
shot and Bowers,8242_0.txt
dently penetrated by the,8242_0.txt
is believed to be fatally injured.,8242_0.txt
PANIC NARROWLY AVERTED.,8242_0.txt
Maxey narrowly escaped being lynched,8242_0.txt
at the time of the shooting and a panic,8242_0.txt
among the big crowd in the main tent,8242_0.txt
was narrowly averted. The negro was,8242_0.txt
"roughly handled b ysome of the showmen,",8242_0.txt
who beat him over the head with stakes.,8242_0.txt
After the shooting a crowd swarmed,8242_0.txt
"around the negro, shouting,"" lynch him!""",8242_0.txt
and in a moment a noose was around the,8242_0.txt
negro's neck; the loose end of the rope,8242_0.txt
was thrown over a tree and the crowd,8242_0.txt
was about to draw the negro up when,8242_0.txt
"two policemen interfered, took the negro",8242_0.txt
from the mob and hurried him to the,8242_0.txt
county jail.,8242_0.txt
But for cool heads in the crowd in the,8242_0.txt
"main tent there would have been a panic,",8242_0.txt
"with perhaps many persons injured, as a",8242_0.txt
result of the shooting. The tent was well-,8242_0.txt
"filled, all of the white section being tak-",8242_0.txt
About half an hour after the per-,8242_0.txt
en.,8242_0.txt
formance began a fusilade of shots was,8242_0.txt
heard in the direction of the animal,8242_0.txt
tent. At first the crowd thought it was,8242_0.txt
"a clown act, but the circus men began",8242_0.txt
to run in the direction of the shots.,8242_0.txt
CONTINUED.,8242_0.txt
PERFORMANCE,8242_0.txt
The people rose to their feet and several,8242_0.txt
"starte dto leave, but the attaches",8242_0.txt
"of the circus rushed among the people,",8242_0.txt
quieting them. In a few minutes the,8242_0.txt
crowd had settled in their seats and the,8242_0.txt
performance continued.,8242_0.txt
The shooting was the result of the ne-,8242_0.txt
gro's effort to get in the tent under the,8242_0.txt
without a ticket.,8242_0.txt
"flap Bowers' home is in Valdosta, Ga.",8242_0.txt
Court Supreme. Jailed by,8244_0.txt
Washington. For the first time in,8244_0.txt
American history six men are in prison,8244_0.txt
for contempt of the Supreme Court of,8244_0.txt
the United States. For the first time,8244_0.txt
the federal government has placed,8244_0.txt
men behind the bars as an outcome,8244_0.txt
c: the lynching of a negro.,8244_0.txt
"At the United States jail here, Capt.",8244_0.txt
"Joseph F. Shipp, former sheriff at",8244_0.txt
"Chattanooga; Jeremiah Gibson, his",8244_0.txt
"jailer, and Luther Williams, Nick No-",8244_0.txt
and William,8244_0.txt
"lan, Henry Pudgett",8244_0.txt
Mayes of the same city Monday afternoon,8244_0.txt
began to serve terms of imprisonment,8244_0.txt
imposed a few hours before by,8244_0.txt
the Supreme Court of the United,8244_0.txt
States.,8244_0.txt
Shipp and Gibson had been found,8244_0.txt
guilty of failing to protect from a mob,8244_0.txt
"Ed Johnson, whose legal execution for",8244_0.txt
rape had been stayed by the Supreme,8244_0.txt
"Court, until it could review the case.",8244_0.txt
The others had been stayed by the,8244_0.txt
"Supreme Court, in the lynching of a",8244_0.txt
"federal prisoner. Shipp, Williams and",8244_0.txt
Nolan each were sentenced to ninety,8244_0.txt
"days' imprisonment, while Gibson,",8244_0.txt
Padgett and Mayes each received,8244_0.txt
days. sixty,8244_0.txt
OVER WILD BILL'S GRAVE.,8245_0.txt
Salutes Fired by Frontiersmen in Honor,8245_0.txt
of the Dead Shet's Memery.,8245_0.txt
There has been another red letter day,8245_0.txt
in the history of Deadwood. That was,8245_0.txt
the day on which Wild Bill was killed by,8245_0.txt
"McCaull. Though a popular man, Bill",8245_0.txt
"was a dead shot, and McCaull could not",8245_0.txt
have killed him if he had not approached,8245_0.txt
him treacherously. McCaull was imme-,8245_0.txt
"diately locked up, but the excitement became",8245_0.txt
so great that a mob assembled for,8245_0.txt
"the purpose of trying, convicting and",8245_0.txt
lynching him. While the proceedings,8245_0.txt
were in progress the clatter of hoofs was,8245_0.txt
heard and a man on horseback appeared,8245_0.txt
riding at full speed with his reins in his,8245_0.txt
teeth and with a rifle in one hand and an,8245_0.txt
Indian's dripping head in the other. He,8245_0.txt
had shot and killed the Indian just out,8245_0.txt
"side of Deadwood, and the event was",8245_0.txt
considered of so much importance that,8245_0.txt
the crowd forgot its lynching and proceeded,8245_0.txt
to gratify its thirst for vengeance,8245_0.txt
by contemplating the gory trophy which,8245_0.txt
rolled at its feet. McCaull was afterward,8245_0.txt
"taken to Yankton, where he was",8245_0.txt
hanged by the neck in a lawful manner.,8245_0.txt
Wild Bill was buried in the old cemetery,8245_0.txt
with a rude white board at his,8245_0.txt
"head, but five years later some of his",8245_0.txt
friends exhumed the body and gave it,8245_0.txt
proper burial in the new cemetery on,8245_0.txt
Mount Moriah. It was reported at that,8245_0.txt
time that Wild Bill's body had turned,8245_0.txt
"to stone, and a man came here not long",8245_0.txt
afterward and offered the undertaker,8245_0.txt
"$ 15,000 if he would help him steal it for",8245_0.txt
purposes of exhibition. Since then there,8245_0.txt
"have been many inquiries about the case,",8245_0.txt
but no one believes that the body was,8245_0.txt
petrified. Bill's new grave on the mount,8245_0.txt
ain top shows that it is the resort of,8245_0.txt
many curiosity seekers. A path is worn,8245_0.txt
across lots to it from the main wagon,8245_0.txt
"road road,, and and the the white white headboard headboard has has been been",8245_0.txt
whittled away by relic hunters until it,8245_0.txt
resembles a big toothpick.,8245_0.txt
One man appears to have worked a,8245_0.txt
"knot out of the board, and the ground",8245_0.txt
all about the well beaten grave is covered,8245_0.txt
with cartridge shells. There are,8245_0.txt
"frontiersmen, it appears, who show their",8245_0.txt
regard for Bill's memory by standing,8245_0.txt
upon his grave and emptying their ry-,8245_0.txt
"volvers into the air, throwing away their",8245_0.txt
cartridge shells as they reload. The other,8245_0.txt
day the city marshal found it necessary,8245_0.txt
"to run in one of these fellows, who had",8245_0.txt
done little else for a week except shoot,8245_0.txt
his revolvers over Wild Bill's grave. The,8245_0.txt
man appeared to have a genuine regard,8245_0.txt
"for the dead man's memory, and as he",8245_0.txt
submitted to arrest he expressed his,8245_0.txt
sense of the outrage in most,8245_0.txt
terms. Cor. Chicago Herald. forcible,8245_0.txt
HIS PLEAS FOR LIFE UNAVAILING.,8245_1.txt
"POPLAR BLUFF, Mo., Sept 3.- An alter",8245_1.txt
"cation yesterday between Mr. Albright,",8245_1.txt
"proprietor of the Gifford house, and",8245_1.txt
"Thomas Smith, a negro, ended in Smith",8245_1.txt
throwing a rock at Albright and his skull,8245_1.txt
was fractured. This morning Smith's,8245_1.txt
body was found hanging to the bridge,8245_1.txt
"across Black river, riddled with bullets.",8245_1.txt
After the trouble of yesterday Smith,8245_1.txt
arrested and,8245_1.txt
was placed in jail.,8245_1.txt
At 1:30 this morning a masked mob,8245_1.txt
"broke down the outer door of the jail,",8245_1.txt
battered the steel door to the prisoner's,8245_1.txt
"cage in, and in spite of the man's plea for",8245_1.txt
mercy took him across the river and,8245_1.txt
lynched him.,8245_1.txt
The coroner's jury returned a verdict,8245_1.txt
that the deceased came to his death by,8245_1.txt
strangulation at the hands of unknown,8245_1.txt
parties. Mr. condition is very,8245_1.txt
critical and he Albright's will probably die.,8245_1.txt
A COLORED FIEND.,8246_0.txt
A Jealous Husband Murders his,8246_0.txt
Wife at Pocatello.,8246_0.txt
"Alec Woods, a big burly colored",8246_0.txt
"barber living at Pocatello, on Sat-",8246_0.txt
urday last applied at a drug store,8246_0.txt
"there for a mixture of poison, which",8246_0.txt
was refused him as the person in,8246_0.txt
attendance at the store surmised,8246_0.txt
that the drug was not wanted for,8246_0.txt
For some,8246_0.txt
any good purpose.,8246_0.txt
months past Woods has had trouble,8246_0.txt
with his wife who is represented as,8246_0.txt
