value,filename
parties unknown. by,88400_0.txt
Innocent Man Hanged,88401_0.txt
Further testimony went to show,88401_0.txt
that the mob lynched an absolutely,88401_0.txt
innocent man in the person of E. C.,88401_0.txt
"Gregor, as he was shown to have been",88401_0.txt
at work in Missouri all during the,88401_0.txt
period of bridge burning. This coupled,88401_0.txt
with the testimony last week of,88401_0.txt
the two men who were forced by the,88401_0.txt
mob to confess to burning bridges,88401_0.txt
"that were not guilty of burning, leads",88401_0.txt
to one of two conclusions:,88401_0.txt
One conclusion is that some tool of,88401_0.txt
the M.& N. A. railway burned the,88401_0.txt
bridge in order to furnish an excuse,88401_0.txt
"for mob rule, as the scab shopmen",88401_0.txt
were unable to keep the rolling stock,88401_0.txt
in proper repair and something desperate,88401_0.txt
had to be done to drive the,88401_0.txt
Union shopmen back to work.,88401_0.txt
The other conclusion is that the,88401_0.txt
fireboxes of the locomotives were,88401_0.txt
"bad repair, so as to scatter fire all",88401_0.txt
along the track. thus setting fire to,88401_0.txt
the wooden trestles. It is possible,88401_0.txt
that this did some of the damage but,88401_0.txt
the whole testimony is tending to,88401_0.txt
show that it was all a deep- laid and,88401_0.txt
villainous plot of the open shop interests,88401_0.txt
as indicated in the first,88401_0.txt
sion. conclu-,88401_0.txt
"Lexington, Ky., Feb, 9. Martial",88402_0.txt
---,88402_0.txt
"law previals in Lexington tonight,",88402_0.txt
Six hundred federal and state troops,88402_0.txt
are patrolling the streets to prevent,88402_0.txt
"further rioting, which today resulted",88402_0.txt
in four deaths with 15 persons wounded,88402_0.txt
", with a mob bent upon lynching",88402_0.txt
"William Lockett, a negro who con",88402_0.txt
fessed to the murder last week of 10,88402_0.txt
"year- old Geneva Hardman, was fired",88402_0.txt
upon with rifles and machine guns by,88402_0.txt
state militiamen as the mob was,88402_0.txt
storming the courthouse to get the,88402_0.txt
negro during his trial.,88402_0.txt
The city was quiet early tonight,88402_0.txt
but authorities fear a recurrence of,88402_0.txt
violence. Five hundred additional,88402_0.txt
United States troops are enroute,88402_0.txt
Camp Taylor. from,88402_0.txt
Martial Law Declared.,88402_1.txt
Lexington and aii of Fayette county,88402_1.txt
was placed under martial law at,88402_1.txt
3 o'clock by Brig. Gen. F. C. Mar,88402_1.txt
shall upon his arrival from Camp Tay,88402_1.txt
lor with 300 troops of the First Division,88402_1.txt
", which helped repulse the Ger",88402_1.txt
mans at Chateau Thierry.,88402_1.txt
The attempt at iynching was made,88402_1.txt
just after Lockett had confessed to,88402_1.txt
the murder and as the jury found him,88402_1.txt
guilty of first degree murder. He,88402_1.txt
was sentenced to die in the electric,88402_1.txt
chair March 11.,88402_1.txt
The shooting temporarily dispersed,88402_1.txt
the mob and gave authorities time to,88402_1.txt
rush Lockett to a serret place of safety,88402_1.txt
". The mob reformed, however, and",88402_1.txt
looted pawnshops and hardware stores,88402_1.txt
"for firearms,",88402_1.txt
Fearing an attack upon the handful,88402_1.txt
"of National Guardsmen on duty,",88402_1.txt
authorities appealed to Governor,88402_1.txt
"Morrow for aid, and as a result,",88402_1.txt
troops arrived on a special trail. 300,88402_1.txt
NEGRO HANGED,88403_0.txt
AT MONTICELLO,88403_0.txt
CONFESSES TO ATTEMPTED ASSAULT,88403_0.txt
ON WOMAN AT WILMAR,88403_0.txt
"-1,000 MEN IN MOB",88403_0.txt
"Monticello, March 22.- Phil Slater,",88403_0.txt
"negro, aged 50, was lynched here tonight",88403_0.txt
on the public square by a mob of,88403_0.txt
"about 1,000 men for attempting to assault",88403_0.txt
a white woman at Wilmar a week,88403_0.txt
ago. The negro was identified by the,88403_0.txt
afternoon.,88403_0.txt
woman this,88403_0.txt
""" I done it, gentlement, but please",88403_0.txt
"give me a trial,"" the negro pleaded",88403_0.txt
with the leaders of the mob. A rope,88403_0.txt
"had been placed around his neck, and",88403_0.txt
the other end thrown over a telephone,88403_0.txt
cable. The body was raised several feet,88403_0.txt
and then lowered. The,88403_0.txt
"into the air,",88403_0.txt
"rope was loosened, and Slater was asked",88403_0.txt
if he had anything to say. It was,88403_0.txt
then that he confessed.,88403_0.txt
Instead of granting the black's request,88403_0.txt
", the mob again hoisted the body,",88403_0.txt
and immediately pistols were brought,88403_0.txt
into play. More than 100 shots were,88403_0.txt
fired into the negro's body.,88403_0.txt
Slater's body was cut down about,88403_0.txt
"an hour after the lynching, and turned",88403_0.txt
over to an undertaker. A coroner's,88403_0.txt
inquest probably will be conducted to-,88403_0.txt
after which relatives of the,88403_0.txt
morrow,88403_0.txt
"negro will, take charge of the body.",88403_0.txt
Arrested by Mayor.,88403_1.txt
Slater was arrested at Wilmar this,88403_1.txt
morning by Mayor L. E. Dunlap and,88403_1.txt
former City Marshal Frank Owens of,88403_1.txt
Wilmar. He was placed in jail with,88403_1.txt
three other negroes. The woman who,88403_1.txt
was attacked pointed out Slater as her,88403_1.txt
assailant when the four were brought,88403_1.txt
before her.,88403_1.txt
A short time later Sheriff H. C.,88403_1.txt
Burks and two deputies left Monticello,88403_1.txt
in an automobile with the prisoner.,88403_1.txt
They had planned to take him to Pine,88403_1.txt
Bluff for safe- keeping. However ..,88403_1.txt
about two miles out of town they were,88403_1.txt
met by about 50 armed men who announced,88403_1.txt
their intention of lynching,88403_1.txt
Slater. The officers decided to return,88403_1.txt
the prisoner to Monticello and to summon,88403_1.txt
extra guards to protect him.,88403_1.txt
Reaching the jail the officers found,88403_1.txt
a large crowd had gathered. They,88403_1.txt
locked the prisoner in a cell and Sheriff,88403_1.txt
"Burks started to leave town, carrying",88403_1.txt
the keys with him. He was stopped,88403_1.txt
of the mob however and,88403_1.txt
"by members,",88403_1.txt
",",88403_1.txt
informed that if he refused to turn,88403_1.txt
over the keys the jail doors would be,88403_1.txt
battered down. He surrendered the,88403_1.txt
", but pleaded with leaders of the",88403_1.txt
keys mob not to lynch the negro.,88403_1.txt
"1,000 Men in Mob",88403_2.txt
Shortly before 8 o'clock tonight more,88403_2.txt
"than 1,000 men had collected at the jail",88403_2.txt
"Eight men went to Slater's cell, released",88403_2.txt
him and started for the public,88403_2.txt
square. The mob was orderly.,88403_2.txt
The point where the lynching occurred,88403_2.txt
probably had been selected previous-,88403_2.txt
", as all members of the mob seemed",88403_2.txt
to know where to go. A long rope was,88403_2.txt
lying on the ground underneath the,88403_2.txt
telephone cable. One end of it was,88403_2.txt
"thrown over the cable, while the other",88403_2.txt
was tied about the negro's neck.,88403_2.txt
""" Let him go."" some on shouted, and",88403_2.txt
the negro's body was slowly hoisted,88403_2.txt
It was let down immediately. Slater,88403_2.txt
confessed and again his body was,88403_2.txt
drawn up. This time it was riddled,88403_2.txt
bullets.- Gazette.,88403_2.txt
with 0,88403_2.txt
Judges Ignored.,88404_0.txt
The mob which lynched the negor,88404_0.txt
stormed the jail shortly after 6 o'clock,88404_0.txt
tonight. Jurge R. E. L. Johnson of the,88404_0.txt
Criminal Court and Judge R. H. Dud-,88404_0.txt
ley of the Civil Court urged the men,88404_0.txt
to allow the law to take its course,88404_0.txt
Judge Johnson said that he would immediately,88404_0.txt
call a special session of,88404_0.txt
Craighead circuit court to be convened,88404_0.txt
January 12 to try the black. How,88404_0.txt
"ever, the mob in so many words told",88404_0.txt
the jurists it would be best for them to,88404_0.txt
""" be on their way unless they wanted",88404_0.txt
"to see the negro hanged."" The judges",88404_0.txt
then left.,88404_0.txt
"Several members of the mob, composed",88404_0.txt
"of between 300 and 400 men,",88404_0.txt
located Jailer Tom Carter and told,88404_0.txt
him that unless he produced the keye,88404_0.txt
to the jail they would batter down,88404_0.txt
to the doors. The jailer surrendered the,88404_0.txt
keys. Between 75 and 100 men enter-,88404_0.txt
"the jail, located Thomas in his cell,",88404_0.txt
ed and dragged him out.,88404_0.txt
NEGRO SLAYER OF,88404_0.txt
POLICEMAN IS HANGED,88404_0.txt
Is Taken from Craighead County Jail,88404_0.txt
and Lynched by Mob: Admits,88404_0.txt
Killing Officer.,88404_0.txt
"Jonesboro, Dec. 26.- Wade Thomas,",88404_0.txt
"alias Boll Weevil, the negro who last",88404_0.txt
night shot and killed Policeman Elmer,88404_0.txt
Ragland when the officer raided,88404_0.txt
a,88404_0.txt
gambling game in the negro section,88404_0.txt
"of town, was taken from the Craig-",88404_0.txt
head ocunty jail here at 6:30 tonight,88404_0.txt
marched two blocks to the intersection,88404_0.txt
"of Main and Monroe streets, the",88404_0.txt
"principal corner of the town, and",88404_0.txt
there hanged to a telephone pole.,88404_0.txt
body was riddled with bullets. His,88404_0.txt
"MOB IN LA, LYNCHES NEGRO",88405_0.txt
Alleged to Have Confessed to Attack,88405_0.txt
on Woman at Shreveport.,88405_0.txt
"Shreveport, La., Aug. 30.- The body",88405_0.txt
"of Tom Rivers, negro, 25, alleged confessed",88405_0.txt
assailant of a young white woman,88405_0.txt
"of this place, was found this",88405_0.txt
morning by Bossier parish authorities,88405_0.txt
hanging from a tree near the Shreve-,88405_0.txt
port- Bossier highway in Bossier parish,88405_0.txt
", about 12 miles from Shreveport.",88405_0.txt
He was taken from officers by a mob,88405_0.txt
late last night as he was being transferred,88405_0.txt
"to Benton, La., for safekeeping.",88405_0.txt
Rovers was identified by his victim.,88405_0.txt
Besides his alleged acknowledgement,88405_0.txt
"of that crime, he is said to have admitted",88405_0.txt
that he tried to attack a young|,88405_0.txt
"at Marshall, Tex., about a month",88405_0.txt
girl ago.,88405_0.txt
A FIEND ESCAPES LYNCHING.,88406_0.txt
"JACKSONVILLE, Fla., July 2.- A special",88406_0.txt
"to the Times- Union from Ocala, Fla ..",88406_0.txt
"says: Ira M. Perry, a prominent citizen of",88406_0.txt
"this county, was arrested today on a",88406_0.txt
charge of incest preferred by his 18- year-,88406_0.txt
old daughter. She says her father ruined,88406_0.txt
"her seven years ago, soon after the death",88406_0.txt
of her mother and has forced her to submit,88406_0.txt
to his lust ever since. Yesterday she refused,88406_0.txt
to continue their relations longer and,88406_0.txt
he assaulted her iu a savage manner. She,88406_0.txt
made complaint and the revolting story,88406_0.txt
"came out. Perry was arrested, but escaped",88406_0.txt
while en route to. There is talk of,88406_0.txt
lynching if he is apprehended jail.,88406_0.txt
MOB LYNCHES NEGRO,88407_0.txt
NEAR GUERNSEY,88407_0.txt
Riddles Body With Bullets After,88407_0.txt
Taking Him From Train- Slayers,88407_0.txt
Not Identified.,88407_0.txt
"Hope, July 28.- John West, negro,",88407_0.txt
"aged about 50, was shot to death by",88407_0.txt
six or eight unidentified men,88407_0.txt
near,88407_0.txt
"Cuernsey, five miles south of Hope,",88407_0.txt
about 2 o'clock this afternoon. While,88407_0.txt
it is the general belief that the negro,88407_0.txt
"was lynched, officers who investigated",88407_0.txt
say the black probably was shot,88407_0.txt
after he flourshed a pistol and threat-,88407_0.txt
ened the men who intended only to,88407_0.txt
whip him.,88407_0.txt
"West and a white man, Andrew",88407_0.txt
"Worthing, both employed by the Kaw",88407_0.txt
"Paving Company, engaged in a street",88407_0.txt
"paving work here, staged a fight this",88407_0.txt
morning. Worthing is said to have,88407_0.txt
taken exceptions to a statement by,88407_0.txt
"the negro that"" he wss as good as any",88407_0.txt
"white man."" West struck Worthing",88407_0.txt
"with a sledge hammer, but the white",88407_0.txt
man was not dangerously injured.,88407_0.txt
Worthing and West were arrested,88407_0.txt
"and taken before the mayor, who fined",88407_0.txt
them both for disturbing the peace.,88407_0.txt
Later West was advised to leave town.,88407_0.txt
"He bought a ticket for Texarkana, and",88407_0.txt
boarded Missouri Pacific train No.,88407_0.txt
at 1:45 p. m. 35,88407_0.txt
There was little excitement on the,88407_1.txt
streets this afternoon when the news,88407_1.txt
of the killing reached Hope.,88407_1.txt
This is the second lynching at Hope,88407_1.txt
"within the last 18 months, Brownie",88407_1.txt
Tuggles having been hanged here on,88407_1.txt
"the night of March 15, 1921, because",88407_1.txt
of an alleged atack on a white,88407_1.txt
man. WO-,88407_1.txt
rewarded. The overalls found at Tug-,88408_0.txt
"gle's home, it is declared, was freshly",88408_0.txt
"stained with blood, and, to the satisfaction",88408_0.txt
"of those in the search, ap-",88408_0.txt
"parently, established the negro's guilt",88408_0.txt
of the crime. The lynching,88408_0.txt
a short while later. followed,88408_0.txt
TE OF THE TRIAL SET.,88409_0.txt
", Tenn., Oct. 26.- The trial of",88409_0.txt
s of the mob who lynched six,88409_0.txt
"Millington, Tenn., August",88409_0.txt
for October 29. 31,88409_0.txt
Since writing you I have received the following,88410_0.txt
from the sheriff at Walsenberg:,88410_0.txt
Last night while conveying prisoners,88410_0.txt
from Rouse to Walsenberg an armed mob,88410_0.txt
held up the posse and killed the driver and,88410_0.txt
one prisoner. Two prisoners ran and have,88410_0.txt
not since been found. Don't know,88410_0.txt
whether they were killed or not. This oc.,88410_0.txt
curred about 7p. m. At 1 a. m. the mob,88410_0.txt
broke into jail and shot to death,88410_0.txt
two prisoners implicated in the same,88410_0.txt
murder. All were Italians except the,88410_0.txt
"driver."" On receipt of which I have telegraphed",88410_0.txt
him as follows: Wire me at,88410_0.txt
once whether you are maintaining order,88410_0.txt
"and protecting prisoners, and whether you",88410_0.txt
have sufficient force to prevent a recurrence,88410_0.txt
of violence to the prisoners. Take every,88410_0.txt
"precaution to protect life and property, and",88410_0.txt
as soon as possible ascertain who composed,88410_0.txt
"the mob which did the lynching, and as",88410_0.txt
"soon as practicable arrest them,"" to which",88410_0.txt
I received the following reply:,88410_0.txt
Everything is quiet tonight. Will wire,88410_0.txt
particulars in the morning. Have not,88410_0.txt
found the two prisoners that got away at,88410_0.txt
the time they were being held up by,88410_0.txt
"mob."" the",88410_0.txt
rooms,88411_0.txt
MAY BE LYNCHED.,88411_0.txt
Six Members of the Green Family En Route,88411_0.txt
to Trial.,88411_0.txt
"St. Louis, Mo., April 15.- Six members",88411_0.txt
"of the Green family, who have been",88411_0.txt
here in jail for safe- keeping on the,88411_0.txt
charge of being implicated in the murder,88411_0.txt
"of David Hilderbrand of Mount View,",88411_0.txt
"Crawford county, Mo., were taken back",88411_0.txt
to that place this morning. Tuesday the,88411_0.txt
six will be given a preliminary hearing,88411_0.txt
at Steeleville unless they are taken,88411_0.txt
lynched The,88411_0.txt
charge of by a mob and.,88411_0.txt
prisoners are in the custody of Sheriff,88411_0.txt
"Arthur and Deputy Griffith, and when",88411_0.txt
the train reaches the border line of,88411_0.txt
Crawford county it will be boarded by,88411_0.txt
additional guards.,88411_0.txt
There is much excitement on account,88411_0.txt
"of the murder, of Hilderbrand, and it is",88411_0.txt
feared that trouble will ensue when the,88411_0.txt
return to the scene.,88411_0.txt
prisoners excellence?,88411_0.txt
""" f NEARER, MY GOD, TO THEE""",88412_0.txt
An Innovation,88412_0.txt
by Partisans of,88412_0.txt
Judge Lynch.,88412_0.txt
ED PRICE'S NIGHT OF TERROR,88412_0.txt
The Murer Cowered as He Heard the,88412_0.txt
"Libi'y Tramp of the Mob,",88412_0.txt
of,88412_0.txt
BUT EY BURST INTO SACRED SONG.,88412_0.txt
Congress,88412_0.txt
r Mood May Have Changed Ere This,88412_0.txt
However- A Drenching Rain Could,88412_0.txt
195 Not Keep Away the Crowd.,88412_0.txt
A Village in a Fever.,88412_0.txt
"Denton, Md., May 1.- Armed guards",88412_0.txt
patrolled the streets of this town at 11,88412_0.txt
o'clock last night to prevent any attempt,88412_0.txt
"to lynch Ed E. Price, the young blacksmith",88412_0.txt
whose trial for the murder of,88412_0.txt
"Sallie Dearborn on March 26, near the",88412_0.txt
"village of Harmony, begun yesterday.",88412_0.txt
The prisoner had been confined in the,88412_0.txt
Baltimore city jail for safety and was,88412_0.txt
brought here under a strong police,88412_0.txt
guard from that city. A rumor that an,88412_0.txt
armed mob would attempt to lynch Price,88412_0.txt
during the night caused the authorities,88412_0.txt
to take every precaution. There were a,88412_0.txt
great many persons on the streets until,88412_0.txt
an early hour this morning and many,88412_0.txt
"threats were uttered, but no attempt",88412_0.txt
was made to reach the prisoner. One,88412_0.txt
large crowd gathered near the jail and,88412_0.txt
"sang,"" Nearer, My God, to Thee."" Although",88412_0.txt
a drenching rain fell this morning,88412_0.txt
", a great crowd again stood about",88412_0.txt
"the court room, and not one- fifth of the",88412_0.txt
number could gain admission thereto.,88412_0.txt
The excitement over the trial is intense,88412_0.txt
"and every available tree, awning post",88412_0.txt
and hitching post in town had two or,88412_0.txt
three teams tied to it. The visitors,88412_0.txt
come from all sections of Caroline and,88412_0.txt
the adjoining counties in swarms.,88412_0.txt
Today's testimony was very damaging,88412_0.txt
to Price. Several links in the chain connecting,88412_0.txt
him with the murder were welded,88412_0.txt
", and Detective George Seibold, who",88412_0.txt
"arrested Price, testified that the latter",88412_0.txt
"confessed the murder, but denied that",88412_0.txt
he had assaulted the girl before killing,88412_0.txt
her. Dr. Joseph C. Clarke corroborated,88412_0.txt
Dr. Duhaway's testimony to the effect,88412_0.txt
that the girl had been criminally assaulted,88412_0.txt
by the murderer. The feeling,88412_0.txt
against Price is very bitter and much,88412_0.txt
uneasiness is exhibited by the townspeople,88412_0.txt
. They dread mob violence. It is,88412_0.txt
certain that if Sheriff Berry relaxes his,88412_0.txt
vigilance to any appreciable extent the,88412_0.txt
effort will be made to lynch Price,88412_0.txt
night. to-,88412_0.txt
An editorial in the Galveston News is,88413_0.txt
on the same tune. The News is opposed,88413_0.txt
"to all forms of lawlessness, but it believes",88413_0.txt
that our lynchings are the protest,88413_0.txt
of the people against the delay and uncertainty,88413_0.txt
of the law. It says that the,88413_0.txt
wise constitutional provision for a,88413_0.txt
"speedy trial is, as a rule, disregarded by",88413_0.txt
the courts of the country. Our contemporary,88413_0.txt
goes on to say,88413_0.txt
""" It has been only a few: years since a",88413_0.txt
there is something wrong with the law,88413_0.txt
or its administration. If there were not,88413_0.txt
"this shortcoming in one or the other, the",88413_0.txt
lynching would not occur. The crime for,88413_0.txt
"which, more than any other, it is inflicted",88413_0.txt
", or threatened, is the outraging of",88413_0.txt
"women and young girls, and there is a",88413_0.txt
growing conviction in the public mind,88413_0.txt
that the legal penalties generally provided,88413_0.txt
this do not adequately punish,88413_0.txt
"it."" for",88413_0.txt
LYNCH LAW.,88413_1.txt
The Boston Traveller advises north-,88413_1.txt
be too in their,88413_1.txt
erners not to severe,88413_1.txt
comments on southern lynchings and reminds,88413_1.txt
"them that few, if any, northern",88413_1.txt
states have a clear record. It says:,88413_1.txt
""" It is noticeable, too, that nearly all",88413_1.txt
the southern lynchings are for one peculiarly,88413_1.txt
devilish and repulsive type of,88413_1.txt
crime. Lynching for any other is rarely,88413_1.txt
heard of in the south.,88413_1.txt
""" But chief argument to be drawn",88413_1.txt
"from lynchings the, north or south, is that",88413_1.txt
A DETERMINED. MOB.,88414_0.txt
They Were Dissuaded From Lynching a Brute,88414_0.txt
by Promise of a Speedy Trial- More,88414_0.txt
a Trouble Feared.,88414_0.txt
"Savannah, Ga., Nov. 26.- A special to",88414_0.txt
"the Morning News from Gibson, Ga.,",88414_0.txt
says:,88414_0.txt
The little town of Gibson and vicinity,88414_0.txt
is stirred from center to circumference.,88414_0.txt
"The negro, Balam Hancock, who is confined",88414_0.txt
in jail here charged with the offense,88414_0.txt
of rape upon the person of Bessie,88414_0.txt
"Shelton, and who was reported to have",88414_0.txt
"been lynched, is still in the hands of the",88414_0.txt
officers of the law. His victim first reported,88414_0.txt
that her assailant failed to accomplish,88414_0.txt
"his design, but on yesterday she",88414_0.txt
admitted that he outraged her in a most,88414_0.txt
"brutal manner, and it was only by a",88414_0.txt
hair's breadth that he escaped Judge,88414_0.txt
Lynch last night. About 100 angry,88414_0.txt
armed men assembled at the scene of the,88414_0.txt
"crime, a swamp about one mile from",88414_0.txt
"town, last night at 9 o'clock, where they",88414_0.txt
"were to remain until 11 o'clock, when",88414_0.txt
"they would enter the town, break down",88414_0.txt
"the jail door, take the prisoner out",88414_0.txt
and swing him to a limb just over the,88414_0.txt
spot where the outrage was perpetrated,88414_0.txt
and riddle the body with bullets. Fortunately,88414_0.txt
", however, the people of Gibson",88414_0.txt
"got news of the anticipated violence, and",88414_0.txt
a posse consisting of the most prominent,88414_0.txt
and influential citizens of the town hastened,88414_0.txt
to the infuriated assembly and succeeded,88414_0.txt
", after a long and earnest plea in",88414_0.txt
"favor of law and order, in dissuading",88414_0.txt
them from carrying out their intentions.,88414_0.txt
They promised and assured the mob,88414_0.txt
that Judge Seaborn would be urged to,88414_0.txt
order an extra term of court and try the,88414_0.txt
accused this week. They positively declared,88414_0.txt
if the negro was not tried during,88414_0.txt
the week he would be lynched. Judge,88414_0.txt
Seaborn was communicated with and,88414_0.txt
said he would look after the matter as,88414_0.txt
soon as possible. This did not appease,88414_0.txt
"the wrath of the mob, and it is feared",88414_0.txt
that the lynching of the rapist will be,88414_0.txt
attempted tonight.,88414_0.txt
Sheriff Bradley is determined that the,88414_0.txt
law shall be vindicated and is guarding,88414_0.txt
the jail tonight with a determined posse.,88414_0.txt
The situation is a serious one and there,88414_0.txt
may be a battle in Gibson before morning,88414_0.txt
". The negro, a big burly fellow, says",88414_0.txt
"he is innocent, but that he knows he will",88414_0.txt
be killed.,88414_0.txt
News has reached here that the negroes,88414_0.txt
throughout the county are organizing,88414_0.txt
and are arming themselves preparatory,88414_0.txt
"to making an attack on the jail, for the",88414_0.txt
purpose of liberating Hancock.,88414_0.txt
Sheriff Bradley is growing more determined,88414_0.txt
", and is increasing his posse of deputies",88414_0.txt
He says that the negro shall not,88414_0.txt
be mobbed. or liberated.,88414_0.txt
Lynchers Foiled.,88414_1.txt
"Charleston, S. C., Nov. 26.- Last week",88414_1.txt
a woman was murdered and cremated,88414_1.txt
"near Hodges, S. C. Two negroes were",88414_1.txt
arrested and landed in the county jail at,88414_1.txt
Abbeville. An attempt was made about,88414_1.txt
3 o'clock this morning to take one of the,88414_1.txt
"prisoners out of jail anl lynch him, but",88414_1.txt
the sheriff refused to admit the lynching,88414_1.txt
"party, and local military promptly responded",88414_1.txt
to call. The lynchers left,88414_1.txt
without accomplishing his their purpose.,88414_1.txt
"ago from Nashville, Tenn ..",88415_0.txt
LYNCHED FOR MURDER.,88415_0.txt
"NATCHEZ, Miss., Sept. 13.- There was a",88415_0.txt
murder and lynching in the lower portion,88415_0.txt
of Concordia parish last Monday. A negro,88415_0.txt
"named Bob Williams, employed as a fore.",88415_0.txt
"man on the Excelsior place, started after",88415_0.txt
two of the hands on the place who had absconded,88415_0.txt
. He overtook them and in an,88415_0.txt
altercation that followed Williams shot,88415_0.txt
"and killed one of the parties, whose name",88415_0.txt
"is not known. Williams was arrested, and",88415_0.txt
while still in the custody of the officers he,88415_0.txt
"was taken by a mub and hanged, after be.",88415_0.txt
ing brutally maltreated. The affair created,88415_0.txt
much excitement in the lower part of the,88415_0.txt
"parish, but news it only reached this city",88415_0.txt
today. All the parties of were negroes.,88415_0.txt
train several miles below Red Oak.,88416_0.txt
The Fiend Was Lynched.,88416_0.txt
"Chattanooga, Tenn., Oct. 5 .-- As predicted",88416_0.txt
", the lynching of Smith, the negro",88416_0.txt
convict who assaulted Maggie Hender-,88416_0.txt
"son at Cole City, took place at 8 o'clock",88416_0.txt
last night. Two hundred and fifty armed,88416_0.txt
and disguised men went to the stockade,88416_0.txt
and demanded him. The guards refused,88416_0.txt
. The mob covered them with Win-,88416_0.txt
chesters. Resistance was useless and,88416_0.txt
they gave him up. The mob took him to,88416_0.txt
the place of his crime and shot him to,88416_0.txt
death with fifty- two bullets. The crowd,88416_0.txt
"quickly dispersed. The girl, who is",88416_0.txt
highly connected is still unconscious.,88416_0.txt
"There is no hope, for her recovery.",88416_0.txt
"NEGRO, unidentified, lynched by",88417_0.txt
mob after he had taken refuge,88417_0.txt
a freight car. under,88417_0.txt
"NEGRO, lynched this morning, first",88417_1.txt
"thought to be Charley Hunter,",88417_1.txt
Hunter was seen alive later. but,88417_1.txt
who was afterwards lynched;,88417_2.txt
"hospital; Hayes, shot by Negro,",88417_2.txt
Seven Hundred Extra National,88417_3.txt
Guardsmen Rushed to Spring-,88417_3.txt
"field, III., Scene of Rioting",88417_3.txt
Over Negro's Assault on,88417_3.txt
White Woman,88417_3.txt
Subsequent Lynching and,88417_3.txt
"Springfield, H., Sept. 17.- Abe Ray-",88418_0.txt
"mer was placed on trial today, charg",88418_0.txt
with the murder of William Dun-,88418_0.txt
"negan, negro lynched on the second",88418_0.txt
night of a the riots.,88418_0.txt
"Mob leaders at Springfield, Ill., may all",88419_0.txt
"escape punishment, witnesses refusing to",88419_0.txt
talk and showing signs of failing,88419_0.txt
ries before the coroner's jury. Page memo- 1,88419_0.txt
The local authorities today began the task,88419_0.txt
of overcoming the handicap on efforts to fix,88419_0.txt
"responsibility for the recent riot, imposed",88419_0.txt
by the failure of the coroners' inquest,88419_0.txt
to hold any one responsible for the death,88419_0.txt
"Scott Burton, the negro lynched in the",88419_0.txt
""" of black belt"" last Friday night. The open",88419_0.txt
TO PUNISH LYNCHERS.,88420_0.txt
"CHATTANOOGA, Sept. 5.- Governor Tur-",88420_0.txt
ney intends to punish the members of the,88420_0.txt
"mob who lynched the six negroes, allegedo",88420_0.txt
"to be incendiaries,& t Millington Friday",88420_0.txt
night,88420_0.txt
. 13,88420_0.txt
Hank Robbers Lynched.,88421_0.txt
"Wichita Falls, Tex., Feb. 26.- The two",88421_0.txt
men who murdered Cashier Dorsey of the,88421_0.txt
City National bank here yesterday and,88421_0.txt
then looted the bank were captured this,88421_0.txt
morning. Tonight they were taken from,88421_0.txt
the jail by a mob and lynched to a,88421_0.txt
"graph pole, tele-",88421_0.txt
Unnecessarily Alarmed.,88422_0.txt
"Knoxville, Tenn., April 25.- After",88422_0.txt
spending twenty- four hours of anxious,88422_0.txt
waiting Sheriff Grower's men emerged,88422_0.txt
from behind the perfect barricade of,88422_0.txt
arms at the Knox county jail to find that,88422_0.txt
no mob had shown up to lynch the murderers,88422_0.txt
of Mrs. Givens nor had any been,88422_0.txt
"formed. Last night's suspense, terror",88422_0.txt
and preparations have availed nothing,88422_0.txt
but an appetite for slumber in official,88422_0.txt
reportorial circles. and,88422_0.txt
Mob Lynched a Negro.,88423_0.txt
"Brook Haven, Miss., Jan. 3.- The",88423_0.txt
first lynching of 1908 occurred here,88423_0.txt
Thursday when a mob in broad day,88423_0.txt
light took a negro away from police,88423_0.txt
officers and shot him. The,88423_0.txt
"negro,",88423_0.txt
whose naine was not known either to,88423_0.txt
"the police or mob, was accused of",88423_0.txt
"killing a policeman at Oakvale, Miss.",88423_0.txt
"Tuesday night.,",88423_0.txt
WILTED BY WINCHESTERS.,88424_0.txt
The Mob Backed Down When They Saw,88424_0.txt
Deputies Were Determined.,88424_0.txt
"Nashville, Sept. 17.- A mob visited the",88424_0.txt
Obion county jail at Union City this,88424_0.txt
morning and demanded a negro pilsoner,88424_0.txt
"named Bill Jones, whom it was the purpose",88424_0.txt
of the mob to lynch. There was a,88424_0.txt
force of ten deputy sheriffs on guard in,88424_0.txt
"the jail, who had been placed there in",88424_0.txt
anticipation of the attack. This show of,88424_0.txt
force was too much for the mob's courage,88424_0.txt
", and when the deputies presented",88424_0.txt
their Winchesters the attacking party,88424_0.txt
quickly withdrew.,88424_0.txt
"Jones, the prisoner, and his two brothers",88424_0.txt
stabbed to death City Marshal Jesse,88424_0.txt
"Walter of Fulton, Tenn., some time ago",88424_0.txt
and was captured and brought back,88424_0.txt
"from Missouri, where he had taken",88424_0.txt
uge. ref-,88424_0.txt
mob tried to lynch suspect a arrested,88425_0.txt
of them were taken prisoners. The,88425_0.txt
"Washington, D. C., Sept. 29.-A. dispatch",88426_0.txt
from New Orleans says: The,88426_0.txt
brutal quintuple murder of John Cotton,88426_0.txt
"and family, four miles south of Independence",88426_0.txt
", Tangipahoa parish, is rapidly culminating",88426_0.txt
in trouble. The citizens have,88426_0.txt
risen up in a united demand for the delivery,88426_0.txt
"of John Johnson, the murderer,",88426_0.txt
"and his alleged accomplice, Arch Joiner,",88426_0.txt
