Unnamed: 0,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state
1128,17428,1,sn84020558,"Arizona republican (Phoenix, Ariz.)",1900,8,31,seq-5,ed-1,1,https://articleextractor.org/pages/17428/az_leopardfrog_ver01/sn84020558/8/31/ed-1/seq-5/1,Arizona
1129,17428,2,sn84020558,"Arizona republican (Phoenix, Ariz.)",1900,8,31,seq-5,ed-1,1,https://articleextractor.org/pages/17428/az_leopardfrog_ver01/sn84020558/8/31/ed-1/seq-5/1,Arizona
1130,17429,0,sn84020558,"Arizona republican (Phoenix, Ariz.)",1900,9,15,seq-1,ed-1,1,https://articleextractor.org/pages/17429/az_leopardfrog_ver01/sn84020558/9/15/ed-1/seq-1/1,Arizona
1134,17431,0,sn84020558,"Arizona republican (Phoenix, Ariz.)",1903,12,6,seq-1,ed-1,1,https://articleextractor.org/pages/17431/az_leopardfrog_ver01/sn84020558/12/6/ed-1/seq-1/1,Arizona
1155,17433,0,sn86002159,"The Dolores star (Dolores, Montez...)",1906,8,31,seq-2,ed-1,1,https://articleextractor.org/pages/17433/cohi_alta_ver01/sn86002159/8/31/ed-1/seq-2/1,Colorado
1162,17434,0,sn90051188,"Bent County register. (Lamar, Colo.)",1886,11,13,seq-2,ed-1,1,https://articleextractor.org/pages/17434/cohi_bailey_ver02/sn90051188/11/13/ed-1/seq-2/1,Colorado
1163,17435,0,sn90051006,"The Idaho Springs siftings-news. (Idaho Springs, ...)",1912,2,3,seq-6,ed-1,1,https://articleextractor.org/pages/17435/cohi_baldwin_ver01/sn90051006/2/3/ed-1/seq-6/1,Colorado
1165,17435,1,sn90051006,"The Idaho Springs siftings-news. (Idaho Springs, ...)",1912,2,3,seq-6,ed-1,1,https://articleextractor.org/pages/17435/cohi_baldwin_ver01/sn90051006/2/3/ed-1/seq-6/1,Colorado
1166,17435,2,sn90051006,"The Idaho Springs siftings-news. (Idaho Springs, ...)",1912,2,3,seq-6,ed-1,1,https://articleextractor.org/pages/17435/cohi_baldwin_ver01/sn90051006/2/3/ed-1/seq-6/1,Colorado
1167,17436,0,sn90051006,"The Idaho Springs siftings-news. (Idaho Springs, ...)",1919,9,19,seq-2,ed-1,1,https://articleextractor.org/pages/17436/cohi_baldwin_ver01/sn90051006/9/19/ed-1/seq-2/1,Colorado
1168,17437,0,sn86063206,"The Delta independent (Delta, Colo.)",1888,4,24,seq-1,ed-1,1,https://articleextractor.org/pages/17437/cohi_caddoa_ver02/sn86063206/4/24/ed-1/seq-1/1,Colorado
1169,17437,1,sn86063206,"The Delta independent (Delta, Colo.)",1888,4,24,seq-1,ed-1,1,https://articleextractor.org/pages/17437/cohi_caddoa_ver02/sn86063206/4/24/ed-1/seq-1/1,Colorado
1178,17438,0,sn91052444,"The new era. (Walden, Colo.)",1907,6,6,seq-7,ed-1,1,https://articleextractor.org/pages/17438/cohi_halfway_ver01/sn91052444/6/6/ed-1/seq-7/1,Colorado
1179,17438,1,sn91052444,"The new era. (Walden, Colo.)",1907,6,6,seq-7,ed-1,1,https://articleextractor.org/pages/17438/cohi_halfway_ver01/sn91052444/6/6/ed-1/seq-7/1,Colorado
1180,17439,0,sn91052444,"The new era. (Walden, Colo.)",1907,8,8,seq-2,ed-1,1,https://articleextractor.org/pages/17439/cohi_halfway_ver01/sn91052444/8/8/ed-1/seq-2/1,Colorado
1181,17439,1,sn91052444,"The new era. (Walden, Colo.)",1907,8,8,seq-2,ed-1,1,https://articleextractor.org/pages/17439/cohi_halfway_ver01/sn91052444/8/8/ed-1/seq-2/1,Colorado
1212,17441,0,sn83025514,"The Colorado statesman (Denver, Colo.)",1922,7,1,seq-1,ed-1,1,https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514/7/1/ed-1/seq-1/1,Colorado
1214,17441,1,sn83025514,"The Colorado statesman (Denver, Colo.)",1922,7,1,seq-1,ed-1,1,https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514/7/1/ed-1/seq-1/1,Colorado
1215,17441,2,sn83025514,"The Colorado statesman (Denver, Colo.)",1922,7,1,seq-1,ed-1,1,https://articleextractor.org/pages/17441/cohi_hamilton_ver01/sn83025514/7/1/ed-1/seq-1/1,Colorado
1427,17444,0,sn84020358,"The daily morning journal and courier (New Haven, Conn...)",1903,9,7,seq-1,ed-1,1,https://articleextractor.org/pages/17444/ct_cedar_ver01/sn84020358/9/7/ed-1/seq-1/1,Connecticut
1431,17445,0,sn84020358,"The daily morning journal and courier (New Haven, Conn...)",1904,9,16,seq-4,ed-1,1,https://articleextractor.org/pages/17445/ct_cedar_ver01/sn84020358/9/16/ed-1/seq-4/1,Connecticut
1430,17445,1,sn84020358,"The daily morning journal and courier (New Haven, Conn...)",1904,9,16,seq-4,ed-1,1,https://articleextractor.org/pages/17445/ct_cedar_ver01/sn84020358/9/16/ed-1/seq-4/1,Connecticut
1457,17448,0,sn82014086,"Norwich bulletin (Norwich, Conn.)",1913,10,23,seq-1,ed-1,2,https://articleextractor.org/pages/17448/ct_eastford_ver01/sn82014086/10/23/ed-1/seq-1/2,Connecticut
1515,17449,0,2016270502,"Waterbury Democrat (Waterbury, Conn...)",1897,11,2,seq-1,ed-1,1,https://articleextractor.org/pages/17449/ct_hickory_ver01/2016270502/11/2/ed-1/seq-1/1,Connecticut
1516,17451,0,2016270503,"Waterbury evening Democrat (Waterbury, Conn.) 1897-1900",1898,3,2,seq-1,ed-1,1,https://articleextractor.org/pages/17451/ct_hickory_ver01/2016270503/3/2/ed-1/seq-1/1,Connecticut
1518,17451,1,2016270503,"Waterbury evening Democrat (Waterbury, Conn.) 1897-1900",1898,3,2,seq-1,ed-1,1,https://articleextractor.org/pages/17451/ct_hickory_ver01/2016270503/3/2/ed-1/seq-1/1,Connecticut
1519,17451,2,2016270503,"Waterbury evening Democrat (Waterbury, Conn.) 1897-1900",1898,3,2,seq-1,ed-1,1,https://articleextractor.org/pages/17451/ct_hickory_ver01/2016270503/3/2/ed-1/seq-1/1,Connecticut
1491,17452,0,sn94053256,"Waterbury evening Democrat (Waterbury, Conn.) 1887-1895",1892,12,5,seq-1,ed-1,1,https://articleextractor.org/pages/17452/ct_gum_ver01/sn94053256/12/5/ed-1/seq-1/1,Connecticut
1552,17453,0,sn93053726,Waterbury evening Democrat (Waterbury [Conn...),1905,7,5,seq-1,ed-1,1,https://articleextractor.org/pages/17453/ct_locust_ver01/sn93053726/7/5/ed-1/seq-1/1,Connecticut
1554,17454,0,sn93053726,Waterbury evening Democrat (Waterbury [Conn...),1906,6,8,seq-1,ed-1,1,https://articleextractor.org/pages/17454/ct_locust_ver01/sn93053726/6/8/ed-1/seq-1/1,Connecticut
1483,17455,0,sn84022472,"The Bridgeport evening farmer (Bridgeport, Con...)",1915,8,19,seq-1,ed-1,1,https://articleextractor.org/pages/17455/ct_goshen_ver01/sn84022472/8/19/ed-1/seq-1/1,Connecticut
1472,17456,0,sn82015483,Morning journal and courier (New Haven [Conn...),1890,1,18,seq-3,ed-1,1,https://articleextractor.org/pages/17456/ct_forest_ver01/sn82015483/1/18/ed-1/seq-3/1,Connecticut
1563,17458,0,sn93053726,Waterbury evening Democrat (Waterbury [Conn...),1907,11,21,seq-7,ed-1,2,https://articleextractor.org/pages/17458/ct_locust_ver01/sn93053726/11/21/ed-1/seq-7/2,Connecticut
9668,17462,0,sn85038121,"Gallipolis journal (Gallipolis, Ohi...)",1851,5,15,seq-2,ed-1,1,https://articleextractor.org/pages/17462/ohi_edgar_ver01/sn85038121/5/15/ed-1/seq-2/1,Ohio
13086,17466,0,sn85040308,"Kenosha tribune & telegraph (Kenosha, Wis.)",1857,8,6,seq-1,ed-1,1,https://articleextractor.org/pages/17466/whi_dynamite_ver01/sn85040308/8/6/ed-1/seq-1/1,Wisconsin
8362,17469,0,sn84020712,"The western Democrat (Charlotte, N.C.)",1857,8,11,seq-2,ed-1,1,https://articleextractor.org/pages/17469/ncu_lumber_ver01/sn84020712/8/11/ed-1/seq-2/1,North Carolina
1852,17472,0,sn84026820,"Middletown transcript (Middletown, Del...)",1914,10,31,seq-6,ed-1,1,https://articleextractor.org/pages/17472/deu_crucio_ver01/sn84026820/10/31/ed-1/seq-6/1,Delaware
1853,17473,0,sn84026820,"Middletown transcript (Middletown, Del...)",1916,9,2,seq-2,ed-1,1,https://articleextractor.org/pages/17473/deu_crucio_ver01/sn84026820/9/2/ed-1/seq-2/1,Delaware
1864,17474,0,sn88053055,"The Wilmington daily Republican. (Wilmington, Del...)",1898,1,3,seq-3,ed-1,1,https://articleextractor.org/pages/17474/deu_fidelius_ver01/sn88053055/1/3/ed-1/seq-3/1,Delaware
1866,17475,0,sn88053055,"The Wilmington daily Republican. (Wilmington, Del...)",1900,3,31,seq-4,ed-1,1,https://articleextractor.org/pages/17475/deu_fidelius_ver01/sn88053055/3/31/ed-1/seq-4/1,Delaware
1867,17476,0,sn84038114,"Daily Republican ([Wilmington, De...)",1881,9,5,seq-1,ed-1,1,https://articleextractor.org/pages/17476/deu_glisseo_ver01/sn84038114/9/5/ed-1/seq-1/1,Delaware
1868,17477,0,sn84038114,"Daily Republican ([Wilmington, De...)",1882,3,8,seq-1,ed-1,1,https://articleextractor.org/pages/17477/deu_glisseo_ver01/sn84038114/3/8/ed-1/seq-1/1,Delaware
1869,17478,0,sn84038114,"Daily Republican ([Wilmington, De...)",1882,3,20,seq-1,ed-1,1,https://articleextractor.org/pages/17478/deu_glisseo_ver01/sn84038114/3/20/ed-1/seq-1/1,Delaware
1870,17479,0,sn84038114,"Daily Republican ([Wilmington, De...)",1883,5,2,seq-1,ed-1,1,https://articleextractor.org/pages/17479/deu_glisseo_ver01/sn84038114/5/2/ed-1/seq-1/1,Delaware
1871,17479,1,sn84038114,"Daily Republican ([Wilmington, De...)",1883,5,2,seq-1,ed-1,1,https://articleextractor.org/pages/17479/deu_glisseo_ver01/sn84038114/5/2/ed-1/seq-1/1,Delaware
1872,17480,0,sn84038114,"Daily Republican ([Wilmington, De...)",1883,8,3,seq-4,ed-1,1,https://articleextractor.org/pages/17480/deu_glisseo_ver01/sn84038114/8/3/ed-1/seq-4/1,Delaware
1873,17481,0,sn84038114,"Daily Republican ([Wilmington, De...)",1884,4,26,seq-4,ed-1,1,https://articleextractor.org/pages/17481/deu_glisseo_ver01/sn84038114/4/26/ed-1/seq-4/1,Delaware
1874,17482,0,sn84038119,"The Morning herald (Wilmington, Del...)",1876,6,12,seq-1,ed-1,1,https://articleextractor.org/pages/17482/deu_glisseo_ver01/sn84038119/6/12/ed-1/seq-1/1,Delaware
1882,17484,0,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1892,9,8,seq-7,ed-1,1,https://articleextractor.org/pages/17484/deu_horcrux_ver01/sn88053046/9/8/ed-1/seq-7/1,Delaware
1877,17485,0,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1891,4,30,seq-3,ed-1,1,https://articleextractor.org/pages/17485/deu_horcrux_ver01/sn88053046/4/30/ed-1/seq-3/1,Delaware
1878,17485,1,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1891,4,30,seq-3,ed-1,1,https://articleextractor.org/pages/17485/deu_horcrux_ver01/sn88053046/4/30/ed-1/seq-3/1,Delaware
1879,17485,2,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1891,4,30,seq-3,ed-1,1,https://articleextractor.org/pages/17485/deu_horcrux_ver01/sn88053046/4/30/ed-1/seq-3/1,Delaware
1883,17486,0,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1893,1,12,seq-2,ed-1,1,https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1/12/ed-1/seq-2/1,Delaware
1884,17486,1,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1893,1,12,seq-2,ed-1,1,https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1/12/ed-1/seq-2/1,Delaware
1885,17486,2,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1893,1,12,seq-2,ed-1,1,https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1/12/ed-1/seq-2/1,Delaware
1886,17486,3,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1893,1,12,seq-2,ed-1,1,https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1/12/ed-1/seq-2/1,Delaware
1888,17487,0,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1893,8,17,seq-5,ed-1,1,https://articleextractor.org/pages/17487/deu_horcrux_ver01/sn88053046/8/17/ed-1/seq-5/1,Delaware
1890,17488,0,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1900,3,29,seq-4,ed-1,1,https://articleextractor.org/pages/17488/deu_horcrux_ver01/sn88053046/3/29/ed-1/seq-4/1,Delaware
1891,17489,0,sn88053046,"Delaware gazette and state journal. (Wilmington, Del...)",1900,6,28,seq-7,ed-1,1,https://articleextractor.org/pages/17489/deu_horcrux_ver01/sn88053046/6/28/ed-1/seq-7/1,Delaware
1892,17490,0,sn84020594,"Wilmington daily commercial (Wilmington, Del...)",1873,8,6,seq-1,ed-1,1,https://articleextractor.org/pages/17490/deu_jinx_ver01/sn84020594/8/6/ed-1/seq-1/1,Delaware
1894,17492,0,sn84020594,"Wilmington daily commercial (Wilmington, Del...)",1875,9,15,seq-4,ed-1,1,https://articleextractor.org/pages/17492/deu_jinx_ver01/sn84020594/9/15/ed-1/seq-4/1,Delaware
1895,17493,0,sn84026836,"Delaware state journal (Wilmington, Del...)",1880,9,23,seq-1,ed-1,1,https://articleextractor.org/pages/17493/deu_jinx_ver01/sn84026836/9/23/ed-1/seq-1/1,Delaware
1898,17494,0,sn84038112,"Delaware State journal and statesman (Wilmington, Del...)",1861,6,11,seq-1,ed-1,1,https://articleextractor.org/pages/17494/deu_jinx_ver01/sn84038112/6/11/ed-1/seq-1/1,Delaware
1902,17497,0,sn84020401,"Delaware weekly Republican (Wilmington, Del...)",1856,7,24,seq-3,ed-1,2,https://articleextractor.org/pages/17497/deu_kedavra_ver01/sn84020401/7/24/ed-1/seq-3/2,Delaware
1905,17498,0,sn83045462,"Evening star (Washington, D.C...)",1933,4,28,seq-6,ed-1,1,https://articleextractor.org/pages/17498/dlc_1chagall_ver01/sn83045462/4/28/ed-1/seq-6/1,District of Columbia
1906,17499,0,sn83045462,"Evening star (Washington, D.C...)",1933,7,23,seq-31,ed-1,1,https://articleextractor.org/pages/17499/dlc_1chagall_ver01/sn83045462/7/23/ed-1/seq-31/1,District of Columbia
1922,17505,0,sn84026749,The Washington times (Washington [D.C...),1920,7,26,seq-2,ed-1,2,https://articleextractor.org/pages/17505/dlc_akita_ver02/sn84026749/7/26/ed-1/seq-2/2,District of Columbia
1923,17505,1,sn84026749,The Washington times (Washington [D.C...),1920,7,26,seq-2,ed-1,2,https://articleextractor.org/pages/17505/dlc_akita_ver02/sn84026749/7/26/ed-1/seq-2/2,District of Columbia
1924,17505,2,sn84026749,The Washington times (Washington [D.C...),1920,7,26,seq-2,ed-1,2,https://articleextractor.org/pages/17505/dlc_akita_ver02/sn84026749/7/26/ed-1/seq-2/2,District of Columbia
13477,17507,0,sn85059538,"The World (Martinsburg, W....)",1892,2,13,seq-1,ed-1,1,https://articleextractor.org/pages/17507/wvu_hogan_ver01/sn85059538/2/13/ed-1/seq-1/1,West Virginia
13478,17508,0,sn85059538,"The World (Martinsburg, W....)",1893,4,26,seq-1,ed-1,1,https://articleextractor.org/pages/17508/wvu_hogan_ver01/sn85059538/4/26/ed-1/seq-1/1,West Virginia
13508,17509,0,sn84026784,,1860,6,21,seq-2,ed-1,1,https://articleextractor.org/pages/17509/wvu_jacob_ver01/sn84026784/6/21/ed-1/seq-2/1,West Virginia
13522,17510,0,sn84026826,"South Branch intelligencer (Romney, Va. [W....)",1878,4,5,seq-2,ed-1,1,https://articleextractor.org/pages/17510/wvu_laird_ver01/sn84026826/4/5/ed-1/seq-2/1,West Virginia
13523,17510,1,sn84026826,"South Branch intelligencer (Romney, Va. [W....)",1878,4,5,seq-2,ed-1,1,https://articleextractor.org/pages/17510/wvu_laird_ver01/sn84026826/4/5/ed-1/seq-2/1,West Virginia
13521,17510,2,sn84026826,"South Branch intelligencer (Romney, Va. [W....)",1878,4,5,seq-2,ed-1,1,https://articleextractor.org/pages/17510/wvu_laird_ver01/sn84026826/4/5/ed-1/seq-2/1,West Virginia
13537,17512,0,sn86092124,"American union (Morgantown, Va....)",1856,6,21,seq-2,ed-1,2,https://articleextractor.org/pages/17512/wvu_lincoln_ver01/sn86092124/6/21/ed-1/seq-2/2,West Virginia
13600,17514,0,sn86072173,"The Cheyenne daily leader (Cheyenne, Wyo.) 1887-1895",1889,11,9,seq-1,ed-1,2,https://articleextractor.org/pages/17514/wyu_calpet_ver02/sn86072173/11/9/ed-1/seq-1/2,Wyoming
12528,17515,0,sn84023209,"Green-Mountain freeman (Montpelier, Vt.)",1857,8,13,seq-2,ed-1,1,https://articleextractor.org/pages/17515/vtu_hildene_ver01/sn84023209/8/13/ed-1/seq-2/1,Vermont
8916,17516,0,sn83032103,"West-Jersey pioneer (Bridgeton, N.J.)",1857,8,15,seq-2,ed-1,1,https://articleextractor.org/pages/17516/njr_juniper_ver01/sn83032103/8/15/ed-1/seq-2/1,New Jersey
11856,17518,0,sn84024735,"Richmond enquirer (Richmond, Va.)",1857,8,21,seq-4,ed-1,1,https://articleextractor.org/pages/17518/vi_chanel_ver01/sn84024735/8/21/ed-1/seq-4/1,Virginia
11857,17518,1,sn84024735,"Richmond enquirer (Richmond, Va.)",1857,8,21,seq-4,ed-1,1,https://articleextractor.org/pages/17518/vi_chanel_ver01/sn84024735/8/21/ed-1/seq-4/1,Virginia
12144,17520,0,sn84024738,The daily dispatch (Richmond [Va.]),1857,8,25,seq-2,ed-1,1,https://articleextractor.org/pages/17520/vi_manowar_ver01/sn84024738/8/25/ed-1/seq-2/1,Virginia
5182,17522,0,sn89060060,,1857,8,27,seq-2,ed-1,1,https://articleextractor.org/pages/17522/mdu_elsberg_ver02/sn89060060/8/27/ed-1/seq-2/1,Maryland
13342,17524,0,sn84026824,"Shepherdstown register (Shepherdstown, ...)",1857,9,26,seq-2,ed-1,1,https://articleextractor.org/pages/17524/wvu_antares_ver02/sn84026824/9/26/ed-1/seq-2/1,West Virginia
13343,17524,1,sn84026824,"Shepherdstown register (Shepherdstown, ...)",1857,9,26,seq-2,ed-1,1,https://articleextractor.org/pages/17524/wvu_antares_ver02/sn84026824/9/26/ed-1/seq-2/1,West Virginia
5942,17526,0,sn83016750,"The weekly Minnesotian (Saint Paul, Min...)",1857,10,3,seq-5,ed-1,1,https://articleextractor.org/pages/17526/mnhi_foxtrot_ver01/sn83016750/10/3/ed-1/seq-5/1,Minnesota
12148,17529,0,sn84024738,The daily dispatch (Richmond [Va.]),1857,10,22,seq-1,ed-1,1,https://articleextractor.org/pages/17529/vi_manowar_ver01/sn84024738/10/22/ed-1/seq-1/1,Virginia
11904,17530,0,sn85025007,"Alexandria gazette (Alexandria, D.C...)",1857,10,24,seq-2,ed-1,1,https://articleextractor.org/pages/17530/vi_drive_ver01/sn85025007/10/24/ed-1/seq-2/1,District of Columbia
12151,17532,0,sn84024738,The daily dispatch (Richmond [Va.]),1857,10,29,seq-1,ed-1,1,https://articleextractor.org/pages/17532/vi_manowar_ver01/sn84024738/10/29/ed-1/seq-1/1,Virginia
7881,17533,0,sn83045450,"Semi-weekly standard (Raleigh, N.C.)",1857,12,12,seq-3,ed-1,1,https://articleextractor.org/pages/17533/ncu_broad_ver01/sn83045450/12/12/ed-1/seq-3/1,North Carolina
12152,17534,0,sn84024738,The daily dispatch (Richmond [Va.]),1857,12,21,seq-1,ed-1,1,https://articleextractor.org/pages/17534/vi_manowar_ver01/sn84024738/12/21/ed-1/seq-1/1,Virginia
12153,17535,0,sn84024738,The daily dispatch (Richmond [Va.]),1858,1,23,seq-1,ed-1,1,https://articleextractor.org/pages/17535/vi_manowar_ver01/sn84024738/1/23/ed-1/seq-1/1,Virginia
11140,17542,0,sn85033711,"Nashville patriot (Nashville, Tenn...)",1858,3,11,seq-2,ed-1,1,https://articleextractor.org/pages/17542/tu_kitty_ver01/sn85033711/3/11/ed-1/seq-2/1,Tennessee
5802,17543,0,sn89081022,"Willmar tribune (Willmar, Minn.)",1898,3,29,seq-2,ed-1,1,https://articleextractor.org/pages/17543/mnhi_edsel_ver01/sn89081022/3/29/ed-1/seq-2/1,Minnesota
5804,17543,1,sn89081022,"Willmar tribune (Willmar, Minn.)",1898,3,29,seq-2,ed-1,1,https://articleextractor.org/pages/17543/mnhi_edsel_ver01/sn89081022/3/29/ed-1/seq-2/1,Minnesota
5806,17543,2,sn89081022,"Willmar tribune (Willmar, Minn.)",1898,3,29,seq-2,ed-1,1,https://articleextractor.org/pages/17543/mnhi_edsel_ver01/sn89081022/3/29/ed-1/seq-2/1,Minnesota
5055,17544,0,sn82015378,"The daily crescent ([New Orleans, L...)",1851,12,5,seq-2,ed-1,1,https://articleextractor.org/pages/17544/lu_diglett_ver01/sn82015378/12/5/ed-1/seq-2/1,Louisiana
6054,17547,0,sn90059523,"The Saint Paul globe. (St. Paul, Minn.)",1898,11,9,seq-6,ed-1,1,https://articleextractor.org/pages/17547/mnhi_hallock_ver01/sn90059523/11/9/ed-1/seq-6/1,Minnesota
4431,17550,0,sn85030529,"The Chanute times (Chanute, Kan.)",1899,7,21,seq-2,ed-1,1,https://articleextractor.org/pages/17550/khi_isabel_ver01/sn85030529/7/21/ed-1/seq-2/1,Kansas
4470,17552,0,sn82014635,"The Wichita daily eagle (Wichita, Kan.)",1899,3,24,seq-1,ed-1,2,https://articleextractor.org/pages/17552/khi_kurtis_ver01/sn82014635/3/24/ed-1/seq-1/2,Kansas
8152,17553,0,sn85042104,"The news & observer (Raleigh, N.C.)",1899,6,15,seq-2,ed-1,1,https://articleextractor.org/pages/17553/ncu_griffin_ver01/sn85042104/6/15/ed-1/seq-2/1,North Carolina
5334,17554,0,sn82014248,"Daily Kennebec journal (Augusta, Me.)",1899,3,25,seq-6,ed-1,1,https://articleextractor.org/pages/17554/me_jackman_ver02/sn82014248/3/25/ed-1/seq-6/1,Maine
10000,17555,0,sn85042303,"The Daily Ardmoreite (Ardmore, Okla.)",1899,7,27,seq-1,ed-1,1,https://articleextractor.org/pages/17555/okhi_avocado_ver01/sn85042303/7/27/ed-1/seq-1/1,Oklahoma
6778,17560,0,sn86074063,"The leader (Brookhaven, Mis...)",1899,1,11,seq-2,ed-1,1,https://articleextractor.org/pages/17560/msar_agate_ver01/sn86074063/1/11/ed-1/seq-2/1,Mississippi
5349,17561,0,sn83016025,"The Portland daily press (Portland, Me.)",1899,5,24,seq-2,ed-1,1,https://articleextractor.org/pages/17561/me_jonesport_ver02/sn83016025/5/24/ed-1/seq-2/1,Maine
11442,17562,0,sn86064199,"El Paso daily herald. (El Paso, Tex.)",1899,5,23,seq-1,ed-1,2,https://articleextractor.org/pages/17562/txdn_gmc_ver02/sn86064199/5/23/ed-1/seq-1/2,Texas
1264,17563,0,sn82014086,"Norwich bulletin (Norwich, Conn.)",1918,1,4,seq-4,ed-1,1,https://articleextractor.org/pages/17563/ct_berlin_ver01/sn82014086/1/4/ed-1/seq-4/1,Connecticut
6989,17564,0,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1898,5,7,seq-4,ed-1,1,https://articleextractor.org/pages/17564/msar_eyelet_ver02/sn85034375/5/7/ed-1/seq-4/1,Mississippi
6172,17565,0,sn89064526,"Little Falls weekly transcript. (Little Falls, M...)",1899,8,8,seq-8,ed-1,1,https://articleextractor.org/pages/17565/mnhi_neon_ver01/sn89064526/8/8/ed-1/seq-8/1,Minnesota
12451,17566,0,sn98060035,"Barre evening telegram. (Barre, Vt.)",1898,6,6,seq-1,ed-1,1,https://articleextractor.org/pages/17566/vtu_green_ver02/sn98060035/6/6/ed-1/seq-1/1,Vermont
10390,17567,0,sn99062034,"The Madison daily leader (Madison, S.D.)",1899,7,11,seq-4,ed-1,1,https://articleextractor.org/pages/17567/sdhi_eigg_ver01/sn99062034/7/11/ed-1/seq-4/1,South Dakota
12198,17568,0,sn85034438,"The times (Richmond, Va.)",1898,11,24,seq-7,ed-1,1,https://articleextractor.org/pages/17568/vi_vanhalen_ver01/sn85034438/11/24/ed-1/seq-7/1,Virginia
5621,17571,0,sn89081128,"New Ulm review. (New Ulm, Brown ...)",1898,1,12,seq-2,ed-1,1,https://articleextractor.org/pages/17571/mnhi_audi_ver01/sn89081128/1/12/ed-1/seq-2/1,Minnesota
4215,17572,0,sn84029671,"The Kinsley graphic (Kinsley, Kan.)",1898,7,22,seq-2,ed-1,1,https://articleextractor.org/pages/17572/khi_douglas_ver01/sn84029671/7/22/ed-1/seq-2/1,Kansas
11622,17574,0,sn85058130,The Salt Lake herald (Salt Lake City ...),1898,5,27,seq-6,ed-1,2,https://articleextractor.org/pages/17574/uuml_collins_ver01/sn85058130/5/27/ed-1/seq-6/2,Utah
12637,17575,0,sn84022871,"Orleans County monitor (Barton, Vt.)",1898,6,6,seq-8,ed-1,1,https://articleextractor.org/pages/17575/vtu_middlebury_ver01/sn84022871/6/6/ed-1/seq-8/1,Vermont
7367,17577,0,sn84036276,"Red Lodge picket (Red Lodge, Mont...)",1898,6,4,seq-1,ed-1,1,https://articleextractor.org/pages/17577/mthi_moose_ver01/sn84036276/6/4/ed-1/seq-1/1,Montana
9543,17579,0,sn85038119,"The Hocking sentinel (Logan, Ohio)",1898,6,30,seq-2,ed-1,1,https://articleextractor.org/pages/17579/ohi_delta_ver01/sn85038119/6/30/ed-1/seq-2/1,Ohio
12373,17580,0,sn98060050,"Vermont phœnix (Brattleboro, Vt...)",1899,11,17,seq-6,ed-1,1,https://articleextractor.org/pages/17580/vtu_eden_ver01/sn98060050/11/17/ed-1/seq-6/1,Vermont
4533,17581,0,sn84029386,"Abilene weekly reflector (Abilene, Kan.)",1899,9,28,seq-8,ed-1,1,https://articleextractor.org/pages/17581/khi_lawrence_ver01/sn84029386/9/28/ed-1/seq-8/1,Kansas
8155,17582,0,sn85042104,"The news & observer (Raleigh, N.C.)",1899,8,12,seq-2,ed-1,1,https://articleextractor.org/pages/17582/ncu_griffin_ver01/sn85042104/8/12/ed-1/seq-2/1,North Carolina
9195,17583,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1898,6,18,seq-4,ed-1,1,https://articleextractor.org/pages/17583/nn_qabbani_ver01/sn83030272/6/18/ed-1/seq-4/1,New York
8909,17584,0,sn85035524,"The Penn's Grove record (Penn's Grove, S...)",1899,8,25,seq-1,ed-1,1,https://articleextractor.org/pages/17584/njr_irene_ver02/sn85035524/8/25/ed-1/seq-1/1,New Jersey
8910,17584,1,sn85035524,"The Penn's Grove record (Penn's Grove, S...)",1899,8,25,seq-1,ed-1,1,https://articleextractor.org/pages/17584/njr_irene_ver02/sn85035524/8/25/ed-1/seq-1/1,New Jersey
6365,17586,0,sn00065127,"Dakota farmers' leader. (Canton, S.D.)",1899,8,18,seq-6,ed-1,1,https://articleextractor.org/pages/17586/mnhi_volvo_ver01/sn00065127/8/18/ed-1/seq-6/1,South Dakota
2883,17588,0,sn87058235,"Decorah public opinion. (Decorah, Winnes...)",1899,4,26,seq-6,ed-1,1,https://articleextractor.org/pages/17588/iahi_aerodactyl_ver01/sn87058235/4/26/ed-1/seq-6/1,Iowa
8982,17590,0,sn84020630,"Santa Fe new Mexican (Santa Fe, N.M.)",1899,5,24,seq-2,ed-1,1,https://articleextractor.org/pages/17590/nmu_fleming_ver01/sn84020630/5/24/ed-1/seq-2/1,New Mexico
